trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
1	1	1	letter	r	366	5025	
2	1	2	letter	g	178	6150	
3	1	3	letter	p	213	7078	
4	1	4	letter	e	269	8040	
5	1	5	letter	t	331	9068	
6	1	6	letter	u	214	10162	
7	1	7	letter	m	199	11123	
8	1	8	letter	a	286	12085	
9	1	9	letter	z	435	13129	
10	1	10	letter	b	249	14323	
11	1	1	FFtrained	:	286	18353	
12	1	2	FFtrained	®	213	19396	
13	1	3	FFtrained	N	435	20358	
14	1	4	FFtrained	3	269	21552	
15	1	5	FFtrained	A	178	22580	
16	1	6	FFtrained	E	249	23508	
17	1	7	FFtrained	V	331	24520	
18	1	8	FFtrained	FFtrainedTarget	366	25614	
19	1	9	FFtrained	I	199	26741	
20	1	10	FFtrained	R	214	27703	
21	1	1	FFnew	K	331	33683	
22	1	2	FFnew	b	214	34766	
23	1	3	FFnew	L	199	35727	
24	1	4	FFnew	Z	213	36689	
25	1	5	FFnew	FFnewTarget	366	37650	
26	1	6	FFnew	N	435	38778	
27	1	7	FFnew	k	269	39971	
28	1	8	FFnew	P	286	40999	
29	1	9	FFnew	Y	178	42044	
30	1	10	FFnew	w	249	42973	
31	1	1	FFfamiliar	g	249	51004	
32	1	2	FFfamiliar	a	331	52008	
33	1	3	FFfamiliar	f	366	53103	
34	1	4	FFfamiliar	FFfamiliarTarget	214	54230	
35	1	5	FFfamiliar	i	269	55191	
36	1	6	FFfamiliar	FFfamiliarTarget	213	56219	
37	1	7	FFfamiliar	d	178	57181	
38	1	8	FFfamiliar	j	199	58109	
39	1	9	FFfamiliar	b	435	59071	
40	1	10	FFfamiliar	c	286	60265	
41	2	1	letter	e	286	70327	
42	2	2	letter	t	331	71372	
43	2	3	letter	r	366	72467	
44	2	4	letter	g	214	73594	
45	2	5	letter	m	249	74556	
46	2	6	letter	LetterTarget	213	75567	
47	2	7	letter	a	199	76529	
48	2	8	letter	b	435	77490	
49	2	9	letter	u	178	78684	
50	2	10	letter	p	269	79612	
51	2	1	FFtrained	0	178	89659	
52	2	2	FFtrained	V	331	90588	
53	2	3	FFtrained	E	435	91682	
54	2	4	FFtrained	A	199	92876	
55	2	5	FFtrained	I	214	93837	
56	2	6	FFtrained	:	269	94799	
57	2	7	FFtrained	®	366	95827	
58	2	8	FFtrained	R	213	96954	
59	2	9	FFtrained	N	286	97916	
60	2	10	FFtrained	FFtrainedTarget	249	98960	
61	2	1	FFnew	k	178	106990	
62	2	2	FFnew	L	213	107913	
63	2	3	FFnew	FFnewTarget	269	108875	
64	2	4	FFnew	N	214	109903	
65	2	5	FFnew	w	199	110864	
66	2	6	FFnew	Y	435	111826	
67	2	7	FFnew	y	286	113020	
68	2	8	FFnew	K	331	114064	
69	2	9	FFnew	FFnewTarget	366	115158	
70	2	10	FFnew	Z	249	116286	
71	2	1	FFfamiliar	i	199	122315	
72	2	2	FFfamiliar	d	214	123266	
73	2	3	FFfamiliar	f	178	124227	
74	2	4	FFfamiliar	c	286	125156	
75	2	5	FFfamiliar	g	249	126200	
76	2	6	FFfamiliar	e	269	127212	
77	2	7	FFfamiliar	a	366	128240	
78	2	8	FFfamiliar	b	435	129367	
79	2	9	FFfamiliar	h	331	130561	
80	2	10	FFfamiliar	j	213	131655	
81	3	1	letter	e	199	135635	
82	3	2	letter	r	435	136595	
83	3	3	letter	m	286	137789	
84	3	4	letter	LetterTarget	214	138834	
85	3	5	letter	a	366	139795	
86	3	6	letter	u	331	140906	
87	3	7	letter	b	178	142000	
88	3	8	letter	t	213	142929	
89	3	9	letter	z	249	143890	
90	3	10	letter	p	269	144902	
91	3	1	FFtrained	3	286	152948	
92	3	2	FFtrained	E	366	153987	
93	3	3	FFtrained	A	435	155115	
94	3	4	FFtrained	FFtrainedTarget	214	156308	
95	3	5	FFtrained	N	199	157270	
96	3	6	FFtrained	R	178	158231	
97	3	7	FFtrained	FFtrainedTarget	331	159160	
98	3	8	FFtrained	I	269	160254	
99	3	9	FFtrained	:	213	161282	
100	3	10	FFtrained	®	249	162244	
101	3	1	FFnew	K	331	166273	
102	3	2	FFnew	Z	213	167367	
103	3	3	FFnew	b	214	168328	
104	3	4	FFnew	P	269	169290	
105	3	5	FFnew	N	435	170318	
106	3	6	FFnew	y	286	171512	
107	3	7	FFnew	L	366	172556	
108	3	8	FFnew	Y	199	173683	
109	3	9	FFnew	w	249	174645	
110	3	10	FFnew	k	178	175656	
111	3	1	FFfamiliar	h	331	185603	
112	3	2	FFfamiliar	j	249	186698	
113	3	3	FFfamiliar	i	366	187710	
114	3	4	FFfamiliar	a	214	188837	
115	3	5	FFfamiliar	e	213	189799	
116	3	6	FFfamiliar	c	269	190760	
117	3	7	FFfamiliar	g	178	191788	
118	3	8	FFfamiliar	d	199	192716	
119	3	9	FFfamiliar	f	286	193678	
120	3	10	FFfamiliar	FFfamiliarTarget	435	194723	
121	4	1	letter	u	199	200935	
122	4	2	letter	g	286	201885	
123	4	3	letter	t	213	202929	
124	4	4	letter	LetterTarget	214	203891	
125	4	5	letter	a	249	204853	
126	4	6	letter	b	435	205864	
127	4	7	letter	LetterTarget	269	207057	
128	4	8	letter	e	178	208085	
129	4	9	letter	z	331	209014	
130	4	10	letter	r	366	210108	
131	4	1	FFtrained	N	199	216254	
132	4	2	FFtrained	I	249	217204	
133	4	3	FFtrained	0	178	218215	
134	4	4	FFtrained	R	435	219144	
135	4	5	FFtrained	:	286	220338	
136	4	6	FFtrained	V	213	221382	
137	4	7	FFtrained	3	366	222344	
138	4	8	FFtrained	E	269	223471	
139	4	9	FFtrained	A	214	224499	
140	4	10	FFtrained	®	331	225461	
141	4	1	FFnew	Z	435	235573	
142	4	2	FFnew	k	213	236768	
143	4	3	FFnew	w	178	237729	
144	4	4	FFnew	P	366	238658	
145	4	5	FFnew	Y	286	239785	
146	4	6	FFnew	N	249	240830	
147	4	7	FFnew	b	269	241841	
148	4	8	FFnew	L	331	242869	
149	4	9	FFnew	y	214	243963	
150	4	10	FFnew	FFnewTarget	199	244925	
151	4	1	FFfamiliar	e	213	248905	
152	4	2	FFfamiliar	f	286	249865	
153	4	3	FFfamiliar	FFfamiliarTarget	331	250910	
154	4	4	FFfamiliar	c	249	252004	
155	4	5	FFfamiliar	a	366	253015	
156	4	6	FFfamiliar	b	214	254143	
157	4	7	FFfamiliar	j	435	255104	
158	4	8	FFfamiliar	g	178	256298	
159	4	9	FFfamiliar	i	269	257227	
160	4	10	FFfamiliar	h	199	258255	
161	5	1	letter	p	269	266234	
162	5	2	letter	b	249	267257	
163	5	3	letter	LetterTarget	214	268268	
164	5	4	letter	a	435	269230	
165	5	5	letter	z	199	270424	
166	5	6	letter	u	331	271385	
167	5	7	letter	g	366	272480	
168	5	8	letter	m	213	273607	
169	5	9	letter	r	178	274569	
170	5	10	letter	e	286	275497	
