trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
1	1	1	letter	g	199	5026	
2	1	2	letter	p	269	5985	
3	1	3	letter	a	213	7012	
4	1	4	letter	u	178	7974	
5	1	5	letter	m	214	8903	
6	1	6	letter	t	366	9864	
7	1	7	letter	r	331	10975	
8	1	8	letter	b	286	12069	
9	1	9	letter	z	249	13114	
10	1	10	letter	e	435	14125	
11	1	1	FFfamiliar	b	435	18339	
12	1	2	FFfamiliar	i	269	19530	
13	1	3	FFfamiliar	j	214	20558	
14	1	4	FFfamiliar	e	286	21520	
15	1	5	FFfamiliar	a	366	22548	
16	1	6	FFfamiliar	g	331	23675	
17	1	7	FFfamiliar	h	213	24769	
18	1	8	FFfamiliar	FFfamiliarTarget	199	25731	
19	1	9	FFfamiliar	c	249	26692	
20	1	10	FFfamiliar	d	178	27704	
21	1	1	FFnew	Z	178	33651	
22	1	2	FFnew	Y	213	34567	
23	1	3	FFnew	P	249	35529	
24	1	4	FFnew	K	435	36540	
25	1	5	FFnew	N	286	37734	
26	1	6	FFnew	k	214	38779	
27	1	7	FFnew	w	269	39740	
28	1	8	FFnew	b	199	40751	
29	1	9	FFnew	L	366	41713	
30	1	10	FFnew	FFnewTarget	331	42841	
31	1	1	FFtrained	:	214	50954	
32	1	2	FFtrained	V	269	51910	
33	1	3	FFtrained	3	178	52921	
34	1	4	FFtrained	FFtrainedTarget	286	53849	
35	1	5	FFtrained	A	331	54894	
36	1	6	FFtrained	FFtrainedTarget	249	55988	
37	1	7	FFtrained	I	366	56999	
38	1	8	FFtrained	E	199	58127	
39	1	9	FFtrained	N	435	59088	
40	1	10	FFtrained	4	213	60282	
41	2	1	letter	b	435	70262	
42	2	2	letter	r	199	71456	
43	2	3	letter	z	286	72418	
44	2	4	letter	m	178	73462	
45	2	5	letter	LetterTarget	249	74391	
46	2	6	letter	u	269	75402	
47	2	7	letter	e	214	76430	
48	2	8	letter	a	331	77392	
49	2	9	letter	p	213	78469	
50	2	10	letter	t	366	79431	
51	2	1	FFfamiliar	h	435	89577	
52	2	2	FFfamiliar	i	249	90771	
53	2	3	FFfamiliar	e	331	91783	
54	2	4	FFfamiliar	c	286	92877	
55	2	5	FFfamiliar	FFfamiliarTarget	366	93922	
56	2	6	FFfamiliar	a	199	95049	
57	2	7	FFfamiliar	f	213	96010	
58	2	8	FFfamiliar	g	269	96972	
59	2	9	FFfamiliar	b	214	98000	
60	2	10	FFfamiliar	d	178	98961	
61	2	1	FFnew	Y	366	106892	
