trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
1	1	1	FFfamiliar	c	366	5018	
2	1	2	FFfamiliar	h	286	6137	
3	1	3	FFfamiliar	g	214	7181	
4	1	4	FFfamiliar	j	249	8143	
5	1	5	FFfamiliar	e	199	9137	
6	1	6	FFfamiliar	b	435	10099	
7	1	7	FFfamiliar	i	178	11293	
8	1	8	FFfamiliar	f	331	12221	
9	1	9	FFfamiliar	a	213	13315	
10	1	10	FFfamiliar	d	269	14277	
11	1	1	FFtrained	:	269	18323	
12	1	2	FFtrained	0	249	19350	
13	1	3	FFtrained	R	366	20361	
14	1	4	FFtrained	E	214	21489	
15	1	5	FFtrained	3	331	22451	
16	1	6	FFtrained	I	435	23528	
17	1	7	FFtrained	®	213	24722	
18	1	8	FFtrained	V	199	25684	
19	1	9	FFtrained	FFtrainedTarget	178	26645	
20	1	10	FFtrained	A	286	27574	
21	1	1	letter	b	269	33643	
22	1	2	letter	a	199	34670	
23	1	3	letter	e	213	35631	
24	1	4	letter	r	286	36593	
25	1	5	letter	p	366	37637	
26	1	6	letter	u	331	38765	
27	1	7	letter	z	249	39859	
28	1	8	letter	LetterTarget	214	40870	
29	1	9	letter	m	178	41832	
30	1	10	letter	t	435	42760	
31	1	1	FFnew	K	286	50973	
32	1	2	FFnew	L	213	52011	
33	1	3	FFnew	Y	366	52973	
34	1	4	FFnew	FFnewTarget	199	54101	
35	1	5	FFnew	k	214	55062	
36	1	6	FFnew	FFnewTarget	269	56024	
37	1	7	FFnew	P	435	57036	
38	1	8	FFnew	b	249	58229	
39	1	9	FFnew	Z	178	59240	
40	1	10	FFnew	N	331	60169	
41	2	1	FFfamiliar	j	249	70281	
42	2	2	FFfamiliar	h	286	71293	
43	2	3	FFfamiliar	g	366	72338	
44	2	4	FFfamiliar	e	178	73465	
45	2	5	FFfamiliar	FFfamiliarTarget	269	74393	
46	2	6	FFfamiliar	d	213	75421	
47	2	7	FFfamiliar	i	435	76383	
48	2	8	FFfamiliar	f	214	77577	
49	2	9	FFfamiliar	a	331	78538	
50	2	10	FFfamiliar	c	199	79616	
51	2	1	FFtrained	®	249	89596	
52	2	2	FFtrained	A	366	90608	
53	2	3	FFtrained	3	178	91735	
54	2	4	FFtrained	N	213	92664	
55	2	5	FFtrained	V	269	93625	
56	2	6	FFtrained	E	331	94653	
57	2	7	FFtrained	0	286	95748	
58	2	8	FFtrained	FFtrainedTarget	214	96792	
59	2	9	FFtrained	I	435	97754	
60	2	10	FFtrained	:	199	98931	
61	2	1	letter	a	286	106911	
62	2	2	letter	m	178	107950	
63	2	3	letter	LetterTarget	366	108878	
64	2	4	letter	b	249	110006	
65	2	5	letter	t	214	111017	
66	2	6	letter	u	435	111979	
67	2	7	letter	r	199	113156	
68	2	8	letter	g	213	114118	
69	2	9	letter	LetterTarget	331	115079	
70	2	10	letter	p	269	116173	
71	2	1	FFnew	L	366	122220	
72	2	2	FFnew	K	249	123336	
73	2	3	FFnew	P	331	124347	
74	2	4	FFnew	y	199	125441	
75	2	5	FFnew	N	269	126403	
76	2	6	FFnew	Y	286	127431	
77	2	7	FFnew	w	214	128475	
78	2	8	FFnew	k	178	129437	
79	2	9	FFnew	b	435	130365	
80	2	10	FFnew	Z	213	131559	
81	3	1	FFfamiliar	f	366	135539	
82	3	2	FFfamiliar	c	435	136666	
83	3	3	FFfamiliar	FFfamiliarTarget	178	137859	
84	3	4	FFfamiliar	h	269	138788	
85	3	5	FFfamiliar	i	249	139816	
86	3	6	FFfamiliar	d	213	140827	
87	3	7	FFfamiliar	a	331	141789	
88	3	8	FFfamiliar	g	199	142883	
89	3	9	FFfamiliar	e	286	143844	
90	3	10	FFfamiliar	b	214	144889	
91	3	1	FFtrained	3	178	152853	
92	3	2	FFtrained	E	366	153775	
93	3	3	FFtrained	I	199	154903	
94	3	4	FFtrained	FFtrainedTarget	249	155864	
95	3	5	FFtrained	R	269	156876	
96	3	6	FFtrained	V	214	157904	
97	3	7	FFtrained	FFtrainedTarget	331	158865	
98	3	8	FFtrained	:	435	159943	
99	3	9	FFtrained	0	286	161137	
100	3	10	FFtrained	N	213	162181	
101	3	1	letter	t	214	166161	
102	3	2	letter	p	435	167122	
103	3	3	letter	g	178	168315	
104	3	4	letter	u	249	169244	
105	3	5	letter	z	331	170255	
106	3	6	letter	r	213	171349	
107	3	7	letter	a	366	172311	
108	3	8	letter	b	286	173439	
109	3	9	letter	e	199	174483	
110	3	10	letter	m	269	175445	
111	3	1	FFnew	k	331	185491	
112	3	2	FFnew	y	269	186586	
113	3	3	FFnew	b	366	187614	
114	3	4	FFnew	P	178	188741	
115	3	5	FFnew	Y	213	189670	
116	3	6	FFnew	Z	249	190631	
117	3	7	FFnew	FFnewTarget	286	191643	
118	3	8	FFnew	N	435	192687	
119	3	9	FFnew	L	199	193881	
120	3	10	FFnew	K	214	194842	
121	4	1	FFfamiliar	f	249	200807	
