trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
1	1	1	FFnew	k	331	5024	
2	1	2	FFnew	w	213	6116	
3	1	3	FFnew	L	269	7078	
4	1	4	FFnew	Y	286	8106	
5	1	5	FFnew	y	178	9150	
6	1	6	FFnew	Z	214	10079	
7	1	7	FFnew	b	435	11040	
8	1	8	FFnew	N	366	12217	
9	1	9	FFnew	K	249	13345	
10	1	10	FFnew	P	199	14356	
11	1	1	FFfamiliar	f	213	18338	
12	1	2	FFfamiliar	e	178	19297	
13	1	3	FFfamiliar	g	214	20225	
14	1	4	FFfamiliar	a	366	21187	
15	1	5	FFfamiliar	i	331	22298	
16	1	6	FFfamiliar	FFfamiliarTarget	249	23392	
17	1	7	FFfamiliar	j	435	24403	
18	1	8	FFfamiliar	h	286	25597	
19	1	9	FFfamiliar	d	199	26642	
20	1	10	FFfamiliar	c	269	27603	
21	1	1	FFtrained	R	269	33650	
22	1	2	FFtrained	3	214	34666	
23	1	3	FFtrained	A	331	35627	
24	1	4	FFtrained	:	435	36705	
25	1	5	FFtrained	N	213	37899	
26	1	6	FFtrained	I	366	38860	
27	1	7	FFtrained	E	286	39988	
28	1	8	FFtrained	®	178	41032	
29	1	9	FFtrained	0	199	41961	
30	1	10	FFtrained	FFtrainedTarget	249	42922	
31	1	1	letter	m	249	50954	
32	1	2	letter	u	286	51958	
33	1	3	letter	e	331	53002	
34	1	4	letter	LetterTarget	213	54096	
35	1	5	letter	z	435	55058	
36	1	6	letter	LetterTarget	178	56252	
37	1	7	letter	b	366	57180	
38	1	8	letter	a	269	58308	
39	1	9	letter	r	214	59336	
40	1	10	letter	t	199	60297	
41	2	1	FFnew	Y	214	70277	
42	2	2	FFnew	k	331	71240	
43	2	3	FFnew	L	269	72334	
44	2	4	FFnew	b	213	73362	
45	2	5	FFnew	y	366	74323	
46	2	6	FFnew	K	435	75451	
47	2	7	FFnew	FFnewTarget	286	76644	
48	2	8	FFnew	P	249	77691	
49	2	9	FFnew	w	199	78700	
50	2	10	FFnew	Z	178	79662	
51	2	1	FFfamiliar	i	213	89609	
52	2	2	FFfamiliar	g	178	90571	
53	2	3	FFfamiliar	h	199	91500	
54	2	4	FFfamiliar	c	435	92461	
55	2	5	FFfamiliar	e	269	93655	
56	2	6	FFfamiliar	FFfamiliarTarget	214	94683	
57	2	7	FFfamiliar	j	331	95644	
58	2	8	FFfamiliar	f	366	96739	
59	2	9	FFfamiliar	d	286	97866	
60	2	10	FFfamiliar	a	249	98911	
61	2	1	FFtrained	E	214	106940	
62	2	2	FFtrained	0	435	107897	
63	2	3	FFtrained	FFtrainedTarget	286	109090	
64	2	4	FFtrained	:	249	110135	
65	2	5	FFtrained	3	269	111146	
66	2	6	FFtrained	V	366	112174	
67	2	7	FFtrained	A	178	113301	
68	2	8	FFtrained	I	331	114230	
