trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
1	1	1	letter	u	286	21478	
2	1	2	letter	p	178	22520	
3	1	3	letter	e	214	23448	
4	1	4	letter	r	269	24409	
5	1	5	letter	t	366	25421	
6	1	6	letter	b	249	26548	
7	1	7	letter	g	435	27560	
8	1	8	letter	z	199	28753	
9	1	9	letter	m	213	29715	
10	1	10	letter	a	331	30676	
11	1	1	FFnew	P	214	34789	
12	1	2	FFnew	k	213	35750	
13	1	3	FFnew	Y	286	36695	
14	1	4	FFnew	b	249	37739	
15	1	5	FFnew	FFnewTarget	435	38751	
16	1	6	FFnew	w	269	39945	
17	1	7	FFnew	y	331	40972	
18	1	8	FFnew	L	178	42066	
19	1	9	FFnew	N	199	42995	
20	1	10	FFnew	K	366	43957	
21	1	1	FFtrained	3	214	50103	
22	1	2	FFtrained	R	199	51052	
23	1	3	FFtrained	E	286	51998	
24	1	4	FFtrained	0	178	53042	
25	1	5	FFtrained	V	269	53971	
26	1	6	FFtrained	4	366	54998	
27	1	7	FFtrained	I	435	56126	
28	1	8	FFtrained	N	249	57320	
29	1	9	FFtrained	FFtrainedTarget	331	58331	
30	1	10	FFtrained	A	213	59425	
31	1	1	FFfamiliar	g	435	67407	
32	1	2	FFfamiliar	e	249	68594	
33	1	3	FFfamiliar	a	213	69605	
34	1	4	FFfamiliar	FFfamiliarTarget	178	70567	
35	1	5	FFfamiliar	h	214	71495	
36	1	6	FFfamiliar	FFfamiliarTarget	199	72457	
37	1	7	FFfamiliar	j	286	73418	
38	1	8	FFfamiliar	c	331	74463	
39	1	9	FFfamiliar	f	366	75557	
40	1	10	FFfamiliar	i	269	76684	
41	2	1	letter	t	213	86731	
42	2	2	letter	g	269	87693	
43	2	3	letter	z	366	88721	
44	2	4	letter	m	214	89848	
45	2	5	letter	LetterTarget	249	90810	
46	2	6	letter	a	435	91804	
47	2	7	letter	b	178	92998	
48	2	8	letter	u	199	93927	
49	2	9	letter	p	286	94888	
50	2	10	letter	r	331	95933	
51	2	1	FFnew	Y	249	106046	
52	2	2	FFnew	b	213	107057	
53	2	3	FFnew	k	366	108019	
54	2	4	FFnew	FFnewTarget	286	109146	
55	2	5	FFnew	P	199	110191	
56	2	6	FFnew	N	178	111152	
57	2	7	FFnew	L	331	112081	
58	2	8	FFnew	Z	435	113175	
59	2	9	FFnew	w	214	114369	
60	2	10	FFnew	K	269	115330	
61	2	1	FFtrained	N	366	123361	
62	2	2	FFtrained	0	178	124482	
63	2	3	FFtrained	FFtrainedTarget	213	125411	
64	2	4	FFtrained	I	331	126372	
