trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
1	1	1	letter	r	214	5025	
2	1	2	letter	e	213	5984	
3	1	3	letter	t	199	6946	
4	1	4	letter	p	435	7907	
5	1	5	letter	g	269	9101	
6	1	6	letter	z	286	10129	
7	1	7	letter	b	249	11173	
8	1	8	letter	a	366	12185	
9	1	9	letter	u	178	13312	
10	1	10	letter	m	331	14241	
11	1	1	FFtrained	I	366	18353	
12	1	2	FFtrained	4	331	19479	
13	1	3	FFtrained	R	178	20574	
14	1	4	FFtrained	FFtrainedTarget	199	21502	
15	1	5	FFtrained	E	214	22464	
16	1	6	FFtrained	N	286	23426	
17	1	7	FFtrained	:	269	24470	
18	1	8	FFtrained	3	249	25498	
19	1	9	FFtrained	A	213	26509	
20	1	10	FFtrained	V	435	27471	
21	1	1	FFfamiliar	i	178	33685	
22	1	2	FFfamiliar	j	249	34600	
23	1	3	FFfamiliar	d	269	35611	
24	1	4	FFfamiliar	c	214	36640	
25	1	5	FFfamiliar	b	366	37601	
26	1	6	FFfamiliar	g	435	38728	
27	1	7	FFfamiliar	FFfamiliarTarget	331	39922	
28	1	8	FFfamiliar	e	286	41016	
29	1	9	FFfamiliar	f	199	42061	
30	1	10	FFfamiliar	a	213	43022	
31	1	1	FFnew	P	286	51003	
32	1	2	FFnew	N	435	52042	
33	1	3	FFnew	k	199	53235	
34	1	4	FFnew	FFnewTarget	249	54197	
35	1	5	FFnew	L	178	55208	
36	1	6	FFnew	FFnewTarget	331	56136	
37	1	7	FFnew	w	269	57231	
38	1	8	FFnew	Z	213	58259	
39	1	9	FFnew	y	214	59220	
40	1	10	FFnew	K	366	60182	
41	2	1	letter	p	435	70328	
42	2	2	letter	t	214	71522	
43	2	3	letter	e	269	72484	
44	2	4	letter	r	178	73512	
45	2	5	letter	LetterTarget	286	74440	
46	2	6	letter	u	249	75484	
47	2	7	letter	z	213	76496	
48	2	8	letter	g	366	77457	
49	2	9	letter	b	331	78585	
