trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
157	4	7	FFnew	N	435	254765	
158	4	8	FFnew	b	331	255958	
159	4	9	FFnew	k	286	257053	
160	4	10	FFnew	L	366	258097	
161	5	1	letter	m	435	266243	
162	5	2	letter	e	366	267431	
163	5	3	letter	b	213	268559	
164	5	4	letter	g	199	269520	
165	5	5	letter	u	331	270482	
166	5	6	letter	a	286	271576	
167	5	7	letter	z_target	214	272621	
168	5	8	letter	p	269	273582	
169	5	9	letter	t	178	274610	
170	5	10	letter	r	249	275539	
171	5	1	FFfamiliar	i	435	285568	
172	5	2	FFfamiliar	e	269	286763	
173	5	3	FFfamiliar	c	213	287791	
174	5	4	FFfamiliar	b	214	288752	
175	5	5	FFfamiliar	FFfamiliarTarget	178	289714	
176	5	6	FFfamiliar	a	366	290642	
177	5	7	FFfamiliar	FFfamiliarTarget	249	291770	
178	5	8	FFfamiliar	g	199	292781	
179	5	9	FFfamiliar	h	286	293743	
180	5	10	FFfamiliar	f	331	294787	
181	5	1	FFtrained	V	199	298900	
182	5	2	FFtrained	:	178	299861	
183	5	3	FFtrained	A	366	300789	
184	5	4	FFtrained	R	214	301916	
185	5	5	FFtrained	0	213	302878	
186	5	6	FFtrained	N	269	303840	
187	5	7	FFtrained	®	249	304868	
188	5	8	FFtrained	3	331	305879	
189	5	9	FFtrained	E	286	306973	
190	5	10	FFtrained	I	435	308018	
191	5	1	FFnew	w	366	314230	
192	5	2	FFnew	k	249	315346	
193	5	3	FFnew	Z	213	316357	
194	5	4	FFnew	Y	286	317319	
195	5	5	FFnew	L	178	318363	
196	5	6	FFnew	K	435	319292	
197	5	7	FFnew	b	199	320485	
198	5	8	FFnew	y	331	321447	
199	5	9	FFnew	P	269	322541	
200	5	10	FFnew	FFnewTarget	214	323569	
201	6	1	letter	p	366	331549	
202	6	2	letter	t	178	332671	
203	6	3	letter	z_target	214	333600	
204	6	4	letter	a	269	334561	
205	6	5	letter	u	331	335589	
206	6	6	letter	g	213	336683	
207	6	7	letter	m	435	337645	
208	6	8	letter	r	286	338839	
209	6	9	letter	b_target	199	339883	
210	6	10	letter	e	249	340845	
211	6	1	FFfamiliar	e	199	348874	
212	6	2	FFfamiliar	d	269	349831	
213	6	3	FFfamiliar	c	178	350859	
214	6	4	FFfamiliar	h	435	351787	
215	6	5	FFfamiliar	a	286	352981	
216	6	6	FFfamiliar	b	213	354025	
217	6	7	FFfamiliar	g	366	354987	
218	6	8	FFfamiliar	j	249	356114	
219	6	9	FFfamiliar	f	214	357126	
220	6	10	FFfamiliar	i	331	358087	
221	6	1	FFtrained	N	213	364200	
222	6	2	FFtrained	A	286	365150	
223	6	3	FFtrained	®	249	366195	
224	6	4	FFtrained	E	435	367206	
225	6	5	FFtrained	FFtrainedTarget	331	368400	
226	6	6	FFtrained	0	178	369494	
227	6	7	FFtrained	I	269	370422	
228	6	8	FFtrained	3	214	371450	
229	6	9	FFtrained	R	366	372412	
230	6	10	FFtrained	:	199	373539	
231	6	1	FFnew	P	366	383519	
232	6	2	FFnew	w	199	384648	
233	6	3	FFnew	FFnewTarget	178	385609	
234	6	4	FFnew	Y	269	386538	
235	6	5	FFnew	k	331	387565	
236	6	6	FFnew	L	214	388660	
237	6	7	FFnew	N	435	389621	
238	6	8	FFnew	Z	249	390815	
239	6	9	FFnew	K	286	391826	
240	6	10	FFnew	b	213	392871	
241	7	1	letter	g	199	396851	
242	7	2	letter	a	249	397812	
243	7	3	letter	b	331	398823	
244	7	4	letter	r	213	399917	
245	7	5	letter	t	269	400879	
246	7	6	letter	e	286	401907	
247	7	7	letter	m	178	402951	
248	7	8	letter	p	214	403880	
249	7	9	letter	u	435	404841	
250	7	10	letter	z	366	406035	
251	7	1	FFfamiliar	g	286	412181	
252	7	2	FFfamiliar	a	199	413214	
253	7	3	FFfamiliar	h	269	414175	
254	7	4	FFfamiliar	i	249	415203	
255	7	5	FFfamiliar	c	214	416215	
256	7	6	FFfamiliar	d	178	417176	
257	7	7	FFfamiliar	FFfamiliarTarget	366	418105	
258	7	8	FFfamiliar	b	213	419232	
259	7	9	FFfamiliar	f	331	420194	
260	7	10	FFfamiliar	e	435	421288	
261	7	1	FFtrained	I	435	429500	
262	7	2	FFtrained	A	178	430688	
263	7	3	FFtrained	E	249	431617	
264	7	4	FFtrained	V	366	432628	
265	7	5	FFtrained	FFtrainedTarget	199	433756	
266	7	6	FFtrained	®	331	434717	
267	7	7	FFtrained	N	213	435811	
268	7	8	FFtrained	3	214	436773	
269	7	9	FFtrained	0	286	437735	
270	7	10	FFtrained	:	269	438779	
271	7	1	FFnew	y	199	442825	
272	7	2	FFnew	b	249	443786	
273	7	3	FFnew	Y	286	444797	
274	7	4	FFnew	P	331	445842	
275	7	5	FFnew	N	213	446936	
276	7	6	FFnew	Z	366	447898	
277	7	7	FFnew	FFnewTarget	435	449025	
278	7	8	FFnew	k	214	450219	
279	7	9	FFnew	FFnewTarget	178	451181	
280	7	10	FFnew	w	269	452109	
281	8	1	letter	b	331	462155	
282	8	2	letter	m	213	463250	
283	8	3	letter	u_target	214	464212	
284	8	4	letter	a	178	465174	
285	8	5	letter	r	286	466102	
286	8	6	letter	p	435	467146	
287	8	7	letter	g	199	468340	
288	8	8	letter	e	249	469302	
289	8	9	letter	t	366	470313	
290	8	10	letter	z	269	471441	
291	8	1	FFfamiliar	b	435	475487	
292	8	2	FFfamiliar	h	269	476680	
293	8	3	FFfamiliar	e	214	477708	
294	8	4	FFfamiliar	d	331	478669	
295	8	5	FFfamiliar	FFfamiliarTarget	249	479763	
296	8	6	FFfamiliar	j	286	480775	
297	8	7	FFfamiliar	f	178	481819	
298	8	8	FFfamiliar	g	213	482748	
299	8	9	FFfamiliar	c	366	483709	
300	8	10	FFfamiliar	i	199	484837	
301	8	1	FFtrained	3	286	494817	
302	8	2	FFtrained	:	178	495862	
303	8	3	FFtrained	FFtrainedTarget	214	496790	
304	8	4	FFtrained	A	249	497752	
305	8	5	FFtrained	FFtrainedTarget	213	498763	
306	8	6	FFtrained	N	435	499725	
307	8	7	FFtrained	V	269	500919	
308	8	8	FFtrained	0	331	501947	
309	8	9	FFtrained	®	366	503041	
310	8	10	FFtrained	R	199	504168	
311	8	1	FFnew	y	435	512148	
312	8	2	FFnew	N	249	513337	
313	8	3	FFnew	Y	213	514348	
314	8	4	FFnew	P	366	515310	
315	8	5	FFnew	b	178	516437	
316	8	6	FFnew	L	199	517365	
317	8	7	FFnew	Z	331	518327	
318	8	8	FFnew	K	269	519421	
319	8	9	FFnew	k	214	520449	
320	8	10	FFnew	w	286	521411	
