trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
58	2	8	FFfamiliar	a	435	96533	
59	2	9	FFfamiliar	d	269	97726	
60	2	10	FFfamiliar	h	366	98754	
61	2	1	FFtrained	A	249	106900	
62	2	2	FFtrained	E	178	107906	
63	2	3	FFtrained	FFtrainedTarget	286	108835	
64	2	4	FFtrained	3	269	109879	
65	2	5	FFtrained	V	331	110907	
66	2	6	FFtrained	:	435	112001	
67	2	7	FFtrained	R	366	113195	
68	2	8	FFtrained	0	214	114322	
69	2	9	FFtrained	FFtrainedTarget	199	115284	
70	2	10	FFtrained	®	213	116245	
71	2	1	letter	t	178	122226	
72	2	2	letter	u	213	123143	
73	2	3	letter	a	214	124104	
74	2	4	letter	z	249	125066	
75	2	5	letter	r	199	126077	
76	2	6	letter	p	366	127039	
77	2	7	letter	b	435	128166	
78	2	8	letter	e	269	129360	
79	2	9	letter	m	331	130388	
80	2	10	letter	g	286	131482	
81	3	1	FFnew	Y	366	135545	
82	3	2	FFnew	L	199	136671	
83	3	3	FFnew	K	331	137633	
84	3	4	FFnew	FFnewTarget	178	138727	
85	3	5	FFnew	b	286	139656	
86	3	6	FFnew	P	214	140700	
87	3	7	FFnew	k	249	141662	
88	3	8	FFnew	y	435	142656	
89	3	9	FFnew	Z	269	143850	
90	3	10	FFnew	N	213	144878	
91	3	1	FFfamiliar	d	331	152858	
92	3	2	FFfamiliar	e	178	153947	
93	3	3	FFfamiliar	g	269	154875	
94	3	4	FFfamiliar	FFfamiliarTarget	249	155903	
95	3	5	FFfamiliar	i	366	156915	
96	3	6	FFfamiliar	c	214	158042	
97	3	7	FFfamiliar	FFfamiliarTarget	286	159004	
98	3	8	FFfamiliar	f	435	160032	
99	3	9	FFfamiliar	b	213	161225	
100	3	10	FFfamiliar	h	199	162187	
101	3	1	FFtrained	A	214	166167	
102	3	2	FFtrained	®	366	167128	
103	3	3	FFtrained	:	178	168255	
104	3	4	FFtrained	E	286	169183	
105	3	5	FFtrained	N	213	170228	
106	3	6	FFtrained	R	199	171190	
107	3	7	FFtrained	3	269	172151	
108	3	8	FFtrained	V	331	173179	
109	3	9	FFtrained	0	435	174273	
110	3	10	FFtrained	I	249	175467	
111	3	1	letter	p	331	185497	
112	3	2	letter	g	366	186592	
113	3	3	letter	m	286	187719	
114	3	4	letter	e	199	188764	
115	3	5	letter	r	214	189725	
116	3	6	letter	a	178	190687	
117	3	7	letter	LetterTarget	249	191599	
118	3	8	letter	b	269	192610	
119	3	9	letter	z	213	193638	
120	3	10	letter	t	435	194600	
121	4	1	FFnew	w	249	200812	
122	4	2	FFnew	Z	435	201812	
123	4	3	FFnew	Y	331	203005	
124	4	4	FFnew	FFnewTarget	366	204100	
125	4	5	FFnew	y	199	205227	
126	4	6	FFnew	N	213	206189	
127	4	7	FFnew	FFnewTarget	286	207150	
128	4	8	FFnew	L	214	208195	
129	4	9	FFnew	k	269	209156	
130	4	10	FFnew	K	178	210168	
131	4	1	FFfamiliar	g	249	216115	
132	4	2	FFfamiliar	j	286	217114	
133	4	3	FFfamiliar	c	366	218159	
134	4	4	FFfamiliar	a	331	219286	
135	4	5	FFfamiliar	h	214	220381	
136	4	6	FFfamiliar	e	199	221342	
137	4	7	FFfamiliar	f	269	222287	
138	4	8	FFfamiliar	b	213	223315	
139	4	9	FFfamiliar	d	178	224277	
140	4	10	FFfamiliar	i	435	225205	
141	4	1	FFtrained	N	214	235417	
142	4	2	FFtrained	®	331	236380	
143	4	3	FFtrained	A	286	237457	
144	4	4	FFtrained	E	213	238502	
145	4	5	FFtrained	0	269	239463	
146	4	6	FFtrained	I	435	240491	
147	4	7	FFtrained	3	178	241685	
148	4	8	FFtrained	FFtrainedTarget	199	242613	
149	4	9	FFtrained	V	249	243575	
150	4	10	FFtrained	:	366	244586	
151	4	1	letter	r	249	248732	
152	4	2	letter	e	214	249743	
153	4	3	letter	m	331	250704	
154	4	4	letter	a	199	251782	
155	4	5	letter	u	178	252743	
156	4	6	letter	t	286	253672	
157	4	7	letter	b	269	254716	
158	4	8	letter	LetterTarget	213	255744	
159	4	9	letter	z	366	256706	
160	4	10	letter	p	435	257833	
161	5	1	FFnew	Z	435	266045	
162	5	2	FFnew	L	286	267234	
163	5	3	FFnew	b	213	268278	
164	5	4	FFnew	k	331	269240	
165	5	5	FFnew	y	214	270334	
166	5	6	FFnew	K	178	271296	
167	5	7	FFnew	P	366	272208	
168	5	8	FFnew	FFnewTarget	269	273335	
169	5	9	FFnew	Y	199	274363	
170	5	10	FFnew	w	249	275325	
171	5	1	FFfamiliar	h	435	285354	
172	5	2	FFfamiliar	a	199	286549	
173	5	3	FFfamiliar	b	331	287510	
174	5	4	FFfamiliar	i	366	288605	
175	5	5	FFfamiliar	FFfamiliarTarget	269	289732	
176	5	6	FFfamiliar	f	286	290760	
177	5	7	FFfamiliar	FFfamiliarTarget	213	291804	
178	5	8	FFfamiliar	j	178	292766	
179	5	9	FFfamiliar	e	214	293694	
180	5	10	FFfamiliar	c	249	294656	
181	5	1	FFtrained	®	178	298669	
182	5	2	FFtrained	V	366	299597	
183	5	3	FFtrained	E	435	300724	
184	5	4	FFtrained	I	269	301918	
185	5	5	FFtrained	:	331	302946	
186	5	6	FFtrained	N	286	304040	
187	5	7	FFtrained	0	214	305085	
188	5	8	FFtrained	A	199	306046	
189	5	9	FFtrained	R	249	306991	
190	5	10	FFtrained	3	213	308002	
191	5	1	letter	g	178	313983	
192	5	2	letter	p	199	314900	
193	5	3	letter	b	366	315861	
194	5	4	letter	e	269	316988	
195	5	5	letter	u	249	318016	
196	5	6	letter	z	214	319028	
197	5	7	letter	m	331	319989	
198	5	8	letter	r	435	321067	
199	5	9	letter	a	286	322261	
200	5	10	letter	LetterTarget	213	323305	
201	6	1	FFnew	k	366	331285	
202	6	2	FFnew	N	331	332407	
203	6	3	FFnew	FFnewTarget	214	333502	
204	6	4	FFnew	w	286	334463	
205	6	5	FFnew	b	178	335508	
206	6	6	FFnew	L	249	336436	
207	6	7	FFnew	y	213	337447	
208	6	8	FFnew	K	199	338409	
209	6	9	FFnew	FFnewTarget	269	339371	
210	6	10	FFnew	P	435	340399	
211	6	1	FFfamiliar	d	331	348611	
212	6	2	FFfamiliar	a	435	349700	
213	6	3	FFfamiliar	b	269	350893	
214	6	4	FFfamiliar	g	366	351921	
215	6	5	FFfamiliar	f	178	353049	
216	6	6	FFfamiliar	h	213	353977	
217	6	7	FFfamiliar	j	199	354939	
218	6	8	FFfamiliar	i	286	355900	
219	6	9	FFfamiliar	c	249	356945	
220	6	10	FFfamiliar	e	214	357956	
221	6	1	FFtrained	0	249	363936	
222	6	2	FFtrained	E	214	364936	
223	6	3	FFtrained	:	286	365898	
224	6	4	FFtrained	®	435	366926	
225	6	5	FFtrained	FFtrainedTarget	269	368119	
226	6	6	FFtrained	3	199	369147	
227	6	7	FFtrained	I	178	370109	
228	6	8	FFtrained	V	366	371037	
229	6	9	FFtrained	A	213	372165	
230	6	10	FFtrained	R	331	373126	
231	6	1	letter	g	178	383239	
232	6	2	letter	a	366	384168	
233	6	3	letter	t	249	385295	
234	6	4	letter	e	199	386307	
235	6	5	letter	p	269	387268	
236	6	6	letter	r	286	388296	
237	6	7	letter	LetterTarget	435	389341	
238	6	8	letter	u	213	390535	
239	6	9	letter	m	214	391496	
240	6	10	letter	b	331	392458	
241	7	1	FFnew	N	214	396571	
242	7	2	FFnew	b	435	397531	
243	7	3	FFnew	y	331	398725	
244	7	4	FFnew	P	178	399819	
245	7	5	FFnew	k	286	400747	
246	7	6	FFnew	K	213	401792	
247	7	7	FFnew	Y	199	402754	
248	7	8	FFnew	Z	269	403715	
249	7	9	FFnew	w	366	404743	
250	7	10	FFnew	L	249	405870	
251	7	1	FFfamiliar	b	269	411900	
252	7	2	FFfamiliar	h	366	412917	
253	7	3	FFfamiliar	a	199	414044	
254	7	4	FFfamiliar	c	286	415006	
255	7	5	FFfamiliar	d	213	416050	
256	7	6	FFfamiliar	g	249	417012	
257	7	7	FFfamiliar	FFfamiliarTarget	435	418023	
258	7	8	FFfamiliar	e	214	419217	
259	7	9	FFfamiliar	j	178	420178	
260	7	10	FFfamiliar	f	331	421090	
261	7	1	FFtrained	®	199	429203	
262	7	2	FFtrained	:	249	430159	
263	7	3	FFtrained	0	213	431171	
264	7	4	FFtrained	3	178	432132	
265	7	5	FFtrained	A	435	433061	
266	7	6	FFtrained	FFtrainedTarget	269	434254	
267	7	7	FFtrained	E	331	435282	
268	7	8	FFtrained	I	366	436377	
269	7	9	FFtrained	N	286	437504	
270	7	10	FFtrained	R	214	438548	
271	7	1	letter	e	178	442513	
272	7	2	letter	z	214	443439	
273	7	3	letter	b	269	444401	
274	7	4	letter	g	249	445412	
275	7	5	letter	a	213	446424	
276	7	6	letter	m	286	447385	
277	7	7	letter	LetterTarget	331	448430	
278	7	8	letter	r	435	449524	
279	7	9	letter	LetterTarget	199	450718	
280	7	10	letter	p	366	451679	
281	8	1	FFnew	y	366	461825	
282	8	2	FFnew	L	269	462953	
283	8	3	FFnew	K	331	463981	
284	8	4	FFnew	w	249	465075	
285	8	5	FFnew	FFnewTarget	213	466087	
286	8	6	FFnew	Z	199	467048	
287	8	7	FFnew	b	178	468010	
288	8	8	FFnew	P	435	468938	
289	8	9	FFnew	N	286	470132	
290	8	10	FFnew	k	214	471177	
291	8	1	FFfamiliar	i	366	475157	
292	8	2	FFfamiliar	b	286	476283	
293	8	3	FFfamiliar	c	435	477328	
294	8	4	FFfamiliar	d	213	478521	
295	8	5	FFfamiliar	f	178	479483	
296	8	6	FFfamiliar	a	199	480411	
297	8	7	FFfamiliar	j	269	481373	
298	8	8	FFfamiliar	FFfamiliarTarget	214	482401	
299	8	9	FFfamiliar	g	249	483362	
300	8	10	FFfamiliar	e	331	484357	
301	8	1	FFtrained	N	249	494470	
302	8	2	FFtrained	R	269	495482	
303	8	3	FFtrained	FFtrainedTarget	178	496510	
304	8	4	FFtrained	:	199	497438	
305	8	5	FFtrained	FFtrainedTarget	366	498400	
306	8	6	FFtrained	I	213	499527	
307	8	7	FFtrained	0	286	500489	
308	8	8	FFtrained	V	331	501533	
309	8	9	FFtrained	3	435	502628	
310	8	10	FFtrained	A	214	503821	
311	8	1	letter	e	249	511802	
312	8	2	letter	z	214	512807	
313	8	3	letter	a	331	513769	
314	8	4	letter	g	178	514847	
315	8	5	letter	p	213	515775	
316	8	6	letter	m	286	516737	
317	8	7	letter	r	269	517781	
318	8	8	letter	b	199	518809	
319	8	9	letter	u	366	519771	
320	8	10	letter	t	435	520898	
