trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
1	1	1	FFfamiliar	b	178	5021	
2	1	2	FFfamiliar	a	435	5942	
3	1	3	FFfamiliar	c	214	7136	
4	1	4	FFfamiliar	h	331	8097	
5	1	5	FFfamiliar	g	249	9175	
6	1	6	FFfamiliar	j	286	10186	
7	1	7	FFfamiliar	d	199	11231	
8	1	8	FFfamiliar	f	366	12193	
9	1	9	FFfamiliar	e	213	13320	
10	1	10	FFfamiliar	i	269	14281	
11	1	1	letter	z	178	18329	
12	1	2	letter	m	269	19255	
13	1	3	letter	t	435	20283	
14	1	4	letter	a	199	21477	
15	1	5	letter	b	214	22438	
16	1	6	letter	LetterTarget	331	23400	
17	1	7	letter	p	249	24478	
18	1	8	letter	u	213	25489	
19	1	9	letter	r	286	26450	
20	1	10	letter	e	366	27495	
21	1	1	FFtrained	R	366	33641	
22	1	2	FFtrained	V	286	34757	
23	1	3	FFtrained	3	213	35801	
24	1	4	FFtrained	4	199	36763	
25	1	5	FFtrained	A	269	37724	
26	1	6	FFtrained	N	249	38753	
27	1	7	FFtrained	FFtrainedTarget	331	39764	
28	1	8	FFtrained	0	178	40858	
29	1	9	FFtrained	:	214	41786	
30	1	10	FFtrained	I	435	42748	
31	1	1	FFnew	k	249	50944	
32	1	2	FFnew	w	269	51950	
33	1	3	FFnew	N	214	52978	
34	1	4	FFnew	FFnewTarget	331	53939	
35	1	5	FFnew	P	286	55017	
36	1	6	FFnew	FFnewTarget	435	56061	
37	1	7	FFnew	b	366	57255	
38	1	8	FFnew	Z	213	58382	
39	1	9	FFnew	K	199	59344	
40	1	10	FFnew	Y	178	60305	
41	2	1	FFfamiliar	g	214	70252	
42	2	2	FFfamiliar	d	331	71215	
43	2	3	FFfamiliar	f	366	72309	
44	2	4	FFfamiliar	e	213	73436	
45	2	5	FFfamiliar	i	178	74398	
46	2	6	FFfamiliar	h	199	75326	
47	2	7	FFfamiliar	FFfamiliarTarget	286	76288	
48	2	8	FFfamiliar	c	435	77332	
49	2	9	FFfamiliar	a	249	78526	
50	2	10	FFfamiliar	b	269	79537	
51	2	1	letter	g	269	89584	
52	2	2	letter	t	286	90612	
53	2	3	letter	u	214	91657	
54	2	4	letter	b	199	92618	
55	2	5	letter	a	366	93563	
56	2	6	letter	LetterTarget	178	94691	
57	2	7	letter	z	331	95619	
58	2	8	letter	e	249	96714	
59	2	9	letter	r	435	97725	
60	2	10	letter	m	213	98919	
61	2	1	FFtrained	E	178	106899	
62	2	2	FFtrained	N	199	107822	
63	2	3	FFtrained	FFtrainedTarget	249	108783	
64	2	4	FFtrained	A	286	109795	
65	2	5	FFtrained	V	366	110839	
66	2	6	FFtrained	:	269	111967	
67	2	7	FFtrained	3	213	112994	
68	2	8	FFtrained	0	435	113956	
69	2	9	FFtrained	FFtrainedTarget	214	115150	
70	2	10	FFtrained	I	331	116111	
71	2	1	FFnew	P	331	122208	
72	2	2	FFnew	w	178	123290	
73	2	3	FFnew	Z	435	124219	
74	2	4	FFnew	N	213	125412	
75	2	5	FFnew	L	249	126374	
76	2	6	FFnew	b	286	127385	
77	2	7	FFnew	Y	214	128430	
78	2	8	FFnew	k	269	129391	
79	2	9	FFnew	y	366	130403	
80	2	10	FFnew	K	199	131530	
81	3	1	FFfamiliar	f	366	135510	
82	3	2	FFfamiliar	b	435	136637	
83	3	3	FFfamiliar	a	199	137830	
84	3	4	FFfamiliar	h	249	138792	
85	3	5	FFfamiliar	c	331	139803	
86	3	6	FFfamiliar	FFfamiliarTarget	214	140897	
87	3	7	FFfamiliar	e	178	141859	
88	3	8	FFfamiliar	d	286	142771	
89	3	9	FFfamiliar	i	269	143815	
90	3	10	FFfamiliar	j	213	144843	
91	3	1	letter	b	286	152823	
92	3	2	letter	t	249	153863	
93	3	3	letter	p	366	154874	
94	3	4	letter	LetterTarget	178	156001	
95	3	5	letter	e	269	156930	
