trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
1	1	1	FFtrained	:	214	5022	
2	1	2	FFtrained	4	286	5981	
3	1	3	FFtrained	0	269	7009	
4	1	4	FFtrained	I	366	8037	
5	1	5	FFtrained	V	213	9165	
6	1	6	FFtrained	N	199	10126	
7	1	7	FFtrained	E	178	11088	
8	1	8	FFtrained	R	331	12017	
9	1	9	FFtrained	3	435	13111	
10	1	10	FFtrained	A	249	14305	
11	1	1	FFfamiliar	h	213	18336	
12	1	2	FFfamiliar	f	249	19295	
13	1	3	FFfamiliar	a	178	20306	
14	1	4	FFfamiliar	b	269	21235	
15	1	5	FFfamiliar	FFfamiliarTarget	286	22263	
16	1	6	FFfamiliar	e	435	23308	
17	1	7	FFfamiliar	j	214	24501	
18	1	8	FFfamiliar	d	199	25462	
19	1	9	FFfamiliar	g	366	26407	
20	1	10	FFfamiliar	c	331	27535	
21	1	1	FFnew	y	269	33648	
22	1	2	FFnew	K	213	34664	
23	1	3	FFnew	FFnewTarget	199	35625	
24	1	4	FFnew	N	286	36587	
25	1	5	FFnew	Y	214	37632	
26	1	6	FFnew	L	249	38593	
27	1	7	FFnew	Z	366	39588	
28	1	8	FFnew	b	435	40715	
29	1	9	FFnew	k	178	41909	
30	1	10	FFnew	w	331	42838	
31	1	1	letter	m	286	50952	
32	1	2	letter	t	366	51989	
33	1	3	letter	r	269	53117	
34	1	4	letter	LetterTarget	213	54144	
35	1	5	letter	p	331	55106	
36	1	6	letter	LetterTarget	199	56200	
37	1	7	letter	z	214	57162	
38	1	8	letter	g	178	58124	
39	1	9	letter	b	249	59035	
40	1	10	letter	e	435	60047	
41	2	1	FFtrained	E	178	70259	
42	2	2	FFtrained	R	213	71188	
43	2	3	FFtrained	N	214	72149	
44	2	4	FFtrained	0	199	73111	
45	2	5	FFtrained	:	366	74056	
46	2	6	FFtrained	FFtrainedTarget	249	75184	
47	2	7	FFtrained	3	286	76195	
48	2	8	FFtrained	I	435	77239	
49	2	9	FFtrained	4	269	78433	
50	2	10	FFtrained	V	331	79461	
51	2	1	FFfamiliar	e	178	89574	
52	2	2	FFfamiliar	i	249	90503	
53	2	3	FFfamiliar	d	269	91514	
54	2	4	FFfamiliar	j	214	92542	
55	2	5	FFfamiliar	h	331	93504	
56	2	6	FFfamiliar	b	199	94581	
57	2	7	FFfamiliar	a	213	95543	
58	2	8	FFfamiliar	c	366	96505	
59	2	9	FFfamiliar	FFfamiliarTarget	286	97632	
60	2	10	FFfamiliar	f	435	98676	
61	2	1	FFnew	w	249	106889	
62	2	2	FFnew	P	366	107895	
63	2	3	FFnew	FFnewTarget	286	109022	
64	2	4	FFnew	Y	178	110066	
65	2	5	FFnew	y	199	110995	
66	2	6	FFnew	b	269	111957	
67	2	7	FFnew	k	435	112984	
68	2	8	FFnew	Z	331	114178	
69	2	9	FFnew	FFnewTarget	214	115272	
70	2	10	FFnew	K	213	116234	
71	2	1	letter	p	286	122198	
72	2	2	letter	m	214	123230	
73	2	3	letter	g	199	124192	
74	2	4	letter	t	435	125137	
75	2	5	letter	e	366	126331	
76	2	6	letter	a	178	127458	
77	2	7	letter	b	213	128387	
78	2	8	letter	z	249	129348	
79	2	9	letter	u	269	130360	
80	2	10	letter	r	331	131388	
81	3	1	FFtrained	4	199	135500	
82	3	2	FFtrained	I	366	136461	
83	3	3	FFtrained	N	331	137588	
84	3	4	FFtrained	R	249	138682	
85	3	5	FFtrained	A	213	139694	
86	3	6	FFtrained	E	214	140655	
87	3	7	FFtrained	3	269	141617	
88	3	8	FFtrained	:	435	142628	
89	3	9	FFtrained	FFtrainedTarget	286	143822	
90	3	10	FFtrained	V	178	144867	
91	3	1	FFfamiliar	d	331	152813	
92	3	2	FFfamiliar	g	214	153902	
93	3	3	FFfamiliar	h	199	154864	
94	3	4	FFfamiliar	FFfamiliarTarget	269	155826	
95	3	5	FFfamiliar	e	435	156853	
96	3	6	FFfamiliar	b	178	158047	
97	3	7	FFfamiliar	FFfamiliarTarget	249	158976	
