trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
156	4	6	letter	z	199	254050	
157	4	7	letter	LetterTarget	249	255011	
158	4	8	letter	a	269	256023	
159	4	9	letter	u	178	257051	
160	4	10	letter	g	435	257979	
161	5	1	FFfamiliar	f	366	266191	
162	5	2	FFfamiliar	j	286	267313	
163	5	3	FFfamiliar	d	435	268358	
164	5	4	FFfamiliar	c	249	269552	
165	5	5	FFfamiliar	a	214	270563	
166	5	6	FFfamiliar	b	331	271525	
167	5	7	FFfamiliar	FFfamiliarTarget	178	272619	
168	5	8	FFfamiliar	e	213	273547	
169	5	9	FFfamiliar	h	269	274509	
170	5	10	FFfamiliar	g	199	275537	
171	5	1	FFtrained	R	269	285517	
172	5	2	FFtrained	:	199	286545	
173	5	3	FFtrained	N	331	287507	
174	5	4	FFtrained	V	214	288601	
175	5	5	FFtrained	FFtrainedTarget	249	289563	
176	5	6	FFtrained	3	435	290574	
177	5	7	FFtrained	FFtrainedTarget	213	291768	
178	5	8	FFtrained	®	366	292729	
179	5	9	FFtrained	I	178	293857	
180	5	10	FFtrained	0	286	294785	
181	5	1	FFnew	N	269	298848	
182	5	2	FFnew	L	178	299875	
183	5	3	FFnew	k	213	300804	
184	5	4	FFnew	K	331	301765	
185	5	5	FFnew	w	249	302859	
186	5	6	FFnew	Z	435	303871	
187	5	7	FFnew	Y	366	305065	
188	5	8	FFnew	b	199	306192	
189	5	9	FFnew	y	286	307154	
190	5	10	FFnew	P	214	308198	
191	5	1	letter	u	269	314178	
192	5	2	letter	z	199	315194	
193	5	3	letter	e	286	316156	
194	5	4	letter	t	249	317201	
195	5	5	letter	p	214	318212	
196	5	6	letter	LetterTarget	331	319173	
197	5	7	letter	b	178	320268	
198	5	8	letter	g	213	321196	
199	5	9	letter	m	366	322158	
200	5	10	letter	r	435	323285	
201	6	1	FFfamiliar	d	366	331497	
202	6	2	FFfamiliar	i	213	332619	
203	6	3	FFfamiliar	FFfamiliarTarget	178	333581	
204	6	4	FFfamiliar	h	331	334509	
205	6	5	FFfamiliar	j	199	335604	
206	6	6	FFfamiliar	b	269	336565	
207	6	7	FFfamiliar	e	286	337593	
208	6	8	FFfamiliar	c	435	338638	
209	6	9	FFfamiliar	FFfamiliarTarget	249	339831	
210	6	10	FFfamiliar	g	214	340843	
211	6	1	FFtrained	0	249	348823	
212	6	2	FFtrained	V	178	349829	
213	6	3	FFtrained	I	366	350757	
214	6	4	FFtrained	3	435	351885	
215	6	5	FFtrained	A	214	353078	
216	6	6	FFtrained	R	286	354040	
217	6	7	FFtrained	N	269	355084	
218	6	8	FFtrained	®	199	356112	
219	6	9	FFtrained	:	213	357074	
220	6	10	FFtrained	E	331	358035	
221	6	1	FFnew	L	435	364148	
222	6	2	FFnew	k	286	365330	
223	6	3	FFnew	w	199	366375	
224	6	4	FFnew	Z	178	367337	
225	6	5	FFnew	FFnewTarget	366	368265	
226	6	6	FFnew	P	214	369392	
