trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
1	1	1	FFfamiliar	i	199	5015	
2	1	2	FFfamiliar	h	269	5974	
3	1	3	FFfamiliar	j	214	7001	
4	1	4	FFfamiliar	b	435	7963	
5	1	5	FFfamiliar	e	331	9157	
6	1	6	FFfamiliar	a	366	10251	
7	1	7	FFfamiliar	g	286	11378	
8	1	8	FFfamiliar	f	178	12423	
9	1	9	FFfamiliar	d	249	13351	
10	1	10	FFfamiliar	c	213	14363	
11	1	1	FFtrained	3	286	18343	
12	1	2	FFtrained	N	269	19386	
13	1	3	FFtrained	FFtrainedTarget	435	20414	
14	1	4	FFtrained	:	199	21608	
15	1	5	FFtrained	4	249	22569	
16	1	6	FFtrained	R	331	23581	
17	1	7	FFtrained	I	178	24675	
18	1	8	FFtrained	A	366	25603	
19	1	9	FFtrained	V	214	26731	
20	1	10	FFtrained	E	213	27692	
21	1	1	letter	z	214	33658	
22	1	2	letter	r	331	34606	
23	1	3	letter	LetterTarget	249	35700	
24	1	4	letter	a	213	36712	
25	1	5	letter	e	178	37673	
26	1	6	letter	b	286	38601	
27	1	7	letter	p	366	39646	
28	1	8	letter	t	199	40773	
29	1	9	letter	g	269	41735	
30	1	10	letter	u	435	42763	
31	1	1	FFnew	y	213	50976	
32	1	2	FFnew	L	286	51931	
33	1	3	FFnew	N	214	52976	
34	1	4	FFnew	FFnewTarget	199	53938	
35	1	5	FFnew	b	269	54882	
36	1	6	FFnew	FFnewTarget	366	55910	
37	1	7	FFnew	P	435	57038	
38	1	8	FFnew	w	249	58232	
39	1	9	FFnew	Z	331	59243	
40	1	10	FFnew	Y	178	60337	
41	2	1	FFfamiliar	e	213	70284	
42	2	2	FFfamiliar	j	199	71246	
43	2	3	FFfamiliar	c	366	72208	
44	2	4	FFfamiliar	g	286	73335	
45	2	5	FFfamiliar	f	331	74380	
46	2	6	FFfamiliar	a	214	75474	
47	2	7	FFfamiliar	FFfamiliarTarget	249	76435	
48	2	8	FFfamiliar	h	178	77430	
49	2	9	FFfamiliar	d	435	78359	
50	2	10	FFfamiliar	b	269	79552	
51	2	1	FFtrained	I	214	89599	
52	2	2	FFtrained	4	286	90561	
53	2	3	FFtrained	E	213	91606	
54	2	4	FFtrained	V	178	92567	
55	2	5	FFtrained	N	199	93496	
56	2	6	FFtrained	R	269	94457	
57	2	7	FFtrained	0	366	95485	
58	2	8	FFtrained	FFtrainedTarget	331	96613	
59	2	9	FFtrained	:	249	97707	
60	2	10	FFtrained	3	435	98718	
61	2	1	letter	r	331	106930	
62	2	2	letter	g	199	108019	
63	2	3	letter	LetterTarget	178	108981	
64	2	4	letter	a	269	109909	
65	2	5	letter	t	249	110937	
66	2	6	letter	e	366	111948	
67	2	7	letter	u	435	113076	
68	2	8	letter	b	286	114270	
69	2	9	letter	LetterTarget	213	115314	
70	2	10	letter	m	214	116276	
71	2	1	FFnew	P	178	122240	
72	2	2	FFnew	Z	331	123156	
73	2	3	FFnew	y	286	124250	
74	2	4	FFnew	L	214	125295	
75	2	5	FFnew	b	435	126256	
76	2	6	FFnew	K	269	127450	
77	2	7	FFnew	k	249	128478	
78	2	8	FFnew	Y	199	129490	
79	2	9	FFnew	w	213	130451	
80	2	10	FFnew	N	366	131413	
81	3	1	FFfamiliar	d	366	135558	
82	3	2	FFfamiliar	f	286	136685	
83	3	3	FFfamiliar	FFfamiliarTarget	435	137730	
84	3	4	FFfamiliar	b	249	138923	
85	3	5	FFfamiliar	g	269	139934	
86	3	6	FFfamiliar	c	213	140962	
87	3	7	FFfamiliar	e	178	141924	
88	3	8	FFfamiliar	a	199	142852	
89	3	9	FFfamiliar	i	331	143814	
90	3	10	FFfamiliar	j	214	144908	
91	3	1	FFtrained	A	214	152873	
92	3	2	FFtrained	:	366	153828	
93	3	3	FFtrained	0	331	154939	
94	3	4	FFtrained	FFtrainedTarget	178	156033	
95	3	5	FFtrained	R	435	156961	
96	3	6	FFtrained	4	249	158155	
97	3	7	FFtrained	FFtrainedTarget	269	159166	
98	3	8	FFtrained	I	199	160194	
99	3	9	FFtrained	E	213	161156	
100	3	10	FFtrained	V	286	162117	
101	3	1	letter	e	249	166181	
102	3	2	letter	a	199	167191	
103	3	3	letter	g	213	168152	
104	3	4	letter	z	214	169114	
105	3	5	letter	r	286	170076	
106	3	6	letter	u	435	171120	
107	3	7	letter	b	331	172314	
108	3	8	letter	m	366	173408	
109	3	9	letter	p	178	174535	
110	3	10	letter	t	269	175464	
111	3	1	FFnew	P	331	185510	
112	3	2	FFnew	k	178	186605	
113	3	3	FFnew	Y	286	187534	
114	3	4	FFnew	Z	214	188578	
115	3	5	FFnew	L	199	189540	
116	3	6	FFnew	K	366	190501	
117	3	7	FFnew	y	269	191629	
118	3	8	FFnew	FFnewTarget	249	192657	
119	3	9	FFnew	b	213	193669	
120	3	10	FFnew	w	435	194630	
121	4	1	FFfamiliar	d	286	200842	
122	4	2	FFfamiliar	b	331	201875	
123	4	3	FFfamiliar	a	366	202969	
124	4	4	FFfamiliar	FFfamiliarTarget	214	204096	
125	4	5	FFfamiliar	f	178	205058	
126	4	6	FFfamiliar	j	269	205986	
127	4	7	FFfamiliar	FFfamiliarTarget	213	207014	
128	4	8	FFfamiliar	e	199	207976	
129	4	9	FFfamiliar	i	249	208938	
130	4	10	FFfamiliar	c	435	209949	
131	4	1	FFtrained	:	435	216161	
132	4	2	FFtrained	V	199	217343	
133	4	3	FFtrained	I	178	218305	
134	4	4	FFtrained	3	213	219233	
135	4	5	FFtrained	E	249	220195	
136	4	6	FFtrained	0	331	221206	
137	4	7	FFtrained	N	366	222300	
138	4	8	FFtrained	4	214	223428	
139	4	9	FFtrained	A	269	224389	
140	4	10	FFtrained	R	286	225401	
141	4	1	letter	g	269	235464	
142	4	2	letter	r	214	236492	
143	4	3	letter	m	199	237454	
144	4	4	letter	LetterTarget	178	238399	
145	4	5	letter	p	213	239327	
146	4	6	letter	b	286	240289	
147	4	7	letter	a	435	241334	
148	4	8	letter	z	249	242527	
149	4	9	letter	u	331	243539	
150	4	10	letter	t	366	244633	
151	4	1	FFnew	b	366	248779	
152	4	2	FFnew	Y	435	249905	
153	4	3	FFnew	L	178	251099	
154	4	4	FFnew	K	249	252027	
155	4	5	FFnew	P	213	253039	
156	4	6	FFnew	N	199	254000	
157	4	7	FFnew	k	269	254962	
158	4	8	FFnew	Z	286	255990	
159	4	9	FFnew	y	331	257034	
160	4	10	FFnew	FFnewTarget	214	258128	
161	5	1	FFfamiliar	d	213	266109	
162	5	2	FFfamiliar	i	214	267065	
163	5	3	FFfamiliar	j	249	268026	
164	5	4	FFfamiliar	e	435	269021	
165	5	5	FFfamiliar	g	366	270215	
166	5	6	FFfamiliar	b	286	271342	
167	5	7	FFfamiliar	h	331	272387	
168	5	8	FFfamiliar	c	269	273481	
169	5	9	FFfamiliar	FFfamiliarTarget	178	274509	
170	5	10	FFfamiliar	f	199	275437	
171	5	1	FFtrained	R	213	285417	
172	5	2	FFtrained	4	249	286380	
173	5	3	FFtrained	V	199	287391	
174	5	4	FFtrained	0	286	288353	
175	5	5	FFtrained	FFtrainedTarget	435	289397	
176	5	6	FFtrained	E	269	290591	
177	5	7	FFtrained	FFtrainedTarget	214	291619	
178	5	8	FFtrained	:	366	292581	
179	5	9	FFtrained	N	331	293708	
180	5	10	FFtrained	3	178	294802	
181	5	1	letter	r	199	298749	
182	5	2	letter	g	178	299709	
183	5	3	letter	b	435	300638	
184	5	4	letter	e	213	301832	
185	5	5	letter	u	249	302793	
186	5	6	letter	a	269	303805	
187	5	7	letter	t	331	304832	
188	5	8	letter	m	286	305927	
189	5	9	letter	p	366	306971	
190	5	10	letter	z	214	308099	
191	5	1	FFnew	k	286	314079	
192	5	2	FFnew	K	435	315112	
193	5	3	FFnew	N	213	316305	
194	5	4	FFnew	Y	269	317267	
195	5	5	FFnew	FFnewTarget	178	318295	
196	5	6	FFnew	b	331	319223	
197	5	7	FFnew	P	214	320318	
198	5	8	FFnew	w	249	321279	
199	5	9	FFnew	L	366	322290	
200	5	10	FFnew	Z	199	323418	
201	6	1	FFfamiliar	e	214	331398	
202	6	2	FFfamiliar	b	286	332354	
203	6	3	FFfamiliar	FFfamiliarTarget	249	333399	
204	6	4	FFfamiliar	f	331	334410	
205	6	5	FFfamiliar	i	199	335504	
206	6	6	FFfamiliar	g	213	336466	
207	6	7	FFfamiliar	h	366	337427	
208	6	8	FFfamiliar	j	178	338555	
209	6	9	FFfamiliar	FFfamiliarTarget	435	339483	
210	6	10	FFfamiliar	c	269	340677	
211	6	1	FFtrained	E	178	348723	
212	6	2	FFtrained	I	249	349646	
213	6	3	FFtrained	0	286	350658	
214	6	4	FFtrained	N	199	351702	
215	6	5	FFtrained	:	214	352664	
216	6	6	FFtrained	3	269	353625	
217	6	7	FFtrained	R	331	354637	
218	6	8	FFtrained	4	213	355731	
219	6	9	FFtrained	A	435	356693	
220	6	10	FFtrained	V	366	357886	
221	6	1	letter	g	249	364032	
222	6	2	letter	a	269	365032	
223	6	3	letter	z	286	366060	
224	6	4	letter	m	331	367104	
225	6	5	letter	p	213	368199	
226	6	6	letter	r	178	369160	
227	6	7	letter	LetterTarget	199	370089	
228	6	8	letter	t	214	371050	
229	6	9	letter	u	366	372012	
230	6	10	letter	e	435	373139	
231	6	1	FFnew	k	366	383352	
232	6	2	FFnew	Y	199	384480	
233	6	3	FFnew	N	269	385441	
234	6	4	FFnew	K	331	386469	
235	6	5	FFnew	b	178	387563	
236	6	6	FFnew	w	213	388492	
237	6	7	FFnew	P	286	389453	
238	6	8	FFnew	y	435	390498	
239	6	9	FFnew	FFnewTarget	214	391692	
240	6	10	FFnew	L	249	392653	
241	7	1	FFfamiliar	f	331	396683	
242	7	2	FFfamiliar	a	435	397776	
243	7	3	FFfamiliar	i	178	398970	
244	7	4	FFfamiliar	e	213	399898	
245	7	5	FFfamiliar	d	269	400860	
246	7	6	FFfamiliar	b	249	401888	
