trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
157	4	7	FFtrained	²	249	256722	
158	4	8	FFtrained	e	435	257733	
159	4	9	FFtrained	A	269	258927	
160	4	10	FFtrained	:	214	259954	
161	5	1	FFnew	t	214	267934	
162	5	2	FFnew	q	249	268891	
163	5	3	FFnew	m	199	269902	
164	5	4	FFnew	FFnewTarget	269	270864	
165	5	5	FFnew	p	286	271892	
166	5	6	FFnew	r	366	272936	
167	5	7	FFnew	l	435	274064	
168	5	8	FFnew	k	331	275257	
169	5	9	FFnew	o	178	276351	
170	5	10	FFnew	s	213	277280	
171	5	1	letter	t	331	287259	
172	5	2	letter	m	435	288338	
173	5	3	letter	letterTarget	199	289532	
174	5	4	letter	z	178	290494	
175	5	5	letter	p	366	291422	
176	5	6	letter	a	286	292549	
177	5	7	letter	g	214	293594	
178	5	8	letter	letterTarget	249	294556	
179	5	9	letter	b	213	295567	
180	5	10	letter	e	269	296528	
181	5	1	FFfamiliar	i	249	300575	
182	5	2	FFfamiliar	d	214	301585	
183	5	3	FFfamiliar	c	199	302547	
184	5	4	FFfamiliar	b	178	303492	
185	5	5	FFfamiliar	g	435	304420	
186	5	6	FFfamiliar	j	269	305614	
187	5	7	FFfamiliar	e	286	306642	
188	5	8	FFfamiliar	h	331	307686	
189	5	9	FFfamiliar	a	213	308781	
190	5	10	FFfamiliar	f	366	309742	
191	5	1	FFtrained	i	214	315888	
192	5	2	FFtrained	a	199	316838	
193	5	3	FFtrained	A	366	317800	
194	5	4	FFtrained	²	178	318927	
195	5	5	FFtrained	e	213	319856	
196	5	6	FFtrained	FFtrainedTarget	269	320817	
197	5	7	FFtrained	:	331	321845	
198	5	8	FFtrained	I	286	322940	
199	5	9	FFtrained	E	249	323984	
200	5	10	FFtrained	0	435	324995	
201	6	1	FFnew	o	213	333207	
202	6	2	FFnew	q	286	334164	
203	6	3	FFnew	FFnewTarget	199	335208	
204	6	4	FFnew	r	435	336170	
205	6	5	FFnew	k	178	337364	
206	6	6	FFnew	s	331	338292	
207	6	7	FFnew	FFnewTarget	366	339386	
208	6	8	FFnew	l	269	340514	
209	6	9	FFnew	p	249	341542	
210	6	10	FFnew	m	214	342553	
211	6	1	letter	g	249	350532	
212	6	2	letter	t	214	351539	
213	6	3	letter	u	269	352500	
214	6	4	letter	z	199	353512	
215	6	5	letter	r	286	354473	
216	6	6	letter	m	213	355518	
217	6	7	letter	e	435	356479	
218	6	8	letter	b	366	357673	
219	6	9	letter	a	331	358801	
220	6	10	letter	p	178	359895	
221	6	1	FFfamiliar	c	366	365841	
222	6	2	FFfamiliar	a	331	366958	
223	6	3	FFfamiliar	j	286	368052	
224	6	4	FFfamiliar	d	249	369096	
225	6	5	FFfamiliar	f	214	370108	
226	6	6	FFfamiliar	h	178	371069	
227	6	7	FFfamiliar	i	435	371998	
228	6	8	FFfamiliar	b	199	373192	
229	6	9	FFfamiliar	e	213	374153	
230	6	10	FFfamiliar	FFfamiliarTarget	269	375115	
231	6	1	FFtrained	6	178	385161	
232	6	2	FFtrained	e	366	386090	
233	6	3	FFtrained	i	213	387218	
234	6	4	FFtrained	:	331	388179	
235	6	5	FFtrained	0	199	389274	
236	6	6	FFtrained	A	249	390235	
237	6	7	FFtrained	a	286	391246	
238	6	8	FFtrained	FFtrainedTarget	269	392291	
239	6	9	FFtrained	I	214	393319	
240	6	10	FFtrained	²	435	394281	
241	7	1	FFnew	s	286	398476	
242	7	2	FFnew	m	199	399520	
243	7	3	FFnew	r	213	400481	
244	7	4	FFnew	t	269	401443	
245	7	5	FFnew	p	331	402471	
246	7	6	FFnew	q	435	403565	
247	7	7	FFnew	k	178	404759	
248	7	8	FFnew	n	366	405687	
249	7	9	FFnew	o	214	406815	
250	7	10	FFnew	l	249	407776	
251	7	1	letter	t	331	413789	
252	7	2	letter	a	199	414872	
253	7	3	letter	m	269	415834	
254	7	4	letter	u	286	416862	
255	7	5	letter	e	178	417906	
256	7	6	letter	z	435	418834	
