trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
158	4	8	FFfamiliar	FFfamiliarTarget	331	255974	
159	4	9	FFfamiliar	e	366	257068	
160	4	10	FFfamiliar	b	269	258196	
161	5	1	FFtrained	V	178	266242	
162	5	2	FFtrained	0	214	267165	
163	5	3	FFtrained	:	286	268127	
164	5	4	FFtrained	N	249	269171	
165	5	5	FFtrained	R	213	270182	
166	5	6	FFtrained	I	435	271144	
167	5	7	FFtrained	FFtrainedTarget	269	272338	
168	5	8	FFtrained	E	199	273366	
169	5	9	FFtrained	®	331	274327	
170	5	10	FFtrained	A	366	275422	
171	5	1	letter	p	286	285568	
172	5	2	letter	g	269	286613	
173	5	3	letter	z	199	287641	
174	5	4	letter	r	249	288602	
175	5	5	letter	LetterTarget	366	289613	
176	5	6	letter	b	331	290741	
177	5	7	letter	LetterTarget	214	291835	
178	5	8	letter	e	213	292797	
179	5	9	letter	t	435	293742	
180	5	10	letter	u	178	294935	
181	5	1	FFnew	l	213	298882	
182	5	2	FFnew	q	286	299843	
183	5	3	FFnew	u	269	300887	
184	5	4	FFnew	j	214	301915	
185	5	5	FFnew	t	331	302877	
186	5	6	FFnew	t	199	303971	
187	5	7	FFnew	f	178	304933	
188	5	8	FFnew	p	249	305861	
189	5	9	FFnew	c	435	306873	
190	5	10	FFnew	h	366	308066	
191	5	1	FFfamiliar	j	286	314212	
192	5	2	FFfamiliar	a	435	315245	
193	5	3	FFfamiliar	h	331	316439	
194	5	4	FFfamiliar	FFfamiliarTarget	199	317533	
195	5	5	FFfamiliar	e	249	318495	
196	5	6	FFfamiliar	g	366	319506	
197	5	7	FFfamiliar	i	269	320634	
198	5	8	FFfamiliar	d	213	321661	
199	5	9	FFfamiliar	c	214	322623	
200	5	10	FFfamiliar	f	178	323585	
201	6	1	FFtrained	®	213	331532	
202	6	2	FFtrained	3	199	332488	
203	6	3	FFtrained	FFtrainedTarget	366	333449	
204	6	4	FFtrained	I	435	334577	
205	6	5	FFtrained	A	286	335770	
206	6	6	FFtrained	0	249	336815	
207	6	7	FFtrained	E	269	337826	
208	6	8	FFtrained	V	331	338854	
209	6	9	FFtrained	FFtrainedTarget	214	339948	
210	6	10	FFtrained	N	178	340910	
211	6	1	letter	t	435	348840	
212	6	2	letter	z	269	350029	
213	6	3	letter	b	249	351057	
214	6	4	letter	p	366	352068	
215	6	5	letter	m	331	353195	
216	6	6	letter	u	214	354290	
217	6	7	letter	r	199	355251	
218	6	8	letter	e	178	356213	
219	6	9	letter	g	286	357141	
220	6	10	letter	a	213	358186	
221	6	1	FFnew	t	435	364166	
222	6	2	FFnew	h	269	365348	
223	6	3	FFnew	f	199	366376	
224	6	4	FFnew	u	213	367338	
225	6	5	FFnew	l	214	368299	
226	6	6	FFnew	FFnewTarget	249	369261	
227	6	7	FFnew	q	331	370256	
228	6	8	FFnew	t	286	371350	
229	6	9	FFnew	p	366	372394	
230	6	10	FFnew	j	178	373522	
231	6	1	FFfamiliar	i	249	383469	
232	6	2	FFfamiliar	h	213	384481	
233	6	3	FFfamiliar	FFfamiliarTarget	366	385442	
234	6	4	FFfamiliar	a	331	386570	
235	6	5	FFfamiliar	f	286	387664	
236	6	6	FFfamiliar	b	214	388708	
237	6	7	FFfamiliar	c	435	389670	
238	6	8	FFfamiliar	g	178	390864	
239	6	9	FFfamiliar	j	199	391792	
240	6	10	FFfamiliar	d	269	392754	
241	7	1	FFtrained	0	331	396800	
242	7	2	FFtrained	V	366	397893	
243	7	3	FFtrained	R	213	399021	
244	7	4	FFtrained	E	269	399982	
245	7	5	FFtrained	:	435	401010	
246	7	6	FFtrained	®	199	402204	
247	7	7	FFtrained	N	178	403166	
248	7	8	FFtrained	3	286	404094	
249	7	9	FFtrained	I	214	405139	
250	7	10	FFtrained	A	249	406100	
251	7	1	letter	e	331	412130	
252	7	2	letter	t	366	413213	
253	7	3	letter	u	269	414340	
254	7	4	letter	p	213	415368	
255	7	5	letter	LetterTarget	214	416329	
256	7	6	letter	a	199	417291	
257	7	7	letter	g	178	418236	
258	7	8	letter	b	286	419165	
259	7	9	letter	m	249	420209	
260	7	10	letter	r	435	421221	
261	7	1	FFnew	l	249	429433	
