trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
157	4	7	letter	a	435	254746	
158	4	8	letter	m	331	255939	
159	4	9	letter	t	286	257034	
160	4	10	letter	LetterTarget	269	258078	
161	5	1	FFtrained	®	286	266126	
162	5	2	FFtrained	N	199	267164	
163	5	3	FFtrained	3	214	268125	
164	5	4	FFtrained	R	213	269087	
165	5	5	FFtrained	:	331	270048	
166	5	6	FFtrained	E	269	271143	
167	5	7	FFtrained	V	249	272171	
168	5	8	FFtrained	A	435	273182	
169	5	9	FFtrained	FFtrainedTarget	178	274376	
170	5	10	FFtrained	0	366	275304	
171	5	1	FFfamiliar	g	249	285452	
172	5	2	FFfamiliar	h	214	286462	
173	5	3	FFfamiliar	d	331	287424	
174	5	4	FFfamiliar	b	435	288518	
175	5	5	FFfamiliar	FFfamiliarTarget	213	289712	
176	5	6	FFfamiliar	c	286	290673	
177	5	7	FFfamiliar	FFfamiliarTarget	199	291718	
178	5	8	FFfamiliar	i	366	292679	
179	5	9	FFfamiliar	e	269	293807	
180	5	10	FFfamiliar	a	178	294835	
181	5	1	FFnew	h	249	298783	
182	5	2	FFnew	q	331	299792	
183	5	3	FFnew	c	178	300886	
184	5	4	FFnew	t	213	301814	
185	5	5	FFnew	t	286	302776	
186	5	6	FFnew	p	366	303821	
187	5	7	FFnew	f	199	304948	
188	5	8	FFnew	l	435	305910	
189	5	9	FFnew	u	214	307103	
190	5	10	FFnew	j	269	308065	
191	5	1	letter	g	199	314113	
192	5	2	letter	u	249	315061	
193	5	3	letter	m	213	316073	
194	5	4	letter	LetterTarget	435	317034	
195	5	5	letter	r	178	318228	
196	5	6	letter	b	366	319156	
197	5	7	letter	e	286	320284	
198	5	8	letter	p	214	321328	
199	5	9	letter	z	331	322290	
200	5	10	letter	a	269	323384	
201	6	1	FFtrained	V	366	331433	
202	6	2	FFtrained	®	199	332553	
203	6	3	FFtrained	FFtrainedTarget	331	333514	
204	6	4	FFtrained	R	213	334608	
205	6	5	FFtrained	3	286	335570	
206	6	6	FFtrained	:	214	336615	
207	6	7	FFtrained	N	269	337576	
208	6	8	FFtrained	I	178	338604	
209	6	9	FFtrained	FFtrainedTarget	249	339532	
210	6	10	FFtrained	E	435	340544	
211	6	1	FFfamiliar	d	286	348758	
212	6	2	FFfamiliar	i	249	349795	
213	6	3	FFfamiliar	j	178	350806	
214	6	4	FFfamiliar	c	331	351735	
215	6	5	FFfamiliar	b	269	352829	
216	6	6	FFfamiliar	g	366	353857	
217	6	7	FFfamiliar	a	435	354984	
218	6	8	FFfamiliar	h	199	356178	
219	6	9	FFfamiliar	e	213	357140	
220	6	10	FFfamiliar	f	214	358101	
221	6	1	FFnew	p	249	364083	
222	6	2	FFnew	j	435	365081	
223	6	3	FFnew	t	213	366275	
224	6	4	FFnew	u	214	367237	
225	6	5	FFnew	f	286	368198	
226	6	6	FFnew	q	366	369243	
227	6	7	FFnew	c	331	370370	
228	6	8	FFnew	h	178	371464	
229	6	9	FFnew	FFnewTarget	199	372393	
230	6	10	FFnew	l	269	373354	
231	6	1	letter	m	214	383403	
232	6	2	letter	a	286	384363	
233	6	3	letter	r	199	385408	
234	6	4	letter	t	249	386369	
235	6	5	letter	g	213	387380	
236	6	6	letter	p	366	388342	
237	6	7	letter	z	178	389469	
238	6	8	letter	b	331	390398	
239	6	9	letter	e	269	391492	
240	6	10	letter	LetterTarget	435	392520	
241	7	1	FFtrained	V	199	396734	
242	7	2	FFtrained	E	178	397693	
243	7	3	FFtrained	0	366	398621	
244	7	4	FFtrained	R	249	399749	
245	7	5	FFtrained	N	435	400760	
246	7	6	FFtrained	I	269	401954	
247	7	7	FFtrained	:	286	402982	
248	7	8	FFtrained	®	331	404026	
249	7	9	FFtrained	A	214	405120	
250	7	10	FFtrained	3	213	406082	
251	7	1	FFfamiliar	a	199	412047	
252	7	2	FFfamiliar	f	366	412996	
253	7	3	FFfamiliar	d	269	414123	
254	7	4	FFfamiliar	b	214	415151	
255	7	5	FFfamiliar	FFfamiliarTarget	178	416112	
256	7	6	FFfamiliar	c	249	417041	
257	7	7	FFfamiliar	j	435	418052	
258	7	8	FFfamiliar	g	286	419246	
259	7	9	FFfamiliar	e	331	420290	
260	7	10	FFfamiliar	h	213	421385	
261	7	1	FFnew	t	249	429367	
262	7	2	FFnew	h	213	430371	
263	7	3	FFnew	FFnewTarget	269	431332	
264	7	4	FFnew	j	214	432360	
265	7	5	FFnew	c	366	433322	
266	7	6	FFnew	l	331	434449	
267	7	7	FFnew	u	178	435543	
268	7	8	FFnew	t	199	436472	
269	7	9	FFnew	q	435	437433	
270	7	10	FFnew	p	286	438627	
271	7	1	letter	z	366	442692	
272	7	2	letter	r	269	443817	
273	7	3	letter	m	331	444844	
274	7	4	letter	p	199	445939	
275	7	5	letter	g	249	446900	
276	7	6	letter	e	286	447912	
277	7	7	letter	LetterTarget	214	448956	
278	7	8	letter	a	213	449918	
279	7	9	letter	LetterTarget	435	450879	
280	7	10	letter	u	178	452073	
281	8	1	FFtrained	N	331	462022	
282	8	2	FFtrained	A	178	463115	
283	8	3	FFtrained	FFtrainedTarget	269	464043	
284	8	4	FFtrained	:	199	465071	
285	8	5	FFtrained	3	286	466033	
286	8	6	FFtrained	I	435	467077	
287	8	7	FFtrained	R	214	468271	
288	8	8	FFtrained	0	213	469233	
289	8	9	FFtrained	E	366	470194	
290	8	10	FFtrained	V	249	471322	
291	8	1	FFfamiliar	j	366	475360	
292	8	2	FFfamiliar	i	269	476478	
293	8	3	FFfamiliar	c	214	477506	
294	8	4	FFfamiliar	e	199	478467	
295	8	5	FFfamiliar	h	286	479429	
296	8	6	FFfamiliar	g	178	480473	
297	8	7	FFfamiliar	f	331	481402	
298	8	8	FFfamiliar	b	213	482496	
299	8	9	FFfamiliar	a	435	483458	
300	8	10	FFfamiliar	FFfamiliarTarget	249	484651	
301	8	1	FFnew	f	286	494684	
302	8	2	FFnew	t	213	495726	
303	8	3	FFnew	FFnewTarget	199	496688	
304	8	4	FFnew	u	178	497650	
305	8	5	FFnew	FFnewTarget	331	498578	
306	8	6	FFnew	j	269	499672	
307	8	7	FFnew	q	249	500700	
308	8	8	FFnew	l	435	501712	
309	8	9	FFnew	p	214	502905	
310	8	10	FFnew	c	366	503867	
311	8	1	letter	b	213	511998	
312	8	2	letter	m	199	512952	
313	8	3	letter	z	249	513914	
314	8	4	letter	g	366	514925	
315	8	5	letter	e	214	516053	
316	8	6	letter	a	286	517014	
317	8	7	letter	u	269	518059	
318	8	8	letter	t	331	519087	
319	8	9	letter	r	178	520181	
320	8	10	letter	p	435	521109	
