trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
1	1	1	letter	e	249	5020	
2	1	2	letter	r	199	6028	
3	1	3	letter	g	286	6990	
4	1	4	letter	a	213	8034	
5	1	5	letter	z	366	8996	
6	1	6	letter	b	435	10123	
7	1	7	letter	m	331	11317	
8	1	8	letter	p	178	12411	
9	1	9	letter	u	214	13340	
10	1	10	letter	t	269	14301	
11	1	1	FFnew	c	435	18331	
12	1	2	FFnew	h	366	19524	
13	1	3	FFnew	FFnewTarget	199	20651	
14	1	4	FFnew	u	269	21613	
15	1	5	FFnew	q	178	22641	
16	1	6	FFnew	l	331	23569	
17	1	7	FFnew	t	286	24663	
18	1	8	FFnew	j	213	25708	
19	1	9	FFnew	t	214	26669	
20	1	10	FFnew	p	249	27631	
21	1	1	FFfamiliar	b	366	33663	
22	1	2	FFfamiliar	c	213	34777	
23	1	3	FFfamiliar	FFfamiliarTarget	435	35738	
24	1	4	FFfamiliar	h	178	36932	
25	1	5	FFfamiliar	e	199	37861	
26	1	6	FFfamiliar	i	269	38822	
27	1	7	FFfamiliar	a	286	39850	
28	1	8	FFfamiliar	j	214	40895	
29	1	9	FFfamiliar	d	249	41856	
30	1	10	FFfamiliar	f	331	42851	
31	1	1	FFtrained	0	286	50964	
32	1	2	FFtrained	V	214	52003	
33	1	3	FFtrained	FFtrainedTarget	435	52964	
34	1	4	FFtrained	N	366	54158	
35	1	5	FFtrained	®	269	55285	
36	1	6	FFtrained	R	199	56313	
37	1	7	FFtrained	E	331	57275	
38	1	8	FFtrained	I	213	58369	
39	1	9	FFtrained	FFtrainedTarget	178	59331	
40	1	10	FFtrained	:	249	60259	
41	2	1	letter	g	269	70289	
42	2	2	letter	m	435	71318	
43	2	3	letter	z	178	72511	
44	2	4	letter	LetterTarget	249	73440	
45	2	5	letter	r	286	74452	
46	2	6	letter	a	331	75495	
47	2	7	letter	b	199	76590	
48	2	8	letter	e	366	77551	
49	2	9	letter	p	214	78679	
50	2	10	letter	u	213	79640	
51	2	1	FFnew	c	269	89620	
52	2	2	FFnew	p	331	90649	
53	2	3	FFnew	l	213	91743	
54	2	4	FFnew	t	199	92705	
55	2	5	FFnew	f	214	93666	
56	2	6	FFnew	t	249	94628	
57	2	7	FFnew	u	366	95639	
