Scenario - 
Logfile written - 03/26/2021 14:28:36

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
GPL001	384	Picture	80	3757219	0	1	7129	1	0	7000	other	0
GPL001	385	Picture	40	3764514	0	1	2155	1	0	2130	other	0
GPL001	386	Picture	80	3766835	0	1	7129	1	0	7000	other	0
GPL001	387	Picture	40	3774130	0	1	2984	1	0	2860	other	0
GPL001	388	Picture	80	3777280	0	1	7129	1	0	7000	other	0
GPL001	389	Picture	40	3784575	0	1	2155	1	0	1990	other	0
GPL001	390	Picture	80	3786896	0	1	7129	1	0	7000	other	0
GPL001	391	Picture	40	3794191	0	1	3813	1	0	3660	other	0
GPL001	392	Picture	80	3798170	0	1	7129	1	0	7000	other	0
GPL001	393	Picture	40	3805465	0	1	1824	1	0	1780	other	0
GPL001	394	Picture	80	3807455	0	1	7129	1	0	7000	other	0
GPL001	395	Picture	40	3814749	0	1	2653	1	0	2490	other	0
GPL001	396	Picture	80	3817568	0	1	7129	1	0	7000	other	0
GPL001	397	Picture	40	3824863	0	1	4476	1	0	4350	other	0
GPL001	398	Picture	80	3829505	0	1	7129	1	0	7000	other	0
GPL001	399	Picture	40	3836800	0	1	2818	1	0	2690	other	0
GPL001	400	Picture	80	3839784	0	1	7129	1	0	7000	other	0
GPL001	401	Picture	40	3847079	0	1	2155	1	0	2140	other	0
GPL001	402	Picture	50	3849245	0	322	50060	322	0	next	other	0
GPL001	403	Picture	90	3899304	0	1	7129	1	0	7000	other	0
GPL001	404	Picture	40	3906599	0	1	2155	1	0	1990	other	0
GPL001	405	Picture	90	3908920	0	1	7129	1	0	7000	other	0
GPL001	406	Picture	40	3916215	0	1	4476	1	0	4350	other	0
GPL001	407	Picture	90	3920858	0	1	7129	1	0	7000	other	0
GPL001	408	Picture	40	3928152	0	1	3813	1	0	3660	other	0
GPL001	409	Picture	90	3932132	0	1	7129	1	0	7000	other	0
GPL001	410	Picture	40	3939426	0	1	1824	1	0	1780	other	0
GPL001	411	Picture	90	3941416	0	1	7129	1	0	7000	other	0
GPL001	412	Picture	40	3948711	0	1	2653	1	0	2490	other	0
GPL001	413	Picture	90	3951529	0	1	7129	1	0	7000	other	0
GPL001	414	Picture	40	3958824	0	1	2984	1	0	2860	other	0
GPL001	415	Picture	95	3961974	0	1	7129	1	0	7000	hit	437
GPL001	415	Response	25	3966439	4465	0
GPL001	416	Picture	40	3969269	0	1	2819	1	0	2690	other	0
GPL001	417	Picture	90	3972254	0	1	7129	1	0	7000	other	0
GPL001	418	Picture	40	3979549	0	1	2155	1	0	2130	other	0
GPL001	419	Picture	90	3981870	0	1	7129	1	0	7000	other	0
GPL001	420	Picture	40	3989165	0	1	3482	1	0	3310	other	0
GPL001	421	Picture	90	3992812	0	1	7129	1	0	7000	other	0
GPL001	422	Picture	40	4000107	0	1	2155	1	0	2140	other	0
GPL001	423	Picture	50	4002272	0	322	70121	322	0	next	other	0
GPL001	424	Picture	60	4072393	0	1	7129	1	0	7000	other	0
GPL001	425	Picture	40	4079688	0	1	3482	1	0	3310	other	0
GPL001	426	Picture	60	4083335	0	1	7129	1	0	7000	other	0
GPL001	427	Picture	40	4090630	0	1	2155	1	0	2140	other	0
GPL001	428	Picture	65	4092796	0	322	7119	322	0	7000	hit	451
GPL001	428	Response	25	4096550	3755	0
GPL001	429	Picture	40	4100081	0	1	3813	1	0	3660	other	0
GPL001	430	Picture	60	4104060	0	1	7129	1	0	7000	other	0
GPL001	431	Picture	40	4111355	0	1	2155	1	0	1990	other	0
GPL001	432	Picture	60	4113676	0	1	7129	1	0	7000	other	0
GPL001	433	Picture	40	4120971	0	1	2155	1	0	2130	other	0
GPL001	434	Picture	60	4123292	0	1	7129	1	0	7000	other	0
GPL001	435	Picture	40	4130587	0	1	2818	1	0	2690	other	0
GPL001	436	Picture	60	4133571	0	1	7129	1	0	7000	other	0
GPL001	437	Picture	40	4140866	0	1	1824	1	0	1780	other	0
GPL001	438	Picture	60	4142855	0	1	7129	1	0	7000	other	0
GPL001	439	Picture	40	4150150	0	1	4476	1	0	4350	other	0
GPL001	440	Picture	65	4154793	0	1	7129	1	0	7000	hit	464
GPL001	440	Response	25	4158090	3298	0
GPL001	441	Picture	40	4162088	0	1	2653	1	0	2490	other	0
GPL001	442	Picture	60	4164906	0	1	7129	1	0	7000	other	0
GPL001	443	Picture	40	4172201	0	1	2984	1	0	2860	other	0
GPL001	444	Picture	50	4175351	0	1	70131	1	0	next	other	0
GPL001	445	Picture	70	4245482	0	1	7129	1	0	7000	other	0
GPL001	446	Picture	40	4252777	0	1	3482	1	0	3310	other	0
GPL001	447	Picture	70	4256424	0	1	7129	1	0	7000	other	0
GPL001	448	Picture	40	4263719	0	1	1824	1	0	1780	other	0
GPL001	449	Picture	70	4265709	0	1	7129	1	0	7000	other	0
GPL001	450	Picture	40	4273004	0	1	2818	1	0	2690	other	0
GPL001	451	Picture	70	4275988	0	1	7129	1	0	7000	other	0
GPL001	452	Picture	40	4283283	0	1	2155	1	0	2130	other	0
GPL001	453	Picture	70	4285604	0	1	7129	1	0	7000	other	0
GPL001	454	Picture	40	4292899	0	1	4476	1	0	4350	other	0
GPL001	455	Picture	70	4297541	0	1	7129	1	0	7000	other	0
GPL001	456	Picture	40	4304836	0	1	2653	1	0	2490	other	0
GPL001	457	Picture	70	4307655	0	1	7129	1	0	7000	other	0
GPL001	458	Picture	40	4314949	0	1	2984	1	0	2860	other	0
GPL001	459	Picture	70	4318099	0	1	7129	1	0	7000	other	0
GPL001	460	Picture	40	4325394	0	1	3813	1	0	3660	other	0
GPL001	461	Picture	70	4329373	0	1	7129	1	0	7000	other	0
GPL001	462	Picture	40	4336668	0	1	2155	1	0	1990	other	0
GPL001	463	Picture	70	4338990	0	1	7129	1	0	7000	other	0
GPL001	464	Picture	40	4346284	0	1	2155	1	0	2140	other	0
GPL001	465	Picture	50	4348450	0	322	50060	322	0	next	other	0
GPL001	466	Picture	80	4398510	0	1	7129	1	0	7000	other	0
GPL001	467	Picture	40	4405804	0	1	1824	1	0	1780	other	0
GPL001	468	Picture	80	4407794	0	1	7129	1	0	7000	other	0
GPL001	469	Picture	40	4415089	0	1	3813	1	0	3660	other	0
GPL001	470	Picture	85	4419068	0	1	7129	1	0	7000	hit	495
GPL001	470	Response	25	4422991	3923	0
GPL001	471	Picture	40	4426363	0	1	2984	1	0	2860	other	0
GPL001	472	Picture	80	4429513	0	1	7129	1	0	7000	other	0
GPL001	473	Picture	40	4436808	0	1	2155	1	0	1990	other	0
GPL001	474	Picture	80	4439129	0	1	7129	1	0	7000	other	0
GPL001	475	Picture	40	4446424	0	1	2155	1	0	2140	other	0
GPL001	476	Picture	80	4448589	0	322	7119	322	0	7000	other	0
GPL001	477	Picture	40	4455874	0	1	3482	1	0	3310	other	0
GPL001	478	Picture	80	4459522	0	1	7129	1	0	7000	other	0
GPL001	479	Picture	40	4466816	0	1	2155	1	0	2130	other	0
GPL001	480	Picture	80	4469138	0	1	7129	1	0	7000	other	0
GPL001	481	Picture	40	4476433	0	1	4476	1	0	4350	other	0
GPL001	482	Picture	80	4481075	0	1	7129	1	0	7000	other	0
GPL001	483	Picture	40	4488370	0	1	2819	1	0	2690	other	0
GPL001	484	Picture	80	4491354	0	1	7129	1	0	7000	other	0
GPL001	485	Picture	40	4498649	0	1	2653	1	0	2490	other	0
GPL001	486	Picture	50	4501467	0	1	90192	1	0	next	other	0
GPL001	487	Picture	90	4591659	0	1	7129	1	0	7000	other	0
GPL001	488	Picture	40	4598954	0	1	2819	1	0	2690	other	0
GPL001	489	Picture	90	4601939	0	1	7129	1	0	7000	other	0
GPL001	490	Picture	40	4609233	0	1	2653	1	0	2490	other	0
GPL001	491	Picture	90	4612052	0	1	7129	1	0	7000	other	0
GPL001	492	Picture	40	4619347	0	1	1824	1	0	1780	other	0
GPL001	493	Picture	90	4621336	0	1	7129	2	0	7000	other	0
GPL001	494	Picture	40	4628631	0	1	2984	1	0	2860	other	0
GPL001	495	Picture	95	4631781	0	1	7129	1	0	7000	hit	521
GPL001	495	Response	25	4635541	3760	0
GPL001	496	Picture	40	4639076	0	1	2155	1	0	2140	other	0
GPL001	497	Picture	90	4641397	0	1	7129	1	0	7000	other	0
GPL001	498	Picture	40	4648692	0	1	4476	1	0	4350	other	0
GPL001	499	Picture	90	4653335	0	1	7129	1	0	7000	other	0
GPL001	500	Picture	40	4660630	0	1	3813	1	0	3660	other	0
GPL001	501	Picture	90	4664609	0	1	7129	1	0	7000	other	0
GPL001	502	Picture	40	4671904	0	1	2155	1	0	1990	other	0
GPL001	503	Picture	90	4674225	0	1	7129	1	0	7000	other	0
GPL001	504	Picture	40	4681520	0	1	2155	1	0	2130	other	0
GPL001	505	Picture	90	4683841	0	1	7129	1	0	7000	other	0
GPL001	506	Picture	40	4691136	0	1	3482	1	0	3310	other	0
GPL001	507	Picture	50	4694783	0	1	30175	1	0	next	other	0
GPL001	508	Picture	60	4724958	0	1	7129	1	0	7000	other	0
GPL001	509	Picture	40	4732252	0	1	2819	1	0	2690	other	0
GPL001	510	Picture	60	4735237	0	1	7129	1	0	7000	other	0
GPL001	511	Picture	40	4742532	0	1	2155	1	0	2130	other	0
GPL001	512	Picture	60	4744853	0	1	7129	1	0	7000	other	0
GPL001	513	Picture	40	4752148	0	1	3813	1	0	3660	other	0
GPL001	514	Picture	60	4756127	0	1	7129	1	0	7000	other	0
GPL001	515	Picture	40	4763422	0	1	2984	1	0	2860	other	0
GPL001	516	Picture	60	4766572	0	1	7129	1	0	7000	other	0
GPL001	517	Picture	40	4773867	0	1	2155	1	0	1990	other	0
GPL001	518	Picture	60	4776188	0	1	7129	1	0	7000	other	0
GPL001	519	Picture	40	4783483	0	1	4476	1	0	4350	other	0
GPL001	520	Picture	60	4788125	0	1	7129	1	0	7000	other	0
GPL001	521	Picture	40	4795420	0	1	3482	1	0	3310	other	0
GPL001	522	Picture	60	4799067	0	1	7129	1	0	7000	other	0
GPL001	523	Picture	40	4806362	0	1	2653	1	0	2490	other	0
GPL001	524	Picture	60	4809181	0	1	7129	1	0	7000	other	0
GPL001	525	Picture	40	4816476	0	1	2155	1	0	2140	other	0
GPL001	526	Picture	60	4818641	0	322	7119	322	0	7000	other	0
GPL001	527	Picture	40	4825926	0	1	1824	1	0	1780	other	0
GPL001	528	Picture	50	4827916	0	1	50070	1	0	next	other	0
GPL001	529	Picture	70	4877985	0	1	7129	1	0	7000	other	0
GPL001	530	Picture	40	4885280	0	1	2155	1	0	1990	other	0
GPL001	531	Picture	70	4887601	0	1	7129	1	0	7000	other	0
GPL001	532	Picture	40	4894896	0	1	4476	1	0	4350	other	0
GPL001	533	Picture	70	4899538	0	1	7129	1	0	7000	other	0
GPL001	534	Picture	40	4906833	0	1	2653	1	0	2490	other	0
GPL001	535	Picture	70	4909652	0	1	7129	1	0	7000	other	0
GPL001	536	Picture	40	4916947	0	1	1824	1	0	1780	other	0
GPL001	537	Picture	75	4918936	0	1	7129	1	0	7000	hit	564
GPL001	537	Response	25	4922871	3935	0
GPL001	538	Picture	40	4926231	0	1	3813	1	0	3660	other	0
GPL001	539	Picture	70	4930210	0	1	7129	1	0	7000	other	0
GPL001	540	Picture	40	4937505	0	1	2155	1	0	2140	other	0
GPL001	541	Picture	70	4939670	0	322	7119	323	0	7000	other	0
GPL001	542	Picture	40	4946955	0	1	3482	1	0	3310	other	0
GPL001	543	Picture	70	4950603	0	1	7129	1	0	7000	other	0
GPL001	544	Picture	40	4957898	0	1	2818	1	0	2690	other	0
GPL001	545	Picture	70	4960882	0	1	7129	1	0	7000	other	0
GPL001	546	Picture	40	4968177	0	1	2155	1	0	2130	other	0
GPL001	547	Picture	70	4970498	0	1	7129	1	0	7000	other	0
GPL001	548	Picture	40	4977793	0	1	2984	1	0	2860	other	0
GPL001	549	Picture	50	4980943	0	1	70131	1	0	next	other	0
GPL001	550	Picture	80	5051074	0	1	7129	1	0	7000	other	0
GPL001	551	Picture	40	5058369	0	1	2155	1	0	1990	other	0
GPL001	552	Picture	80	5060690	0	1	7129	1	0	7000	other	0
GPL001	553	Picture	40	5067985	0	1	2155	1	0	2130	other	0
GPL001	554	Picture	80	5070306	0	1	7129	1	0	7000	other	0
GPL001	555	Picture	40	5077601	0	1	2818	1	0	2690	other	0
GPL001	556	Picture	85	5080585	0	1	7129	1	0	7000	hit	584
GPL001	556	Response	25	5084892	4307	0
GPL001	557	Picture	40	5087880	0	1	2155	1	0	2140	other	0
GPL001	558	Picture	80	5090046	0	322	7119	322	0	7000	other	0
GPL001	559	Picture	40	5097330	0	1	3813	1	0	3660	other	0
GPL001	560	Picture	80	5101309	0	1	7129	1	0	7000	other	0
GPL001	561	Picture	40	5108604	0	1	2984	1	0	2860	other	0
GPL001	562	Picture	80	5111754	0	1	7129	1	0	7000	other	0
GPL001	563	Picture	40	5119049	0	1	3482	1	0	3310	other	0
GPL001	564	Picture	80	5122697	0	1	7129	1	0	7000	other	0
GPL001	565	Picture	40	5129992	0	1	4476	1	0	4350	other	0
GPL001	566	Picture	80	5134634	0	1	7129	1	0	7000	other	0
GPL001	567	Picture	40	5141929	0	1	1824	1	0	1780	other	0
GPL001	568	Picture	80	5143918	0	1	7129	1	0	7000	other	0
GPL001	569	Picture	40	5151213	0	1	2653	1	0	2490	other	0
GPL001	570	Picture	50	5154032	0	1	30174	1	0	next	other	0
GPL001	571	Picture	90	5184206	0	1	7129	1	0	7000	other	0
GPL001	572	Picture	40	5191501	0	1	4476	1	0	4350	other	0
GPL001	573	Picture	90	5196143	0	1	7129	1	0	7000	other	0
GPL001	574	Picture	40	5203438	0	1	2155	1	0	1990	other	0
GPL001	575	Picture	90	5205760	0	1	7129	1	0	7000	other	0
GPL001	576	Picture	40	5213054	0	1	2155	1	0	2140	other	0
GPL001	577	Picture	90	5215220	0	322	7119	323	0	7000	other	0
GPL001	578	Picture	40	5222505	0	1	2653	1	0	2490	other	0
GPL001	579	Picture	90	5225323	0	1	7129	1	0	7000	other	0
GPL001	580	Picture	40	5232618	0	1	2984	1	0	2860	other	0
GPL001	581	Picture	90	5235768	0	1	7129	1	0	7000	other	0
GPL001	582	Picture	40	5243063	0	1	3813	1	0	3660	other	0
GPL001	583	Picture	95	5247042	0	1	7129	1	0	7000	hit	612
GPL001	583	Response	25	5250803	3761	0
GPL001	584	Picture	40	5254337	0	1	3482	1	0	3310	other	0
GPL001	585	Picture	90	5257985	0	1	7129	1	0	7000	other	0
GPL001	586	Picture	40	5265280	0	1	2818	1	0	2690	other	0
GPL001	587	Picture	95	5268264	0	1	7129	1	0	7000	hit	617
GPL001	587	Response	25	5272402	4139	0
GPL001	588	Picture	40	5275559	0	1	1824	1	0	1780	other	0
GPL001	589	Picture	90	5277548	0	1	7129	1	0	7000	other	0
GPL001	590	Picture	40	5284843	0	1	2155	1	0	2130	other	0
GPL001	591	Picture	50	5287164	0	1	90192	1	0	next	other	0
GPL001	592	Picture	60	5377356	0	1	7129	1	0	7000	other	0
GPL001	593	Picture	40	5384651	0	1	2155	1	0	2140	other	0
GPL001	594	Picture	60	5386817	0	156	7119	157	0	7000	other	0
GPL001	595	Picture	40	5394101	0	1	2155	1	0	2130	other	0
GPL001	596	Picture	60	5396422	0	1	7129	1	0	7000	other	0
GPL001	597	Picture	40	5403717	0	1	2155	1	0	1990	other	0
GPL001	598	Picture	60	5406038	0	1	7129	1	0	7000	other	0
GPL001	599	Picture	40	5413333	0	1	3813	1	0	3660	other	0
GPL001	600	Picture	60	5417312	0	1	7129	1	0	7000	other	0
GPL001	601	Picture	40	5424607	0	1	4476	1	0	4350	other	0
GPL001	602	Picture	60	5429249	0	1	7129	1	0	7000	other	0
GPL001	603	Picture	40	5436545	0	1	3482	1	0	3310	other	0
GPL001	604	Picture	60	5440192	0	1	7129	1	0	7000	other	0
GPL001	605	Picture	40	5447487	0	1	2984	1	0	2860	other	0
GPL001	606	Picture	60	5450637	0	1	7129	1	0	7000	other	0
GPL001	607	Picture	40	5457932	0	1	2653	1	0	2490	other	0
GPL001	608	Picture	60	5460750	0	1	7129	1	0	7000	other	0
GPL001	609	Picture	40	5468045	0	1	2818	1	0	2690	other	0
GPL001	610	Picture	65	5471030	0	1	7129	1	0	7000	hit	641
GPL001	610	Response	25	5474443	3413	0
GPL001	611	Picture	40	5478325	0	1	1824	1	0	1780	other	0
GPL001	612	Picture	50	5480314	0	1	30175	1	0	next	other	0
GPL001	613	Picture	70	5510489	0	1	7129	1	0	7000	other	0
GPL001	614	Picture	40	5517784	0	1	3482	1	0	3310	other	0
GPL001	615	Picture	70	5521431	0	1	7129	1	0	7000	other	0
GPL001	616	Picture	40	5528726	0	1	3813	1	0	3660	other	0
GPL001	617	Picture	70	5532705	0	1	7129	1	0	7000	other	0
GPL001	618	Picture	40	5540000	0	1	2155	1	0	1990	other	0
GPL001	619	Picture	75	5542321	0	1	7129	1	0	7000	hit	651
GPL001	619	Response	25	5545813	3492	0
GPL001	620	Picture	40	5549616	0	1	4476	1	0	4350	other	0
GPL001	621	Picture	70	5554258	0	1	7129	1	0	7000	other	0
GPL001	622	Picture	40	5561553	0	1	2984	1	0	2860	other	0
GPL001	623	Picture	70	5564703	0	1	7129	1	0	7000	other	0
GPL001	624	Picture	40	5571998	0	1	2155	1	0	2140	other	0
GPL001	625	Picture	70	5574319	0	1	7129	1	0	7000	other	0
GPL001	626	Picture	40	5581614	0	1	2653	1	0	2490	other	0
GPL001	627	Picture	70	5584433	0	1	7129	1	0	7000	other	0
GPL001	628	Picture	40	5591728	0	1	2818	1	0	2690	other	0
GPL001	629	Picture	70	5594712	0	1	7129	1	0	7000	other	0
GPL001	630	Picture	40	5602007	0	1	1824	1	0	1780	other	0
GPL001	631	Picture	70	5603996	0	1	7129	1	0	7000	other	0
GPL001	632	Picture	40	5611291	0	1	2155	1	0	2130	other	0
GPL001	633	Picture	50	5613612	0	1	90192	1	0	next	other	0
GPL001	634	Picture	80	5703804	0	1	7129	1	0	7000	other	0
GPL001	635	Picture	40	5711099	0	1	3813	1	0	3660	other	0
GPL001	636	Picture	80	5715078	0	1	7129	1	0	7000	other	0
GPL001	637	Picture	40	5722373	0	1	2819	1	0	2690	other	0
GPL001	638	Picture	85	5725357	0	1	7129	1	0	7000	hit	671
GPL001	638	Response	25	5729863	4506	0
GPL001	639	Picture	40	5732652	0	1	2653	1	0	2490	other	0
GPL001	640	Picture	80	5735471	0	1	7129	1	0	7000	other	0
GPL001	641	Picture	40	5742766	0	1	3482	1	0	3310	other	0
GPL001	642	Picture	85	5746413	0	1	7129	1	0	7000	hit	676
GPL001	642	Response	25	5750093	3680	0
GPL001	643	Picture	40	5753708	0	1	4476	1	0	4350	other	0
GPL001	644	Picture	80	5758350	0	1	7129	1	0	7000	other	0
GPL001	645	Picture	40	5765645	0	1	1824	2	0	1780	other	0
GPL001	646	Picture	80	5767635	0	1	7129	1	0	7000	other	0
GPL001	647	Picture	40	5774930	0	1	2155	1	0	2130	other	0
GPL001	648	Picture	80	5777251	0	1	7129	1	0	7000	other	0
GPL001	649	Picture	40	5784546	0	1	2155	1	0	2140	other	0
GPL001	650	Picture	80	5786711	0	322	7119	322	0	7000	other	0
GPL001	651	Picture	40	5793996	0	1	2984	1	0	2860	other	0
GPL001	652	Picture	80	5797146	0	1	7129	1	0	7000	other	0
GPL001	653	Picture	40	5804441	0	1	2155	1	0	1990	other	0
GPL001	654	Picture	50	5806762	0	1	70131	1	0	next	other	0
GPL001	655	Picture	90	5876893	0	1	7129	1	0	7000	other	0
GPL001	656	Picture	40	5884188	0	1	2155	1	0	2140	other	0
GPL001	657	Picture	90	5886353	0	322	7119	322	0	7000	other	0
GPL001	658	Picture	40	5893638	0	1	1824	1	0	1780	other	0
GPL001	659	Picture	90	5895628	0	1	7129	1	0	7000	other	0
GPL001	660	Picture	40	5902923	0	1	2984	1	0	2860	other	0
GPL001	661	Picture	90	5906073	0	1	7129	1	0	7000	other	0
GPL001	662	Picture	40	5913368	0	1	2155	1	0	1990	other	0
GPL001	663	Picture	90	5915689	0	1	7129	1	0	7000	other	0
GPL001	664	Picture	40	5922984	0	1	2653	1	0	2490	other	0
GPL001	665	Picture	90	5925802	0	1	7129	1	0	7000	other	0
GPL001	666	Picture	40	5933097	0	1	3482	1	0	3310	other	0
GPL001	667	Picture	90	5936744	0	1	7129	1	0	7000	other	0
GPL001	668	Picture	40	5944039	0	1	2818	1	0	2690	other	0
GPL001	669	Picture	90	5947024	0	1	7129	1	0	7000	other	0
GPL001	670	Picture	40	5954319	0	1	2155	1	0	2130	other	0
GPL001	671	Picture	90	5956640	0	1	7129	1	0	7000	other	0
GPL001	672	Picture	40	5963935	0	1	4476	1	0	4350	other	0
GPL001	673	Picture	90	5968577	0	1	7129	1	0	7000	other	0
GPL001	674	Picture	40	5975872	0	1	3813	1	0	3660	other	0
GPL001	675	Picture	50	5979851	0	1	50070	1	0	next	other	0
GPL001	676	Picture	200	6029921	70	1	80078	1	0	80000	other	0
