trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
1	1	1	letter	u	178	5015	
2	1	2	letter	p	366	5941	
3	1	3	letter	b	249	7068	
4	1	4	letter	g	286	8079	
5	1	5	letter	a	269	9124	
6	1	6	letter	r	331	10152	
7	1	7	letter	m	213	11246	
8	1	8	letter	t	214	12207	
9	1	9	letter	z	199	13169	
10	1	10	letter	e	435	14131	
11	1	1	FFnew	l	199	18371	
12	1	2	FFnew	t	269	19320	
13	1	3	FFnew	f	214	20348	
14	1	4	FFnew	h	213	21310	
15	1	5	FFnew	p	331	22255	
16	1	6	FFnew	u	366	23350	
17	1	7	FFnew	j	286	24476	
18	1	8	FFnew	q	249	25521	
19	1	9	FFnew	t	178	26532	
20	1	10	FFnew	FFnewTarget	435	27461	
21	1	1	FFfamiliar	a	366	33683	
22	1	2	FFfamiliar	d	331	34805	
23	1	3	FFfamiliar	h	178	35900	
24	1	4	FFfamiliar	e	199	36828	
25	1	5	FFfamiliar	f	269	37790	
26	1	6	FFfamiliar	j	435	38818	
27	1	7	FFfamiliar	i	214	40011	
28	1	8	FFfamiliar	b	286	40973	
29	1	9	FFfamiliar	c	249	42001	
30	1	10	FFfamiliar	FFfamiliarTarget	213	43012	
31	1	1	FFtrained	E	213	51001	
32	1	2	FFtrained	3	269	51948	
33	1	3	FFtrained	FFtrainedTarget	286	52976	
34	1	4	FFtrained	V	214	54021	
35	1	5	FFtrained	A	178	54982	
36	1	6	FFtrained	4	366	55894	
37	1	7	FFtrained	0	249	57021	
38	1	8	FFtrained	N	435	58033	
39	1	9	FFtrained	FFtrainedTarget	199	59227	
40	1	10	FFtrained	R	331	60188	
41	2	1	letter	r	214	70301	
42	2	2	letter	z	249	71263	
43	2	3	letter	a	269	72274	
44	2	4	letter	b	435	73303	
45	2	5	letter	g	331	74496	
46	2	6	letter	m	178	75590	
47	2	7	letter	LetterTarget	213	76519	
48	2	8	letter	e	286	77480	
49	2	9	letter	u	199	78525	
50	2	10	letter	t	366	79486	
51	2	1	FFnew	t	366	89632	
52	2	2	FFnew	c	199	90760	
53	2	3	FFnew	q	435	91722	
54	2	4	FFnew	u	286	92916	
55	2	5	FFnew	t	331	93960	
56	2	6	FFnew	FFnewTarget	249	95054	
57	2	7	FFnew	f	214	96066	
58	2	8	FFnew	p	178	97027	
59	2	9	FFnew	h	213	97939	
60	2	10	FFnew	j	269	98901	
61	2	1	FFfamiliar	g	435	106947	
