trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
83	3	3	FFnew	p	213	137547	
84	3	4	FFnew	c	214	138508	
85	3	5	FFnew	q	435	139470	
86	3	6	FFnew	t	331	140664	
87	3	7	FFnew	FFnewTarget	249	141758	
88	3	8	FFnew	t	366	142769	
89	3	9	FFnew	f	286	143897	
90	3	10	FFnew	l	199	144941	
91	3	1	letter	b	366	152921	
92	3	2	letter	u	331	154043	
93	3	3	letter	m	269	155137	
94	3	4	letter	LetterTarget	213	156165	
95	3	5	letter	t	178	157127	
96	3	6	letter	LetterTarget	214	158055	
97	3	7	letter	z	286	159017	
98	3	8	letter	g	249	160045	
99	3	9	letter	e	435	161056	
100	3	10	letter	r	199	162250	
101	3	1	FFfamiliar	g	286	166230	
102	3	2	FFfamiliar	c	178	167273	
103	3	3	FFfamiliar	b	249	168202	
104	3	4	FFfamiliar	e	214	169213	
105	3	5	FFfamiliar	h	199	170175	
106	3	6	FFfamiliar	d	435	171136	
107	3	7	FFfamiliar	i	213	172330	
108	3	8	FFfamiliar	a	269	173292	
109	3	9	FFfamiliar	j	331	174320	
110	3	10	FFfamiliar	f	366	175414	
111	3	1	FFtrained	3	178	185560	
112	3	2	FFtrained	E	199	186489	
113	3	3	FFtrained	:	366	187451	
114	3	4	FFtrained	FFtrainedTarget	286	188578	
115	3	5	FFtrained	A	269	189622	
116	3	6	FFtrained	0	214	190650	
117	3	7	FFtrained	N	249	191612	
118	3	8	FFtrained	R	213	192607	
119	3	9	FFtrained	V	331	193568	
120	3	10	FFtrained	®	435	194662	
121	4	1	FFnew	l	269	200875	
122	4	2	FFnew	f	213	201891	
123	4	3	FFnew	t	366	202853	
124	4	4	FFnew	FFnewTarget	331	203980	
125	4	5	FFnew	u	214	205074	
126	4	6	FFnew	j	435	206036	
127	4	7	FFnew	FFnewTarget	249	207230	
128	4	8	FFnew	q	286	208241	
129	4	9	FFnew	p	199	209285	
130	4	10	FFnew	c	178	210247	
131	4	1	letter	u	178	216194	
132	4	2	letter	a	269	217111	
133	4	3	letter	e	286	218139	
134	4	4	letter	t	435	219183	
135	4	5	letter	z	366	220377	
136	4	6	letter	g	214	221504	
137	4	7	letter	r	331	222466	
138	4	8	letter	p	213	223560	
139	4	9	letter	m	199	224522	
140	4	10	letter	b	249	225483	
141	4	1	FFfamiliar	f	269	235513	
142	4	2	FFfamiliar	a	199	236542	
143	4	3	FFfamiliar	FFfamiliarTarget	213	237503	
144	4	4	FFfamiliar	g	249	238465	
145	4	5	FFfamiliar	i	214	239476	
146	4	6	FFfamiliar	d	331	240438	
147	4	7	FFfamiliar	j	435	241532	
148	4	8	FFfamiliar	e	366	242726	
149	4	9	FFfamiliar	c	286	243853	
150	4	10	FFfamiliar	b	178	244898	
151	4	1	FFtrained	R	178	248845	
152	4	2	FFtrained	V	214	249772	
153	4	3	FFtrained	FFtrainedTarget	249	250734	
154	4	4	FFtrained	3	199	251745	
155	4	5	FFtrained	0	331	252707	
156	4	6	FFtrained	®	213	253801	
157	4	7	FFtrained	:	366	254762	
158	4	8	FFtrained	E	286	255890	
159	4	9	FFtrained	A	435	256934	
160	4	10	FFtrained	N	269	258128	
161	5	1	FFnew	p	178	266175	
162	5	2	FFnew	c	249	267098	
163	5	3	FFnew	u	199	268109	
164	5	4	FFnew	t	213	269070	
165	5	5	FFnew	j	286	270032	
166	5	6	FFnew	q	366	271077	
167	5	7	FFnew	l	435	272204	
168	5	8	FFnew	t	214	273398	
169	5	9	FFnew	f	331	274359	
170	5	10	FFnew	FFnewTarget	269	275453	
171	5	1	letter	a	286	285500	
172	5	2	letter	u	435	286545	
173	5	3	letter	b	269	287739	
174	5	4	letter	t	199	288767	
175	5	5	letter	LetterTarget	213	289728	
176	5	6	letter	m	366	290690	
177	5	7	letter	LetterTarget	214	291817	
178	5	8	letter	z	331	292779	
179	5	9	letter	r	249	293873	
180	5	10	letter	p	178	294884	
181	5	1	FFfamiliar	e	249	298831	
182	5	2	FFfamiliar	f	331	299842	
183	5	3	FFfamiliar	j	178	300936	
184	5	4	FFfamiliar	h	435	301864	
185	5	5	FFfamiliar	d	213	303058	
186	5	6	FFfamiliar	c	214	304020	
187	5	7	FFfamiliar	g	366	304981	
188	5	8	FFfamiliar	i	286	306109	
189	5	9	FFfamiliar	a	199	307153	
190	5	10	FFfamiliar	b	269	308115	
191	5	1	FFtrained	A	331	314161	
192	5	2	FFtrained	0	178	315244	
193	5	3	FFtrained	V	213	316172	
194	5	4	FFtrained	I	214	317134	
195	5	5	FFtrained	®	199	318095	
196	5	6	FFtrained	R	269	319057	
197	5	7	FFtrained	:	249	320085	
198	5	8	FFtrained	E	366	321096	
199	5	9	FFtrained	3	286	322224	
200	5	10	FFtrained	FFtrainedTarget	435	323268	
201	6	1	FFnew	h	286	331481	
202	6	2	FFnew	t	331	332520	
203	6	3	FFnew	FFnewTarget	269	333614	
204	6	4	FFnew	t	435	334642	
205	6	5	FFnew	q	178	335835	
206	6	6	FFnew	p	249	336764	
207	6	7	FFnew	j	214	337775	
208	6	8	FFnew	l	199	338737	
209	6	9	FFnew	FFnewTarget	366	339682	
210	6	10	FFnew	u	213	340809	
211	6	1	letter	m	249	348789	
212	6	2	letter	e	178	349795	
213	6	3	letter	r	269	350724	
214	6	4	letter	g	214	351752	
215	6	5	letter	z	435	352713	
216	6	6	letter	a	199	353890	
217	6	7	letter	b	213	354852	
218	6	8	letter	p	331	355813	
219	6	9	letter	u	286	356908	
220	6	10	letter	t	366	357952	
221	6	1	FFfamiliar	c	199	364098	
222	6	2	FFfamiliar	i	269	365048	
223	6	3	FFfamiliar	e	214	366076	
224	6	4	FFfamiliar	a	331	367038	
225	6	5	FFfamiliar	j	435	368115	
226	6	6	FFfamiliar	g	213	369309	
227	6	7	FFfamiliar	f	178	370271	
228	6	8	FFfamiliar	d	286	371199	
229	6	9	FFfamiliar	FFfamiliarTarget	249	372244	
230	6	10	FFfamiliar	b	366	373255	
231	6	1	FFtrained	N	366	383401	
232	6	2	FFtrained	A	199	384529	
233	6	3	FFtrained	I	269	385490	
234	6	4	FFtrained	3	331	386518	
235	6	5	FFtrained	®	249	387613	
236	6	6	FFtrained	FFtrainedTarget	213	388624	
237	6	7	FFtrained	R	435	389586	
238	6	8	FFtrained	V	286	390779	
239	6	9	FFtrained	:	214	391824	
240	6	10	FFtrained	0	178	392785	
241	7	1	FFnew	l	213	396716	
242	7	2	FFnew	j	286	397676	
243	7	3	FFnew	c	178	398721	
244	7	4	FFnew	q	249	399649	
245	7	5	FFnew	p	214	400661	
246	7	6	FFnew	f	269	401622	
247	7	7	FFnew	h	435	402633	
248	7	8	FFnew	u	366	403827	
249	7	9	FFnew	t	199	404955	
250	7	10	FFnew	t	331	405916	
251	7	1	letter	r	331	412029	
252	7	2	letter	a	269	413112	
253	7	3	letter	g	249	414140	
254	7	4	letter	b	366	415151	
255	7	5	letter	LetterTarget	435	416278	
256	7	6	letter	z	286	417472	
257	7	7	letter	e	178	418516	
258	7	8	letter	u	199	419445	
259	7	9	letter	p	214	420407	
260	7	10	letter	t	213	421368	
261	7	1	FFfamiliar	c	178	429332	
262	7	2	FFfamiliar	b	269	430255	
263	7	3	FFfamiliar	j	366	431283	
264	7	4	FFfamiliar	e	213	432410	
265	7	5	FFfamiliar	d	199	433372	
266	7	6	FFfamiliar	f	435	434333	
267	7	7	FFfamiliar	a	286	435527	
268	7	8	FFfamiliar	FFfamiliarTarget	214	436571	
269	7	9	FFfamiliar	g	249	437533	
270	7	10	FFfamiliar	i	331	438528	
271	7	1	FFtrained	V	366	442640	
272	7	2	FFtrained	0	213	443767	
273	7	3	FFtrained	®	249	444728	
274	7	4	FFtrained	3	214	445740	
275	7	5	FFtrained	R	178	446701	
276	7	6	FFtrained	I	269	447630	
277	7	7	FFtrained	FFtrainedTarget	435	448658	
278	7	8	FFtrained	N	286	449851	
279	7	9	FFtrained	FFtrainedTarget	331	450896	
280	7	10	FFtrained	A	199	451990	
281	8	1	FFnew	c	366	461970	
282	8	2	FFnew	j	199	463098	
283	8	3	FFnew	t	286	464060	
284	8	4	FFnew	q	249	465104	
285	8	5	FFnew	p	435	466116	
286	8	6	FFnew	l	269	467309	
287	8	7	FFnew	f	213	468337	
288	8	8	FFnew	FFnewTarget	214	469299	
289	8	9	FFnew	u	178	470261	
290	8	10	FFnew	h	331	471172	
291	8	1	letter	t	435	475285	
292	8	2	letter	g	249	476478	
293	8	3	letter	a	178	477489	
294	8	4	letter	z	286	478418	
295	8	5	letter	p	214	479462	
296	8	6	letter	b	213	480424	
297	8	7	letter	u	331	481369	
298	8	8	letter	e	366	482463	
299	8	9	letter	r	199	483590	
300	8	10	letter	LetterTarget	269	484552	
301	8	1	FFfamiliar	j	366	494598	
302	8	2	FFfamiliar	c	331	495726	
303	8	3	FFfamiliar	FFfamiliarTarget	199	496821	
304	8	4	FFfamiliar	a	178	497782	
305	8	5	FFfamiliar	FFfamiliarTarget	214	498711	
306	8	6	FFfamiliar	g	435	499672	
307	8	7	FFfamiliar	h	249	500866	
308	8	8	FFfamiliar	e	213	501877	
309	8	9	FFfamiliar	d	286	502839	
310	8	10	FFfamiliar	i	269	503883	
311	8	1	FFtrained	N	178	511930	
312	8	2	FFtrained	A	331	512853	
313	8	3	FFtrained	3	435	513947	
314	8	4	FFtrained	R	199	515141	
315	8	5	FFtrained	0	214	516102	
316	8	6	FFtrained	:	366	517064	
317	8	7	FFtrained	E	269	518175	
318	8	8	FFtrained	®	213	519203	
319	8	9	FFtrained	I	286	520164	
320	8	10	FFtrained	V	249	521209	
