trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
1	1	1	FFfamiliar	h	286	5024	
2	1	2	FFfamiliar	g	366	6059	
3	1	3	FFfamiliar	c	199	7186	
4	1	4	FFfamiliar	e	214	8148	
5	1	5	FFfamiliar	b	269	9109	
6	1	6	FFfamiliar	d	213	10120	
7	1	7	FFfamiliar	i	178	11082	
8	1	8	FFfamiliar	a	331	12011	
9	1	9	FFfamiliar	j	435	13105	
10	1	10	FFfamiliar	f	249	14299	
11	1	1	FFtrained	V	213	18329	
12	1	2	FFtrained	3	214	19289	
13	1	3	FFtrained	:	249	20250	
14	1	4	FFtrained	I	331	21245	
15	1	5	FFtrained	R	366	22339	
16	1	6	FFtrained	0	199	23467	
17	1	7	FFtrained	®	435	24428	
18	1	8	FFtrained	FFtrainedTarget	286	25622	
19	1	9	FFtrained	N	269	26667	
20	1	10	FFtrained	A	178	27695	
21	1	1	FFnew	p	331	33642	
22	1	2	FFnew	u	366	34724	
23	1	3	FFnew	l	213	35852	
24	1	4	FFnew	h	214	36813	
25	1	5	FFnew	t	178	37775	
26	1	6	FFnew	f	269	38687	
27	1	7	FFnew	j	286	39715	
28	1	8	FFnew	t	435	40759	
29	1	9	FFnew	FFnewTarget	249	41953	
30	1	10	FFnew	c	199	42964	
31	1	1	letter	b	435	50947	
32	1	2	letter	e	286	52132	
33	1	3	letter	LetterTarget	366	53177	
34	1	4	letter	u	331	54304	
35	1	5	letter	a	249	55399	
36	1	6	letter	z	214	56410	
37	1	7	letter	t	178	57372	
38	1	8	letter	r	213	58300	
39	1	9	letter	LetterTarget	199	59261	
40	1	10	letter	m	269	60223	
41	2	1	FFfamiliar	h	331	70269	
42	2	2	FFfamiliar	j	286	71364	
43	2	3	FFfamiliar	f	435	72409	
44	2	4	FFfamiliar	b	269	73603	
45	2	5	FFfamiliar	g	178	74631	
46	2	6	FFfamiliar	c	366	75559	
47	2	7	FFfamiliar	e	214	76686	
48	2	8	FFfamiliar	FFfamiliarTarget	199	77648	
49	2	9	FFfamiliar	a	249	78593	
50	2	10	FFfamiliar	i	213	79604	
51	2	1	FFtrained	0	435	89584	
52	2	2	FFtrained	E	213	90779	
53	2	3	FFtrained	I	269	91740	
54	2	4	FFtrained	N	286	92768	
55	2	5	FFtrained	:	331	93813	
56	2	6	FFtrained	A	199	94907	
57	2	7	FFtrained	FFtrainedTarget	249	95869	
58	2	8	FFtrained	3	214	96880	
59	2	9	FFtrained	®	178	97842	
60	2	10	FFtrained	R	366	98770	
61	2	1	FFnew	l	178	106916	
62	2	2	FFnew	j	435	107839	
63	2	3	FFnew	q	286	109033	
64	2	4	FFnew	FFnewTarget	269	110077	
65	2	5	FFnew	f	199	111105	
66	2	6	FFnew	h	213	112067	
67	2	7	FFnew	FFnewTarget	249	113028	
68	2	8	FFnew	u	366	114040	
69	2	9	FFnew	c	331	115167	
70	2	10	FFnew	p	214	116261	
71	2	1	letter	e	213	122226	
72	2	2	letter	z	178	123175	
73	2	3	letter	g	249	124103	
74	2	4	letter	r	286	125115	
75	2	5	letter	a	199	126159	
76	2	6	letter	m	269	127121	
77	2	7	letter	u	366	128149	
78	2	8	letter	t	214	129276	
79	2	9	letter	p	331	130238	
80	2	10	letter	b	435	131332	
81	3	1	FFfamiliar	b	269	135544	
82	3	2	FFfamiliar	d	199	136571	
83	3	3	FFfamiliar	h	331	137533	
84	3	4	FFfamiliar	FFfamiliarTarget	178	138627	
85	3	5	FFfamiliar	j	435	139555	
86	3	6	FFfamiliar	c	286	140749	
87	3	7	FFfamiliar	i	213	141793	
88	3	8	FFfamiliar	f	214	142755	
89	3	9	FFfamiliar	a	366	143717	
90	3	10	FFfamiliar	g	249	144844	
91	3	1	FFtrained	0	213	152874	
92	3	2	FFtrained	E	214	153830	
93	3	3	FFtrained	V	366	154792	
94	3	4	FFtrained	FFtrainedTarget	199	155902	
95	3	5	FFtrained	A	269	156864	
96	3	6	FFtrained	FFtrainedTarget	331	157892	
97	3	7	FFtrained	N	286	158986	
98	3	8	FFtrained	®	249	160031	
99	3	9	FFtrained	I	435	161042	
100	3	10	FFtrained	3	178	162236	
101	3	1	FFnew	t	269	166183	
102	3	2	FFnew	t	435	167210	
103	3	3	FFnew	c	331	168403	
104	3	4	FFnew	u	249	169498	
105	3	5	FFnew	q	286	170509	
106	3	6	FFnew	j	178	171553	
107	3	7	FFnew	h	199	172482	
108	3	8	FFnew	p	213	173443	
109	3	9	FFnew	f	366	174405	
110	3	10	FFnew	l	214	175532	
111	3	1	letter	m	199	185497	
112	3	2	letter	b	213	186458	
113	3	3	letter	u	286	187420	
114	3	4	letter	r	435	188465	
115	3	5	letter	g	214	189658	
116	3	6	letter	LetterTarget	331	190619	
117	3	7	letter	a	366	191714	
118	3	8	letter	z	178	192841	
119	3	9	letter	t	249	193770	
120	3	10	letter	p	269	194781	
121	4	1	FFfamiliar	e	331	200828	
122	4	2	FFfamiliar	d	249	201910	
123	4	3	FFfamiliar	h	269	202922	
124	4	4	FFfamiliar	FFfamiliarTarget	366	203949	
125	4	5	FFfamiliar	g	214	205077	
126	4	6	FFfamiliar	b	178	206038	
127	4	7	FFfamiliar	FFfamiliarTarget	435	206950	
128	4	8	FFfamiliar	j	213	208144	
129	4	9	FFfamiliar	a	286	209106	
130	4	10	FFfamiliar	c	199	210150	
131	4	1	FFtrained	A	199	216130	
132	4	2	FFtrained	I	366	217080	
133	4	3	FFtrained	3	178	218208	
134	4	4	FFtrained	®	269	219136	
135	4	5	FFtrained	V	286	220164	
136	4	6	FFtrained	R	214	221209	
137	4	7	FFtrained	0	435	222170	
138	4	8	FFtrained	:	331	223347	
139	4	9	FFtrained	E	213	224441	
140	4	10	FFtrained	N	249	225403	
141	4	1	FFnew	c	331	235433	
142	4	2	FFnew	l	214	236528	
143	4	3	FFnew	q	178	237489	
144	4	4	FFnew	f	286	238401	
145	4	5	FFnew	p	213	239446	
146	4	6	FFnew	j	199	240407	
147	4	7	FFnew	h	269	241369	
148	4	8	FFnew	FFnewTarget	249	242397	
149	4	9	FFnew	t	435	243408	
150	4	10	FFnew	u	366	244602	
151	4	1	letter	r	286	248748	
152	4	2	letter	a	331	249791	
153	4	3	letter	LetterTarget	214	250885	
154	4	4	letter	t	199	251847	
155	4	5	letter	m	435	252792	
156	4	6	letter	g	269	253986	
157	4	7	letter	u	213	255014	
158	4	8	letter	p	366	255975	
159	4	9	letter	e	178	257103	
160	4	10	letter	b	249	258031	
161	5	1	FFfamiliar	c	269	266061	
162	5	2	FFfamiliar	g	199	267084	
163	5	3	FFfamiliar	h	214	268045	
164	5	4	FFfamiliar	i	213	269007	
165	5	5	FFfamiliar	b	435	269952	
166	5	6	FFfamiliar	d	178	271146	
167	5	7	FFfamiliar	FFfamiliarTarget	366	272074	
168	5	8	FFfamiliar	a	331	273201	
169	5	9	FFfamiliar	j	249	274296	
170	5	10	FFfamiliar	f	286	275307	
171	5	1	FFtrained	N	269	285370	
172	5	2	FFtrained	3	213	286399	
173	5	3	FFtrained	:	366	287360	
174	5	4	FFtrained	A	435	288487	
175	5	5	FFtrained	FFtrainedTarget	286	289681	
176	5	6	FFtrained	0	178	290726	
177	5	7	FFtrained	FFtrainedTarget	214	291654	
178	5	8	FFtrained	V	199	292616	
179	5	9	FFtrained	I	249	293577	
180	5	10	FFtrained	E	331	294589	
181	5	1	FFnew	j	269	298701	
182	5	2	FFnew	t	213	299728	
183	5	3	FFnew	c	366	300690	
184	5	4	FFnew	f	178	301817	
185	5	5	FFnew	q	331	302746	
186	5	6	FFnew	u	286	303840	
187	5	7	FFnew	t	249	304884	
188	5	8	FFnew	p	199	305896	
189	5	9	FFnew	h	435	306857	
190	5	10	FFnew	l	214	308051	
191	5	1	letter	m	286	314016	
192	5	2	letter	g	435	315048	
193	5	3	letter	a	178	316241	
194	5	4	letter	p	366	317170	
195	5	5	letter	e	249	318297	
196	5	6	letter	r	331	319308	
197	5	7	letter	z	213	320403	
198	5	8	letter	u	199	321364	
199	5	9	letter	b	269	322326	
200	5	10	letter	LetterTarget	214	323354	
201	6	1	FFfamiliar	e	213	331334	
202	6	2	FFfamiliar	c	286	332290	
203	6	3	FFfamiliar	FFfamiliarTarget	214	333335	
204	6	4	FFfamiliar	f	269	334296	
205	6	5	FFfamiliar	a	199	335308	
206	6	6	FFfamiliar	h	366	336269	
207	6	7	FFfamiliar	g	249	337397	
208	6	8	FFfamiliar	i	178	338408	
209	6	9	FFfamiliar	FFfamiliarTarget	435	339336	
210	6	10	FFfamiliar	d	331	340530	
211	6	1	FFtrained	0	178	348643	
212	6	2	FFtrained	®	286	349566	
213	6	3	FFtrained	E	214	350610	
214	6	4	FFtrained	V	213	351572	
215	6	5	FFtrained	:	366	352533	
216	6	6	FFtrained	N	249	353661	
217	6	7	FFtrained	I	199	354672	
218	6	8	FFtrained	R	435	355634	
219	6	9	FFtrained	3	269	356828	
220	6	10	FFtrained	A	331	357855	
221	6	1	FFnew	p	435	363968	
222	6	2	FFnew	h	366	365150	
223	6	3	FFnew	j	178	366278	
224	6	4	FFnew	t	213	367206	
225	6	5	FFnew	FFnewTarget	286	368168	
226	6	6	FFnew	f	269	369212	
227	6	7	FFnew	t	249	370240	
228	6	8	FFnew	l	331	371252	
229	6	9	FFnew	q	199	372346	
230	6	10	FFnew	u	214	373307	
231	6	1	letter	r	213	383272	
