trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
1	1	1	FFnew	h	331	5022	
2	1	2	FFnew	f	269	6115	
3	1	3	FFnew	j	366	7143	
4	1	4	FFnew	t	213	8270	
5	1	5	FFnew	u	214	9232	
6	1	6	FFnew	s	286	10193	
7	1	7	FFnew	t	199	11221	
8	1	8	FFnew	q	435	12183	
9	1	9	FFnew	c	178	13377	
10	1	10	FFnew	l	249	14305	
11	1	1	FFfamiliar	j	286	18336	
12	1	2	FFfamiliar	f	269	19378	
13	1	3	FFfamiliar	g	249	20406	
14	1	4	FFfamiliar	c	435	21417	
15	1	5	FFfamiliar	h	331	22611	
16	1	6	FFfamiliar	e	199	23706	
17	1	7	FFfamiliar	FFfamiliarTarget	178	24668	
18	1	8	FFfamiliar	a	213	25596	
19	1	9	FFfamiliar	d	214	26557	
20	1	10	FFfamiliar	i	366	27519	
21	1	1	FFtrained	R	214	33649	
22	1	2	FFtrained	V	199	34598	
23	1	3	FFtrained	I	286	35543	
24	1	4	FFtrained	4	213	36587	
25	1	5	FFtrained	FFtrainedTarget	366	37549	
26	1	6	FFtrained	3	249	38677	
27	1	7	FFtrained	E	178	39688	
28	1	8	FFtrained	A	435	40617	
29	1	9	FFtrained	:	331	41810	
30	1	10	FFtrained	0	269	42904	
31	1	1	letter	a	366	50952	
32	1	2	letter	u	214	52073	
33	1	3	letter	LetterTarget	178	53034	
34	1	4	letter	m	213	53946	
35	1	5	letter	p	199	54908	
36	1	6	letter	b	331	55869	
37	1	7	letter	z	249	56963	
38	1	8	letter	e	269	57975	
39	1	9	letter	LetterTarget	286	59003	
40	1	10	letter	t	435	60047	
41	2	1	FFnew	s	214	70260	
42	2	2	FFnew	u	178	71222	
43	2	3	FFnew	FFnewTarget	213	72134	
44	2	4	FFnew	f	286	73095	
45	2	5	FFnew	t	249	74140	
46	2	6	FFnew	l	331	75151	
47	2	7	FFnew	j	366	76245	
48	2	8	FFnew	c	269	77373	
49	2	9	FFnew	q	199	78400	
50	2	10	FFnew	h	435	79362	
51	2	1	FFfamiliar	g	214	89574	
52	2	2	FFfamiliar	j	178	90537	
53	2	3	FFfamiliar	c	249	91448	
54	2	4	FFfamiliar	f	331	92460	
55	2	5	FFfamiliar	i	366	93554	
56	2	6	FFfamiliar	e	286	94681	
57	2	7	FFfamiliar	a	435	95726	
58	2	8	FFfamiliar	b	213	96920	
59	2	9	FFfamiliar	FFfamiliarTarget	269	97881	
60	2	10	FFfamiliar	d	199	98909	
61	2	1	FFtrained	0	178	106889	
62	2	2	FFtrained	E	331	107812	
63	2	3	FFtrained	3	249	108906	
64	2	4	FFtrained	FFtrainedTarget	214	109918	
65	2	5	FFtrained	4	269	110879	
66	2	6	FFtrained	N	213	111891	
67	2	7	FFtrained	FFtrainedTarget	435	112852	
68	2	8	FFtrained	A	366	114046	
