trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
1	1	1	FFtrained	R	435	5017	
2	1	2	FFtrained	E	214	6208	
3	1	3	FFtrained	N	249	7170	
4	1	4	FFtrained	4	213	8181	
5	1	5	FFtrained	0	366	9143	
6	1	6	FFtrained	I	269	10270	
7	1	7	FFtrained	V	178	11299	
8	1	8	FFtrained	:	331	12227	
9	1	9	FFtrained	A	199	13322	
10	1	10	FFtrained	3	286	14283	
11	1	1	letter	u	435	18347	
12	1	2	letter	p	286	19538	
13	1	3	letter	g	331	20583	
14	1	4	letter	z	199	21677	
15	1	5	letter	a	213	22639	
16	1	6	letter	r	214	23600	
17	1	7	letter	e	366	24562	
18	1	8	letter	t	249	25689	
19	1	9	letter	LetterTarget	178	26700	
20	1	10	letter	m	269	27629	
21	1	1	FFfamiliar	f	331	33678	
22	1	2	FFfamiliar	b	366	34758	
23	1	3	FFfamiliar	i	286	35886	
24	1	4	FFfamiliar	h	269	36930	
25	1	5	FFfamiliar	FFfamiliarTarget	214	37958	
26	1	6	FFfamiliar	a	178	38920	
27	1	7	FFfamiliar	d	435	39848	
28	1	8	FFfamiliar	c	213	41042	
29	1	9	FFfamiliar	g	199	42003	
30	1	10	FFfamiliar	e	249	42965	
31	1	1	FFnew	j	249	50996	
32	1	2	FFnew	s	286	52001	
33	1	3	FFnew	FFnewTarget	199	53045	
34	1	4	FFnew	c	366	54007	
35	1	5	FFnew	t	331	55134	
36	1	6	FFnew	l	178	56228	
37	1	7	FFnew	t	435	57157	
38	1	8	FFnew	h	214	58350	
39	1	9	FFnew	FFnewTarget	213	59312	
40	1	10	FFnew	u	269	60257	
41	2	1	FFtrained	3	213	70304	
42	2	2	FFtrained	R	366	71266	
43	2	3	FFtrained	V	214	72393	
44	2	4	FFtrained	4	249	73355	
45	2	5	FFtrained	N	199	74349	
46	2	6	FFtrained	0	286	75311	
47	2	7	FFtrained	:	435	76356	
48	2	8	FFtrained	A	178	77549	
49	2	9	FFtrained	FFtrainedTarget	269	78478	
50	2	10	FFtrained	I	331	79506	
51	2	1	letter	m	199	89618	
52	2	2	letter	b	331	90581	
53	2	3	letter	r	286	91675	
54	2	4	letter	t	366	92719	
55	2	5	letter	g	214	93847	
56	2	6	letter	a	249	94808	
57	2	7	letter	z	435	95820	
58	2	8	letter	LetterTarget	213	97013	
59	2	9	letter	p	178	97975	
60	2	10	letter	u	269	98903	
61	2	1	FFfamiliar	b	269	106950	
62	2	2	FFfamiliar	d	178	107972	
63	2	3	FFfamiliar	g	214	108901	
64	2	4	FFfamiliar	FFfamiliarTarget	249	109862	
65	2	5	FFfamiliar	f	199	110874	
66	2	6	FFfamiliar	e	331	111835	
67	2	7	FFfamiliar	FFfamiliarTarget	366	112930	
68	2	8	FFfamiliar	j	213	114057	
69	2	9	FFfamiliar	i	435	115019	
70	2	10	FFfamiliar	h	286	116212	
71	2	1	FFnew	h	214	122275	
72	2	2	FFnew	t	366	123225	
73	2	3	FFnew	f	286	124353	
74	2	4	FFnew	c	435	125397	
75	2	5	FFnew	j	331	126591	
76	2	6	FFnew	s	199	127685	
77	2	7	FFnew	u	178	128647	
78	2	8	FFnew	q	249	129575	
79	2	9	FFnew	t	213	130587	
80	2	10	FFnew	l	269	131548	
81	3	1	FFtrained	V	331	135595	
82	3	2	FFtrained	0	214	136688	
83	3	3	FFtrained	E	199	137649	
84	3	4	FFtrained	4	213	138611	
85	3	5	FFtrained	N	286	139573	
86	3	6	FFtrained	A	435	140617	
87	3	7	FFtrained	R	366	141811	
88	3	8	FFtrained	I	269	142938	
89	3	9	FFtrained	:	249	143966	
90	3	10	FFtrained	FFtrainedTarget	178	144977	
91	3	1	letter	u	366	152924	
92	3	2	letter	t	178	154046	
93	3	3	letter	e	213	154975	
94	3	4	letter	LetterTarget	331	155936	
95	3	5	letter	r	286	157031	
96	3	6	letter	LetterTarget	269	158075	
97	3	7	letter	p	249	159103	
98	3	8	letter	a	199	160114	
99	3	9	letter	m	214	161076	
100	3	10	letter	b	435	162038	
101	3	1	FFfamiliar	g	435	166233	
102	3	2	FFfamiliar	h	199	167426	
103	3	3	FFfamiliar	f	331	168387	
104	3	4	FFfamiliar	a	286	169482	
105	3	5	FFfamiliar	b	178	170526	
106	3	6	FFfamiliar	j	269	171455	
107	3	7	FFfamiliar	i	213	172483	
108	3	8	FFfamiliar	c	249	173444	
109	3	9	FFfamiliar	e	366	174456	
110	3	10	FFfamiliar	d	214	175583	
111	3	1	FFnew	t	435	185563	
112	3	2	FFnew	u	178	186757	
113	3	3	FFnew	FFnewTarget	286	187686	
114	3	4	FFnew	l	213	188730	
115	3	5	FFnew	h	214	189692	
116	3	6	FFnew	j	331	190654	
117	3	7	FFnew	f	199	191731	
118	3	8	FFnew	q	249	192693	
119	3	9	FFnew	t	269	193704	
120	3	10	FFnew	s	366	194732	
121	4	1	FFtrained	N	213	200878	
122	4	2	FFtrained	4	435	201828	
123	4	3	FFtrained	V	214	203022	
124	4	4	FFtrained	FFtrainedTarget	331	203983	
125	4	5	FFtrained	R	249	205061	
126	4	6	FFtrained	3	199	206072	
127	4	7	FFtrained	FFtrainedTarget	286	207034	
128	4	8	FFtrained	0	366	208078	
129	4	9	FFtrained	:	269	209206	
130	4	10	FFtrained	I	178	210234	
131	4	1	letter	r	286	216181	
132	4	2	letter	t	269	217214	
133	4	3	letter	u	213	218242	
134	4	4	letter	g	331	219203	
135	4	5	letter	p	178	220297	
136	4	6	letter	e	249	221226	
137	4	7	letter	b	199	222237	
138	4	8	letter	z	214	223199	
139	4	9	letter	a	366	224160	
140	4	10	letter	m	435	225288	
141	4	1	FFfamiliar	f	269	235500	
142	4	2	FFfamiliar	b	214	236529	
143	4	3	FFfamiliar	j	178	237490	
144	4	4	FFfamiliar	e	213	238419	
145	4	5	FFfamiliar	h	249	239380	
146	4	6	FFfamiliar	FFfamiliarTarget	286	240392	
147	4	7	FFfamiliar	d	435	241436	
148	4	8	FFfamiliar	c	199	242630	
149	4	9	FFfamiliar	g	366	243591	
150	4	10	FFfamiliar	a	331	244719	
151	4	1	FFnew	s	213	248832	
152	4	2	FFnew	f	269	249792	
153	4	3	FFnew	j	199	250820	
154	4	4	FFnew	h	366	251782	
155	4	5	FFnew	FFnewTarget	178	252909	
156	4	6	FFnew	t	286	253837	
157	4	7	FFnew	u	214	254882	
158	4	8	FFnew	q	331	255844	
159	4	9	FFnew	l	435	256938	
160	4	10	FFnew	t	249	258131	
161	5	1	FFtrained	4	286	266161	
162	5	2	FFtrained	I	214	267200	
163	5	3	FFtrained	3	366	268162	
164	5	4	FFtrained	FFtrainedTarget	249	269289	
165	5	5	FFtrained	N	331	270301	
166	5	6	FFtrained	:	435	271395	
167	5	7	FFtrained	V	213	272589	
168	5	8	FFtrained	R	269	273550	
169	5	9	FFtrained	A	178	274578	
170	5	10	FFtrained	E	199	275507	
171	5	1	letter	t	286	285487	
172	5	2	letter	a	331	286532	
173	5	3	letter	e	213	287626	
174	5	4	letter	z	435	288588	
175	5	5	letter	LetterTarget	269	289781	
176	5	6	letter	g	366	290809	
177	5	7	letter	LetterTarget	214	291937	
178	5	8	letter	u	249	292898	
179	5	9	letter	b	199	293910	
180	5	10	letter	m	178	294871	
181	5	1	FFfamiliar	c	269	298818	
182	5	2	FFfamiliar	i	178	299845	
183	5	3	FFfamiliar	a	366	300774	
184	5	4	FFfamiliar	e	435	301901	
185	5	5	FFfamiliar	b	331	303095	
186	5	6	FFfamiliar	h	214	304189	
187	5	7	FFfamiliar	j	286	305150	
188	5	8	FFfamiliar	f	213	306195	
189	5	9	FFfamiliar	d	249	307157	
190	5	10	FFfamiliar	g	199	308168	
191	5	1	FFnew	t	366	314148	
192	5	2	FFnew	t	249	315264	
193	5	3	FFnew	c	178	316275	
194	5	4	FFnew	s	214	317204	
195	5	5	FFnew	q	435	318165	
196	5	6	FFnew	FFnewTarget	331	319342	
197	5	7	FFnew	l	213	320437	
198	5	8	FFnew	u	199	321398	
199	5	9	FFnew	h	269	322360	
200	5	10	FFnew	f	286	323388	
201	6	1	FFtrained	N	366	331451	
202	6	2	FFtrained	0	213	332573	
203	6	3	FFtrained	FFtrainedTarget	214	333534	
204	6	4	FFtrained	4	178	334496	
205	6	5	FFtrained	I	286	335424	
206	6	6	FFtrained	V	435	336469	
207	6	7	FFtrained	R	199	337663	
208	6	8	FFtrained	A	249	338624	
209	6	9	FFtrained	FFtrainedTarget	331	339636	
210	6	10	FFtrained	:	269	340730	
211	6	1	letter	m	214	348776	
212	6	2	letter	u	435	349732	
213	6	3	letter	r	249	350926	
214	6	4	letter	z	286	351937	
215	6	5	letter	e	269	352982	
216	6	6	letter	p	331	354010	
217	6	7	letter	t	213	355104	
218	6	8	letter	a	366	356066	
219	6	9	letter	g	199	357193	
220	6	10	letter	b	178	358155	
221	6	1	FFfamiliar	f	366	364102	
222	6	2	FFfamiliar	b	435	365218	
223	6	3	FFfamiliar	g	249	366411	
224	6	4	FFfamiliar	e	213	367423	
225	6	5	FFfamiliar	FFfamiliarTarget	286	368384	
226	6	6	FFfamiliar	a	178	369429	
227	6	7	FFfamiliar	c	199	370357	
228	6	8	FFfamiliar	d	269	371319	
229	6	9	FFfamiliar	h	331	372347	
230	6	10	FFfamiliar	i	214	373441	
231	6	1	FFnew	s	286	383421	
232	6	2	FFnew	t	213	384466	
233	6	3	FFnew	j	199	385428	
234	6	4	FFnew	h	331	386389	
235	6	5	FFnew	q	249	387484	
236	6	6	FFnew	FFnewTarget	178	388495	
237	6	7	FFnew	l	366	389423	
238	6	8	FFnew	u	214	390551	
239	6	9	FFnew	c	269	391512	
240	6	10	FFnew	t	435	392524	
241	7	1	FFtrained	A	286	396736	
242	7	2	FFtrained	N	178	397779	
243	7	3	FFtrained	4	331	398708	
244	7	4	FFtrained	E	214	399802	
245	7	5	FFtrained	I	366	400764	
246	7	6	FFtrained	:	249	401874	
247	7	7	FFtrained	3	199	402886	
248	7	8	FFtrained	R	269	403847	
249	7	9	FFtrained	V	435	404875	
250	7	10	FFtrained	0	213	406069	
251	7	1	letter	r	269	412049	
252	7	2	letter	t	435	413065	
253	7	3	letter	a	331	414259	
254	7	4	letter	g	249	415353	
255	7	5	letter	b	199	416365	
256	7	6	letter	u	214	417326	
257	7	7	letter	LetterTarget	213	418288	
258	7	8	letter	p	286	419233	
259	7	9	letter	z	366	420277	
260	7	10	letter	m	178	421405	
261	7	1	FFfamiliar	a	269	429352	
262	7	2	FFfamiliar	i	199	430374	
263	7	3	FFfamiliar	f	435	431336	
264	7	4	FFfamiliar	j	366	432530	
265	7	5	FFfamiliar	b	286	433657	
266	7	6	FFfamiliar	FFfamiliarTarget	214	434702	
267	7	7	FFfamiliar	e	249	435663	
268	7	8	FFfamiliar	h	331	436658	
269	7	9	FFfamiliar	d	213	437752	
270	7	10	FFfamiliar	c	178	438714	
271	7	1	FFnew	l	249	442661	
272	7	2	FFnew	u	213	443671	
273	7	3	FFnew	q	435	444633	
274	7	4	FFnew	t	286	445826	
275	7	5	FFnew	t	214	446871	
276	7	6	FFnew	f	331	447832	
277	7	7	FFnew	FFnewTarget	178	448927	
278	7	8	FFnew	c	269	449855	
279	7	9	FFnew	FFnewTarget	366	450883	
280	7	10	FFnew	s	199	452010	
281	8	1	FFtrained	V	435	461990	
282	8	2	FFtrained	E	178	463185	
283	8	3	FFtrained	0	249	464113	
284	8	4	FFtrained	N	366	465125	
285	8	5	FFtrained	I	213	466252	
286	8	6	FFtrained	A	199	467214	
287	8	7	FFtrained	3	331	468175	
288	8	8	FFtrained	4	214	469269	
289	8	9	FFtrained	FFtrainedTarget	269	470231	
290	8	10	FFtrained	R	286	471242	
291	8	1	letter	t	178	475305	
292	8	2	letter	u	269	476233	
293	8	3	letter	a	214	477261	
294	8	4	letter	LetterTarget	249	478222	
295	8	5	letter	g	199	479234	
296	8	6	letter	e	213	480195	
297	8	7	letter	p	286	481157	
298	8	8	letter	r	435	482201	
299	8	9	letter	m	331	483395	
300	8	10	letter	b	366	484489	
301	8	1	FFfamiliar	e	286	494635	
302	8	2	FFfamiliar	g	199	495680	
303	8	3	FFfamiliar	FFfamiliarTarget	214	496642	
304	8	4	FFfamiliar	h	213	497604	
305	8	5	FFfamiliar	FFfamiliarTarget	331	498549	
306	8	6	FFfamiliar	a	269	499643	
307	8	7	FFfamiliar	d	178	500671	
308	8	8	FFfamiliar	i	435	501599	
309	8	9	FFfamiliar	c	249	502793	
310	8	10	FFfamiliar	j	366	503804	
311	8	1	FFnew	f	249	511950	
312	8	2	FFnew	c	435	512956	
313	8	3	FFnew	s	366	514150	
314	8	4	FFnew	l	286	515277	
315	8	5	FFnew	j	331	516322	
316	8	6	FFnew	t	199	517416	
317	8	7	FFnew	h	178	518377	
318	8	8	FFnew	t	213	519306	
319	8	9	FFnew	u	214	520267	
320	8	10	FFnew	q	269	521229	
