block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file
LR

1	41	2	1	0	C	2	0	330	0	Ⴂ	cut_u_stereo_44KHz.wav
1	42	3	4	2	I	1	0	347	0	Ⴁ	cut_k_stereo_44KHz.wav
1	43	1	2	0	C	2	0	257	0	Ⴟ	cut_a_stereo_44KHz.wav
1	44	4	4	2	I	1	0	172	0	Ⴇ	cut_k_stereo_44KHz.wav
1	45	1	1	1	C	1	0	669	0	Ⴟ	cut_u_stereo_44KHz.wav
1	46	4	3	2	I	2	0	265	0	Ⴇ	cut_o_stereo_44KHz.wav
1	47	2	2	1	C	1	0	1003	0	Ⴂ	cut_a_stereo_44KHz.wav
1	48	3	3	2	I	2	0	265	1	Ⴁ	cut_o_stereo_44KHz.wav
1	49	1	1	1	C	2	1	327	1	Ⴟ	cut_u_stereo_44KHz.wav
1	50	4	4	2	I	2	0	359	1	Ⴇ	cut_k_stereo_44KHz.wav
1	51	3	4	2	I	2	0	278	0	Ⴁ	cut_k_stereo_44KHz.wav
1	52	2	1	0	C	1	1	285	1	Ⴂ	cut_u_stereo_44KHz.wav
1	53	3	3	2	I	1	0	269	0	Ⴁ	cut_o_stereo_44KHz.wav
1	54	2	2	1	C	2	1	768	1	Ⴂ	cut_a_stereo_44KHz.wav
1	55	4	3	2	I	2	0	377	1	Ⴇ	cut_o_stereo_44KHz.wav
1	56	1	2	0	C	2	0	576	0	Ⴟ	cut_a_stereo_44KHz.wav
1	57	3	3	2	I	1	0	449	1	Ⴁ	cut_o_stereo_44KHz.wav
1	58	2	1	0	C	1	1	422	1	Ⴂ	cut_u_stereo_44KHz.wav
1	59	4	4	2	I	1	0	291	0	Ⴇ	cut_k_stereo_44KHz.wav
1	60	1	2	0	C	2	0	206	0	Ⴟ	cut_a_stereo_44KHz.wav
1	61	3	4	2	I	1	0	234	0	Ⴁ	cut_k_stereo_44KHz.wav
1	62	4	3	2	I	2	0	382	1	Ⴇ	cut_o_stereo_44KHz.wav
1	63	1	1	1	C	2	1	305	1	Ⴟ	cut_u_stereo_44KHz.wav
1	64	2	2	1	C	2	1	435	1	Ⴂ	cut_a_stereo_44KHz.wav
1	65	1	1	1	C	2	1	346	1	Ⴟ	cut_u_stereo_44KHz.wav
1	66	3	4	2	I	2	0	268	0	Ⴁ	cut_k_stereo_44KHz.wav
1	67	4	4	2	I	1	0	304	0	Ⴇ	cut_k_stereo_44KHz.wav
1	68	2	1	0	C	1	1	493	1	Ⴂ	cut_u_stereo_44KHz.wav
1	69	4	3	2	I	1	0	287	1	Ⴇ	cut_o_stereo_44KHz.wav
1	70	3	3	2	I	1	0	356	0	Ⴁ	cut_o_stereo_44KHz.wav
1	71	2	2	1	C	2	1	316	1	Ⴂ	cut_a_stereo_44KHz.wav
1	72	1	2	0	C	1	1	349	1	Ⴟ	cut_a_stereo_44KHz.wav
1	73	2	2	1	C	2	1	397	1	Ⴂ	cut_a_stereo_44KHz.wav
1	74	3	3	2	I	1	0	760	0	Ⴁ	cut_o_stereo_44KHz.wav
1	75	4	3	2	I	1	0	354	1	Ⴇ	cut_o_stereo_44KHz.wav
1	76	1	1	1	C	2	1	422	1	Ⴟ	cut_u_stereo_44KHz.wav
1	77	4	4	2	I	2	0	329	0	Ⴇ	cut_k_stereo_44KHz.wav
1	78	1	2	0	C	1	1	263	1	Ⴟ	cut_a_stereo_44KHz.wav
1	79	2	1	0	C	1	1	299	1	Ⴂ	cut_u_stereo_44KHz.wav
1	80	3	4	2	I	1	0	409	1	Ⴁ	cut_k_stereo_44KHz.wav
1	81	4	3	2	I	1	0	264	0	Ⴇ	cut_o_stereo_44KHz.wav
1	82	1	2	0	C	2	0	223	0	Ⴟ	cut_a_stereo_44KHz.wav
1	83	2	1	0	C	2	0	454	0	Ⴂ	cut_u_stereo_44KHz.wav
1	84	3	4	2	I	1	0	381	0	Ⴁ	cut_k_stereo_44KHz.wav
1	85	2	2	1	C	2	1	287	1	Ⴂ	cut_a_stereo_44KHz.wav
1	86	1	1	1	C	2	1	203	1	Ⴟ	cut_u_stereo_44KHz.wav
1	87	3	3	2	I	2	0	521	1	Ⴁ	cut_o_stereo_44KHz.wav
1	88	4	4	2	I	1	0	413	0	Ⴇ	cut_k_stereo_44KHz.wav
1	89	2	1	0	C	2	0	232	0	Ⴂ	cut_u_stereo_44KHz.wav
1	90	4	3	2	I	1	0	227	1	Ⴇ	cut_o_stereo_44KHz.wav
1	91	1	2	0	C	1	1	316	1	Ⴟ	cut_a_stereo_44KHz.wav
1	92	3	3	2	I	1	0	423	1	Ⴁ	cut_o_stereo_44KHz.wav
1	93	4	4	2	I	1	0	384	0	Ⴇ	cut_k_stereo_44KHz.wav
1	94	2	2	1	C	2	1	362	1	Ⴂ	cut_a_stereo_44KHz.wav
1	95	3	4	2	I	2	0	233	1	Ⴁ	cut_k_stereo_44KHz.wav
1	96	1	1	1	C	1	0	299	0	Ⴟ	cut_u_stereo_44KHz.wav
1	97	4	4	2	I	2	0	288	1	Ⴇ	cut_k_stereo_44KHz.wav
1	98	2	1	0	C	2	0	364	0	Ⴂ	cut_u_stereo_44KHz.wav
1	99	3	3	2	I	2	0	322	0	Ⴁ	cut_o_stereo_44KHz.wav
1	100	1	2	0	C	1	1	263	1	Ⴟ	cut_a_stereo_44KHz.wav
1	101	3	4	2	I	1	0	276	1	Ⴁ	cut_k_stereo_44KHz.wav
1	102	4	3	2	I	1	0	221	0	Ⴇ	cut_o_stereo_44KHz.wav
1	103	2	2	1	C	1	0	506	0	Ⴂ	cut_a_stereo_44KHz.wav
1	104	1	1	1	C	1	0	189	0	Ⴟ	cut_u_stereo_44KHz.wav
1	105	3	3	2	I	2	0	194	1	Ⴁ	cut_o_stereo_44KHz.wav
1	106	1	2	0	C	1	1	356	1	Ⴟ	cut_a_stereo_44KHz.wav
