block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file
LR

1	136	3	3	2	I	2	0	787	1	Ⴟ	cut_ui_stereo_44KHz.wav
1	137	1	1	1	C	1	0	679	0	Ⴂ	cut_oei_stereo_44KHz.wav
1	138	3	3	2	I	1	0	974	1	Ⴟ	cut_ui_stereo_44KHz.wav
1	139	4	3	2	I	2	0	781	0	Ⴃ	cut_ui_stereo_44KHz.wav
1	140	2	2	1	C	2	1	912	1	Ⴡ	cut_r_stereo_44KHz.wav
1	141	1	2	0	C	1	1	528	1	Ⴂ	cut_r_stereo_44KHz.wav
1	142	2	1	0	C	1	1	893	1	Ⴡ	cut_oei_stereo_44KHz.wav
1	143	3	4	2	I	1	0	731	1	Ⴟ	cut_ei_stereo_44KHz.wav
1	144	4	4	2	I	2	0	809	1	Ⴃ	cut_ei_stereo_44KHz.wav
1	145	3	3	2	I	2	0	677	1	Ⴟ	cut_ui_stereo_44KHz.wav
1	146	2	1	0	C	1	1	683	1	Ⴡ	cut_oei_stereo_44KHz.wav
1	147	4	4	2	I	1	0	678	1	Ⴃ	cut_ei_stereo_44KHz.wav
1	148	1	1	1	C	2	1	631	1	Ⴂ	cut_oei_stereo_44KHz.wav
1	149	2	2	1	C	1	0	1112	0	Ⴡ	cut_r_stereo_44KHz.wav
1	150	1	2	0	C	1	1	461	1	Ⴂ	cut_r_stereo_44KHz.wav
1	151	3	4	2	I	1	0	698	1	Ⴟ	cut_ei_stereo_44KHz.wav
1	152	4	3	2	I	1	0	726	0	Ⴃ	cut_ui_stereo_44KHz.wav
1	153	1	1	1	C	2	1	628	1	Ⴂ	cut_oei_stereo_44KHz.wav
1	154	3	4	2	I	1	0	807	0	Ⴟ	cut_ei_stereo_44KHz.wav
1	155	2	1	0	C	1	1	903	1	Ⴡ	cut_oei_stereo_44KHz.wav
1	156	4	4	2	I	1	0	572	0	Ⴃ	cut_ei_stereo_44KHz.wav
1	157	1	2	0	C	1	1	643	1	Ⴂ	cut_r_stereo_44KHz.wav
1	158	2	2	1	C	2	1	826	1	Ⴡ	cut_r_stereo_44KHz.wav
1	159	3	3	2	I	1	0	917	0	Ⴟ	cut_ui_stereo_44KHz.wav
1	160	4	3	2	I	1	0	583	1	Ⴃ	cut_ui_stereo_44KHz.wav
1	161	1	1	1	C	2	1	739	1	Ⴂ	cut_oei_stereo_44KHz.wav
1	162	4	4	2	I	2	0	981	1	Ⴃ	cut_ei_stereo_44KHz.wav
1	163	3	3	2	I	1	0	985	0	Ⴟ	cut_ui_stereo_44KHz.wav
1	164	2	1	0	C	1	1	1230	1	Ⴡ	cut_oei_stereo_44KHz.wav
1	165	4	3	2	I	1	0	758	1	Ⴃ	cut_ui_stereo_44KHz.wav
1	166	1	2	0	C	1	1	668	1	Ⴂ	cut_r_stereo_44KHz.wav
1	167	2	2	1	C	2	1	664	1	Ⴡ	cut_r_stereo_44KHz.wav
1	168	3	4	2	I	2	0	706	0	Ⴟ	cut_ei_stereo_44KHz.wav
1	169	2	2	1	C	1	0	922	0	Ⴡ	cut_r_stereo_44KHz.wav
1	170	4	4	2	I	1	0	1056	0	Ⴃ	cut_ei_stereo_44KHz.wav
1	171	3	3	2	I	1	0	1124	1	Ⴟ	cut_ui_stereo_44KHz.wav
1	172	1	1	1	C	2	1	806	1	Ⴂ	cut_oei_stereo_44KHz.wav
1	173	3	4	2	I	2	0	630	0	Ⴟ	cut_ei_stereo_44KHz.wav
1	174	4	3	2	I	1	0	588	0	Ⴃ	cut_ui_stereo_44KHz.wav
1	175	1	2	0	C	1	1	593	1	Ⴂ	cut_r_stereo_44KHz.wav
1	176	2	1	0	C	1	1	887	1	Ⴡ	cut_oei_stereo_44KHz.wav
1	177	4	3	2	I	1	0	785	1	Ⴃ	cut_ui_stereo_44KHz.wav
1	178	2	1	0	C	1	1	933	1	Ⴡ	cut_oei_stereo_44KHz.wav
1	179	3	4	2	I	1	0	1040	1	Ⴟ	cut_ei_stereo_44KHz.wav
1	180	1	2	0	C	1	1	624	1	Ⴂ	cut_r_stereo_44KHz.wav
1	181	2	2	1	C	2	1	623	1	Ⴡ	cut_r_stereo_44KHz.wav
1	182	1	1	1	C	2	1	583	1	Ⴂ	cut_oei_stereo_44KHz.wav
1	183	4	4	2	I	1	0	853	1	Ⴃ	cut_ei_stereo_44KHz.wav
1	184	3	3	2	I	2	0	816	0	Ⴟ	cut_ui_stereo_44KHz.wav
1	185	1	2	0	C	1	1	581	1	Ⴂ	cut_r_stereo_44KHz.wav
1	186	4	3	2	I	1	0	817	0	Ⴃ	cut_ui_stereo_44KHz.wav
1	187	3	4	2	I	1	0	844	1	Ⴟ	cut_ei_stereo_44KHz.wav
1	188	2	1	0	C	2	0	725	0	Ⴡ	cut_oei_stereo_44KHz.wav
1	189	4	4	2	I	1	0	891	0	Ⴃ	cut_ei_stereo_44KHz.wav
1	190	2	2	1	C	2	1	877	1	Ⴡ	cut_r_stereo_44KHz.wav
1	191	1	1	1	C	2	1	824	1	Ⴂ	cut_oei_stereo_44KHz.wav
1	192	3	3	2	I	2	0	1109	1	Ⴟ	cut_ui_stereo_44KHz.wav
1	193	4	4	2	I	2	0	589	1	Ⴃ	cut_ei_stereo_44KHz.wav
1	194	1	1	1	C	2	1	638	1	Ⴂ	cut_oei_stereo_44KHz.wav
1	195	2	1	0	C	1	1	667	1	Ⴡ	cut_oei_stereo_44KHz.wav
1	196	3	3	2	I	2	0	647	1	Ⴟ	cut_ui_stereo_44KHz.wav
1	197	4	3	2	I	2	0	664	1	Ⴃ	cut_ui_stereo_44KHz.wav
1	198	2	2	1	C	2	1	712	1	Ⴡ	cut_r_stereo_44KHz.wav
1	199	3	4	2	I	1	0	615	0	Ⴟ	cut_ei_stereo_44KHz.wav
1	200	1	2	0	C	1	1	891	1	Ⴂ	cut_r_stereo_44KHz.wav
