block	trial	vStim	aStim	resp	rt	fb	iti	feedJitter	vSymbol	aFile	FBtype	stimOnset	respOnset	feedbackOnset
1	1	2	1	1	1446	0	2010	2582	a_short_2_2.wav	Cong	7061	8507	12162
1	2	7	8	1	2082	0	2586	1574	in_short_2_1_loudCheck.wav	Cong	16772	18854	20869
1	3	2	2	2	1246	0	1991	1105	e_short_2_2.wav	Cong	24885	26131	28508
1	4	5	5	2	1985	0	3114	1654	b_2_1.wav	Cong	33651	35636	37827
1	5	1	2	2	1504	1	3581	1656	e_short_2_2.wav	Cong	43419	44923	47594
1	6	7	8	0	0	2	3200	1628	in_short_2_1_loudCheck.wav		52803	0	56967
1	7	6	6	2	1009	0	2219	1582	k_2_1_loudCheck.wav	Cong	61222	62231	65310
1	8	8	7	1	1630	0	2350	1796	z_2_2.wav	Cong	69693	71323	73996
1	9	3	4	2	1653	1	2639	2754	l_2_2_loudCheck.wav	Cong	78669	80322	83940
1	10	5	5	1	1122	1	2786	2602	b_2_1.wav	Cong	88747	89869	93868
1	11	3	4	2	1398	1	2448	2035	l_2_2_loudCheck.wav	Cong	98341	99739	102884
1	12	6	5	1	981	0	2335	1509	b_2_1.wav	Cong	107230	108211	111261
1	13	8	8	1	1007	1	1760	1670	in_short_2_1_loudCheck.wav	Cong	115044	116051	119231
1	14	2	1	1	1300	0	2925	1639	a_short_2_2.wav	Cong	124167	125467	128319
1	15	6	5	1	1246	0	2364	2130	b_2_1.wav	Cong	132692	133938	137332
1	16	4	4	1	1114	1	1889	2244	l_2_2_loudCheck.wav	Cong	141236	142350	145998
1	17	6	6	1	932	1	2986	2131	k_2_1_loudCheck.wav	Cong	151004	151936	155653
1	18	4	4	1	966	1	1615	2155	l_2_2_loudCheck.wav	Cong	159282	160248	163950
1	19	6	5	2	1237	1	3387	1718	b_2_1.wav	Cong	169360	170597	173593
1	20	8	7	1	1260	0	2269	2619	z_2_2.wav	Cong	177875	179135	182999
1	21	3	4	2	1212	1	2911	1453	l_2_2_loudCheck.wav	Cong	187934	189146	191914
1	22	8	8	1	1346	1	2466	2123	in_short_2_1_loudCheck.wav	Cong	196392	197738	201039
1	23	1	1	1	1744	1	1738	1779	a_short_2_2.wav	Cong	204799	206543	209084
1	24	4	4	1	1347	1	3740	2422	l_2_2_loudCheck.wav	Cong	214842	216189	219774
1	25	1	1	1	892	1	2134	1592	a_short_2_2.wav	Cong	223930	224822	228046
1	26	5	6	1	1264	0	2885	2403	k_2_1_loudCheck.wav	Cong	232954	234218	237877
1	27	8	8	1	1528	1	3066	899	in_short_2_1_loudCheck.wav	Cong	242967	244495	246403
1	28	1	2	2	1172	1	2632	2151	e_short_2_2.wav	Cong	251055	252227	255729
1	29	3	3	1	1178	1	2678	1289	t_2_1_loudCheck.wav	Cong	260435	261613	264251
1	30	2	2	1	1396	1	2221	2041	e_short_2_2.wav	Cong	268483	269879	273044
1	31	7	8	2	1139	1	2503	1855	in_short_2_1_loudCheck.wav	Cong	277569	278708	281944
1	32	5	6	2	1182	1	1852	2324	k_2_1_loudCheck.wav	Cong	285804	286986	290636
1	33	1	2	2	1051	1	2720	1465	e_short_2_2.wav	Cong	295376	296427	299360
1	34	7	7	1	1826	1	2532	1996	z_2_2.wav	Cong	303909	305735	308413
1	35	2	1	2	1164	1	2954	2220	a_short_2_2.wav	Cong	313383	314547	318120
1	36	3	3	1	1200	1	1927	1599	t_2_1_loudCheck.wav	Cong	322055	323255	326170
1	37	5	5	2	1286	0	2195	1146	b_2_1.wav	Cong	330381	331667	334040
1	38	4	3	2	1092	1	2458	2341	t_2_1_loudCheck.wav	Cong	338519	339611	343375
1	39	8	7	2	1092	1	2841	1395	z_2_2.wav	Cong	348236	349328	352161
1	40	3	3	1	940	1	2836	1380	t_2_1_loudCheck.wav	Cong	357018	357958	360917
1	41	7	7	1	964	1	2334	1795	z_2_2.wav	Cong	365270	366234	369572
1	42	1	1	1	1399	1	2035	2173	a_short_2_2.wav	Cong	373626	375025	378322
1	43	4	3	2	1328	1	3315	2189	t_2_1_loudCheck.wav	Cong	383659	384987	388369
1	44	5	6	2	1446	1	2182	1066	k_2_1_loudCheck.wav	Cong	392574	394020	396149
1	45	2	2	1	1367	1	2670	2924	e_short_2_2.wav	Cong	400837	402204	406297
1	46	4	3	2	1825	1	2871	2576	t_2_1_loudCheck.wav	Cong	411185	413010	416278
1	47	6	6	1	1528	1	2881	2898	k_2_1_loudCheck.wav	Cong	421176	422704	426580
1	48	7	7	1	1237	1	2671	1320	z_2_2.wav	Cong	431261	432498	435116
