Scenario - FeedLearn_Bcomplex.sce
Logfile written - 02/13/2020 09:30:35

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

tete	1	Pulse	199	1250000	1239667	NA
tete	1	Pulse	199	1260000	1249667	NA
tete	1	Pulse	199	1270000	1259667	NA
tete	1	Pulse	199	1280000	1269667	NA
tete	1	Pulse	199	1290000	1279667	NA
tete	1	Pulse	199	1300000	1289667	NA
tete	1	Pulse	199	1310000	1299667	NA
tete	1	Pulse	199	1320000	1309667	NA
tete	1	Pulse	199	1330000	1319667	NA
tete	1	Pulse	199	1340000	1329667	NA
tete	1	Pulse	199	1350000	1339667	NA
tete	1	Pulse	199	1360000	1349667	NA
tete	1	Pulse	199	1370000	1359667	NA
tete	1	Pulse	199	1380000	1369667	NA
tete	1	Pulse	199	1390000	1379667	NA
tete	1	Pulse	199	1400000	1389667	NA
tete	1	Pulse	199	1410000	1399667	NA
tete	1	Pulse	199	1420000	1409667	NA
tete	1	Pulse	199	1430000	1419667	NA
tete	1	Pulse	199	1440000	1429667	NA
tete	1	Pulse	199	1450000	1439667	NA
tete	1	Pulse	199	1460000	1449667	NA
tete	1	Pulse	199	1470000	1459667	NA
tete	1	Pulse	199	1480000	1469667	NA
tete	1	Pulse	199	1490000	1479667	NA
tete	1	Pulse	199	1500000	1489667	NA
tete	1	Pulse	199	1510000	1499667	NA
tete	1	Pulse	199	1520000	1509667	NA
tete	1	Pulse	199	1530000	1519667	NA
tete	1	Pulse	199	1540000	1529667	NA
tete	1	Pulse	199	1550000	1539667	NA
tete	1	Pulse	199	1560000	1549667	NA
tete	1	Pulse	199	1570000	1559667	NA
tete	1	Pulse	199	1580000	1569667	NA
tete	1	Pulse	199	1590000	1579667	NA
tete	1	Pulse	199	1600000	1589667	NA
tete	1	Pulse	199	1610000	1599667	NA
tete	1	Pulse	199	1620000	1609667	NA
tete	1	Pulse	199	1630000	1619667	NA
tete	1	Pulse	199	1640000	1629667	NA
tete	1	Pulse	199	1650000	1639667	NA
tete	1	Pulse	199	1660000	1649667	NA
tete	1	Pulse	199	1670000	1659667	NA
tete	1	Pulse	199	1680000	1669667	NA
tete	1	Pulse	199	1690000	1679667	NA
tete	1	Pulse	199	1700000	1689667	NA
tete	1	Pulse	199	1710000	1699667	NA
tete	1	Pulse	199	1720000	1709667	NA
tete	1	Pulse	199	1730000	1719667	NA
tete	1	Pulse	199	1740000	1729667	NA
tete	1	Pulse	199	1750000	1739667	NA
tete	1	Pulse	199	1760000	1749667	NA
tete	1	Pulse	199	1770000	1759667	NA
tete	1	Pulse	199	1780000	1769667	NA
tete	1	Pulse	199	1790000	1779667	NA
tete	1	Pulse	199	1800000	1789667	NA
tete	1	Pulse	199	1810000	1799667	NA
tete	1	Pulse	199	1820000	1809667	NA
tete	1	Pulse	199	1830000	1819667	NA
tete	1	Pulse	199	1840000	1829667	NA
tete	1	Pulse	199	1850000	1839667	NA
tete	1	Pulse	199	1860000	1849667	NA
tete	1	Pulse	199	1870000	1859667	NA
tete	1	Pulse	199	1880000	1869667	NA
tete	1	Pulse	199	1890000	1879667	NA
tete	1	Pulse	199	1900000	1889667	NA
tete	1	Pulse	199	1910000	1899667	NA
tete	1	Pulse	199	1920000	1909667	NA
tete	1	Pulse	199	1930000	1919667	NA
tete	1	Pulse	199	1940000	1929667	NA
tete	1	Pulse	199	1950000	1939667	NA
tete	1	Pulse	199	1960000	1949667	NA
tete	1	Pulse	199	1970000	1959667	NA
tete	1	Pulse	199	1980000	1969667	NA
tete	1	Pulse	199	1990000	1979667	NA
tete	1	Pulse	199	2000000	1989667	NA
tete	1	Pulse	199	2010000	1999667	NA
tete	1	Pulse	199	2020000	2009667	NA
tete	1	Pulse	199	2030000	2019667	NA
tete	1	Pulse	199	2040000	2029667	NA
tete	1	Pulse	199	2050000	2039667	NA
tete	1	Pulse	199	2060000	2049667	NA
tete	1	Pulse	199	2070000	2059667	NA
tete	1	Pulse	199	2080000	2069667	NA
tete	1	Pulse	199	2090000	2079667	NA
tete	1	Pulse	199	2100000	2089667	NA
tete	1	Pulse	199	2110000	2099667	NA
tete	1	Pulse	199	2120000	2109667	NA
tete	1	Pulse	199	2130000	2119667	NA
tete	1	Pulse	199	2140000	2129667	NA
tete	1	Pulse	199	2150000	2139667	NA
tete	1	Pulse	199	2160000	2149667	NA
tete	1	Pulse	199	2170000	2159667	NA
tete	1	Pulse	199	2180000	2169667	NA
tete	1	Pulse	199	2190000	2179667	NA
tete	1	Pulse	199	2200000	2189667	NA
tete	1	Pulse	199	2210000	2199667	NA
tete	1	Pulse	199	2220000	2209667	NA
tete	1	Response	16	2222395	2212061	0
tete	2	Response	32	2227115	4666	0
tete	2	Pulse	199	2230000	7551	NA
tete	2	Pulse	199	2240000	17551	NA
tete	2	Pulse	199	2250000	27551	NA
tete	2	Pulse	199	2260000	37551	NA
tete	2	Pulse	199	2270000	47551	NA
tete	3	Picture	fix	2272924	0	1	27021	1	0	next	other	0
tete	3	Pulse	199	2280000	7077	NA
tete	3	Pulse	199	2290000	17077	NA
tete	5	Picture	stim	2299945	0	1	20182	1	0	20000	hit	237
tete	5	Pulse	199	2300000	55	NA
tete	5	Pulse	199	2310000	10055	NA
tete	5	Response	16	2318008	18063	0
tete	5	Pulse	199	2320000	20055	NA
tete	6	Picture	fix2	2320460	0	1	17143	1	0	next	other	0
tete	6	Pulse	199	2330000	9540	NA
tete	6	Quit		2331212	10751	NA
