block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file

LR

0	1	2	3	1	C	0	0	0	0	Ⴢ	cut_g.wav
0	2	2	4	0	C	2	0	1350	0	Ⴢ	cut_ee.wav
0	3	1	2	0	C	1	1	1514	1	Ⴉ	cut_oo.wav
0	4	1	1	1	C	2	1	1327	1	Ⴉ	cut_eeuw.wav
0	5	2	3	1	C	2	1	1362	1	Ⴢ	cut_g.wav
0	6	1	1	1	C	2	1	1315	1	Ⴉ	cut_eeuw.wav
0	7	2	4	0	C	2	0	1120	0	Ⴢ	cut_ee.wav
0	8	1	2	0	C	2	0	1040	0	Ⴉ	cut_oo.wav
0	9	2	3	1	C	2	1	1131	1	Ⴢ	cut_g.wav
0	10	1	2	0	C	1	1	1130	1	Ⴉ	cut_oo.wav
0	11	2	4	0	C	2	0	863	0	Ⴢ	cut_ee.wav
0	12	1	1	1	C	2	1	1580	1	Ⴉ	cut_eeuw.wav
0	13	2	4	0	C	1	1	970	1	Ⴢ	cut_ee.wav
0	14	2	3	1	C	2	1	1164	1	Ⴢ	cut_g.wav
0	15	1	2	0	C	1	1	1339	1	Ⴉ	cut_oo.wav
0	16	1	1	1	C	2	1	1115	1	Ⴉ	cut_eeuw.wav
0	17	2	4	0	C	1	1	1643	1	Ⴢ	cut_ee.wav
0	18	1	1	1	C	2	1	1535	1	Ⴉ	cut_eeuw.wav
0	19	1	2	0	C	2	0	1316	0	Ⴉ	cut_oo.wav
0	20	2	3	1	C	2	1	1331	1	Ⴢ	cut_g.wav
0	21	1	1	1	C	2	1	1133	1	Ⴉ	cut_eeuw.wav
0	22	1	2	0	C	2	0	999	0	Ⴉ	cut_oo.wav
0	23	2	4	0	C	1	1	1274	1	Ⴢ	cut_ee.wav
0	24	2	3	1	C	1	0	1598	0	Ⴢ	cut_g.wav
0	25	1	2	0	C	2	0	890	0	Ⴉ	cut_oo.wav
0	26	1	1	1	C	1	0	1344	0	Ⴉ	cut_eeuw.wav
0	27	2	4	0	C	2	0	984	0	Ⴢ	cut_ee.wav
0	28	2	3	1	C	1	0	791	0	Ⴢ	cut_g.wav
0	29	2	4	0	C	2	0	1110	0	Ⴢ	cut_ee.wav
0	30	1	2	0	C	0	0	0	0	Ⴉ	cut_oo.wav
avg_resp = 1304
1	1	4	3	2	I	0	0	0	0	Ⴊ	cut_n.wav
1	2	1	1	1	C	2	1	809	1	Ⴃ	cut_ei.wav
1	3	2	2	1	C	2	1	1222	1	Ⴂ	cut_s.wav
1	4	3	4	2	I	2	0	1133	1	Ⴋ	cut_f.wav
1	5	1	2	0	C	1	1	1117	1	Ⴃ	cut_s.wav
1	6	3	3	2	I	2	0	1284	1	Ⴋ	cut_n.wav
1	7	2	1	0	C	1	1	1412	1	Ⴂ	cut_ei.wav
1	8	4	4	2	I	2	0	1167	0	Ⴊ	cut_f.wav
1	9	1	1	1	C	2	1	1189	1	Ⴃ	cut_ei.wav
1	10	3	4	2	I	2	0	1137	1	Ⴋ	cut_f.wav
1	11	4	4	2	I	1	0	973	0	Ⴊ	cut_f.wav
1	12	2	1	0	C	2	0	1908	0	Ⴂ	cut_ei.wav
1	13	3	3	2	I	2	0	1058	0	Ⴋ	cut_n.wav
1	14	4	3	2	I	2	0	1140	0	Ⴊ	cut_n.wav
1	15	2	2	1	C	2	1	1434	1	Ⴂ	cut_s.wav
