block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file

LR

0	1	2	3	1	C	1	0	1697	0	Ⴋ	cut_oo.wav
0	2	2	4	0	C	1	1	1480	1	Ⴋ	cut_eeuw.wav
0	3	1	1	1	C	1	0	938	0	Ⴉ	cut_g.wav
0	4	1	2	0	C	1	1	954	1	Ⴉ	cut_ee.wav
0	5	1	2	0	C	1	1	977	1	Ⴉ	cut_ee.wav
0	6	2	4	0	C	0	0	0	0	Ⴋ	cut_eeuw.wav
0	7	1	1	1	C	2	1	687	1	Ⴉ	cut_g.wav
0	8	2	3	1	C	1	0	1085	0	Ⴋ	cut_oo.wav
0	9	1	1	1	C	1	0	1966	0	Ⴉ	cut_g.wav
0	10	2	3	1	C	2	1	825	1	Ⴋ	cut_oo.wav
0	11	2	4	0	C	1	1	712	1	Ⴋ	cut_eeuw.wav
0	12	1	2	0	C	2	0	1063	0	Ⴉ	cut_ee.wav
0	13	1	2	0	C	1	1	918	1	Ⴉ	cut_ee.wav
0	14	1	1	1	C	2	1	1007	1	Ⴉ	cut_g.wav
0	15	2	4	0	C	1	1	971	1	Ⴋ	cut_eeuw.wav
0	16	2	3	1	C	2	1	882	1	Ⴋ	cut_oo.wav
0	17	2	3	1	C	2	1	945	1	Ⴋ	cut_oo.wav
0	18	1	2	0	C	1	1	702	1	Ⴉ	cut_ee.wav
0	19	1	1	1	C	2	1	1026	1	Ⴉ	cut_g.wav
0	20	2	4	0	C	0	0	0	0	Ⴋ	cut_eeuw.wav
0	21	1	2	0	C	1	1	671	1	Ⴉ	cut_ee.wav
0	22	2	3	1	C	2	1	605	1	Ⴋ	cut_oo.wav
0	23	1	1	1	C	2	1	800	1	Ⴉ	cut_g.wav
0	24	2	4	0	C	1	1	835	1	Ⴋ	cut_eeuw.wav
0	25	2	3	1	C	2	1	678	1	Ⴋ	cut_oo.wav
0	26	2	4	0	C	1	1	856	1	Ⴋ	cut_eeuw.wav
0	27	1	1	1	C	2	1	897	1	Ⴉ	cut_g.wav
0	28	1	2	0	C	1	1	736	1	Ⴉ	cut_ee.wav
0	29	2	4	0	C	1	1	876	1	Ⴋ	cut_eeuw.wav
0	30	1	1	1	C	2	1	885	1	Ⴉ	cut_g.wav
avg_resp = 866
1	1	1	2	0	C	1	1	956	1	Ⴖ	cut_a.wav
1	2	2	1	0	C	2	0	546	0	Ⴔ	cut_u.wav
1	3	3	3	2	I	2	0	901	1	Ⴕ	cut_k.wav
1	4	4	4	2	I	2	0	913	0	Ⴏ	cut_o.wav
1	5	3	4	2	I	2	0	563	0	Ⴕ	cut_o.wav
1	6	2	2	1	C	2	1	1042	1	Ⴔ	cut_a.wav
1	7	4	3	2	I	2	0	968	0	Ⴏ	cut_k.wav
1	8	1	1	1	C	2	1	1190	1	Ⴖ	cut_u.wav
1	9	3	4	2	I	1	0	1244	0	Ⴕ	cut_o.wav
1	10	4	4	2	I	1	0	1029	0	Ⴏ	cut_o.wav
1	11	1	1	1	C	2	1	1520	1	Ⴖ	cut_u.wav
1	12	2	2	1	C	2	1	1326	1	Ⴔ	cut_a.wav
1	13	3	3	2	I	2	0	994	1	Ⴕ	cut_k.wav
1	14	2	1	0	C	1	1	1179	1	Ⴔ	cut_u.wav
1	15	4	3	2	I	2	0	1296	1	Ⴏ	cut_k.wav
