block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file

LR

1	163	4	4	2	I	2	0	625	0	Ⴊ	cut_n.wav
1	164	3	4	2	I	1	0	603	0	Ⴢ	cut_n.wav
1	165	2	2	1	C	2	1	805	1	Ⴞ	cut_ei.wav
1	166	4	3	2	I	2	0	385	1	Ⴊ	cut_r.wav
1	167	3	3	2	I	1	0	742	0	Ⴢ	cut_r.wav
1	168	1	2	0	C	1	1	702	1	Ⴜ	cut_ei.wav
1	169	2	2	1	C	2	1	578	1	Ⴞ	cut_ei.wav
1	170	4	4	2	I	2	0	702	0	Ⴊ	cut_n.wav
1	171	1	1	1	C	1	0	490	0	Ⴜ	cut_s.wav
1	172	3	3	2	I	2	0	889	0	Ⴢ	cut_r.wav
1	173	4	3	2	I	2	0	598	0	Ⴊ	cut_r.wav
1	174	2	1	0	C	2	0	428	0	Ⴞ	cut_s.wav
1	175	1	2	0	C	1	1	581	1	Ⴜ	cut_ei.wav
1	176	3	4	2	I	1	0	498	1	Ⴢ	cut_n.wav
1	177	2	1	0	C	1	1	390	1	Ⴞ	cut_s.wav
1	178	3	3	2	I	2	0	430	0	Ⴢ	cut_r.wav
1	179	1	2	0	C	1	1	718	1	Ⴜ	cut_ei.wav
1	180	4	4	2	I	1	0	517	1	Ⴊ	cut_n.wav
1	181	2	2	1	C	2	1	520	1	Ⴞ	cut_ei.wav
1	182	4	3	2	I	1	0	541	1	Ⴊ	cut_r.wav
1	183	3	4	2	I	1	0	521	0	Ⴢ	cut_n.wav
1	184	1	1	1	C	2	1	499	1	Ⴜ	cut_s.wav
1	185	2	2	1	C	2	1	728	1	Ⴞ	cut_ei.wav
1	186	1	2	0	C	2	0	585	0	Ⴜ	cut_ei.wav
1	187	3	4	2	I	1	0	719	0	Ⴢ	cut_n.wav
1	188	4	4	2	I	2	0	569	0	Ⴊ	cut_n.wav
1	189	3	3	2	I	1	0	618	1	Ⴢ	cut_r.wav
1	190	1	1	1	C	2	1	784	1	Ⴜ	cut_s.wav
1	191	2	1	0	C	1	1	806	1	Ⴞ	cut_s.wav
1	192	4	3	2	I	2	0	786	0	Ⴊ	cut_r.wav
1	193	2	2	1	C	2	1	623	1	Ⴞ	cut_ei.wav
1	194	3	3	2	I	1	0	920	1	Ⴢ	cut_r.wav
1	195	4	3	2	I	1	0	815	0	Ⴊ	cut_r.wav
1	196	1	2	0	C	2	0	650	0	Ⴜ	cut_ei.wav
1	197	4	4	2	I	1	0	802	0	Ⴊ	cut_n.wav
1	198	2	1	0	C	1	1	723	1	Ⴞ	cut_s.wav
1	199	1	1	1	C	1	0	462	0	Ⴜ	cut_s.wav
1	200	3	4	2	I	1	0	1097	0	Ⴢ	cut_n.wav
2	1	1	1	1	C	1	0	1921	0	Ⴥ	cut_ieuw.wav
2	2	2	1	0	C	1	1	681	1	Ⴁ	cut_ieuw.wav
2	3	4	4	2	I	1	0	627	0	Ⴂ	cut_nk.wav
2	4	3	4	2	I	2	0	714	0	Ⴟ	cut_nk.wav
2	5	4	3	2	I	1	0	628	0	Ⴂ	cut_eeuw.wav
2	6	1	2	0	C	2	0	689	0	Ⴥ	cut_ooi.wav
2	7	3	3	2	I	2	0	698	1	Ⴟ	cut_eeuw.wav
2	8	2	2	1	C	1	0	663	0	Ⴁ	cut_ooi.wav
2	9	1	1	1	C	1	0	899	0	Ⴥ	cut_ieuw.wav
2	10	3	4	2	I	1	0	730	1	Ⴟ	cut_nk.wav
2	11	2	1	0	C	2	0	996	0	Ⴁ	cut_ieuw.wav
2	12	4	3	2	I	2	0	698	1	Ⴂ	cut_eeuw.wav
2	13	3	3	2	I	1	0	928	1	Ⴟ	cut_eeuw.wav
2	14	1	2	0	C	1	1	722	1	Ⴥ	cut_ooi.wav
2	15	2	2	1	C	1	0	607	0	Ⴁ	cut_ooi.wav
2	16	4	4	2	I	1	0	875	0	Ⴂ	cut_nk.wav
2	17	3	4	2	I	2	0	597	0	Ⴟ	cut_nk.wav
2	18	2	1	0	C	1	1	985	1	Ⴁ	cut_ieuw.wav
2	19	1	2	0	C	1	1	736	1	Ⴥ	cut_ooi.wav
2	20	4	3	2	I	1	0	703	0	Ⴂ	cut_eeuw.wav
2	21	3	3	2	I	2	0	636	0	Ⴟ	cut_eeuw.wav
2	22	4	4	2	I	1	0	261	1	Ⴂ	cut_nk.wav
2	23	2	2	1	C	1	0	812	0	Ⴁ	cut_ooi.wav
2	24	1	1	1	C	1	0	597	0	Ⴥ	cut_ieuw.wav
2	25	3	4	2	I	1	0	795	0	Ⴟ	cut_nk.wav
2	26	1	1	1	C	1	0	803	0	Ⴥ	cut_ieuw.wav
2	27	4	3	2	I	1	0	742	0	Ⴂ	cut_eeuw.wav
2	28	2	1	0	C	1	1	870	1	Ⴁ	cut_ieuw.wav
2	29	1	2	0	C	2	0	1107	0	Ⴥ	cut_ooi.wav
2	30	3	3	2	I	1	0	570	1	Ⴟ	cut_eeuw.wav
2	31	4	4	2	I	1	0	504	1	Ⴂ	cut_nk.wav
2	32	2	2	1	C	2	1	1096	1	Ⴁ	cut_ooi.wav
2	33	1	2	0	C	1	1	817	1	Ⴥ	cut_ooi.wav
2	34	2	2	1	C	1	0	772	0	Ⴁ	cut_ooi.wav
2	35	3	4	2	I	1	0	622	0	Ⴟ	cut_nk.wav
2	36	4	4	2	I	1	0	617	0	Ⴂ	cut_nk.wav
2	37	2	1	0	C	1	1	772	1	Ⴁ	cut_ieuw.wav
2	38	4	3	2	I	1	0	630	0	Ⴂ	cut_eeuw.wav
2	39	1	1	1	C	1	0	581	0	Ⴥ	cut_ieuw.wav
2	40	3	3	2	I	1	0	644	1	Ⴟ	cut_eeuw.wav
2	41	4	3	2	I	1	0	494	1	Ⴂ	cut_eeuw.wav
2	42	1	1	1	C	2	1	871	1	Ⴥ	cut_ieuw.wav
2	43	2	1	0	C	1	1	605	1	Ⴁ	cut_ieuw.wav
2	44	3	3	2	I	1	0	548	0	Ⴟ	cut_eeuw.wav
2	45	2	2	1	C	2	1	1001	1	Ⴁ	cut_ooi.wav
2	46	3	4	2	I	1	0	640	0	Ⴟ	cut_nk.wav
2	47	4	4	2	I	1	0	757	1	Ⴂ	cut_nk.wav
2	48	1	2	0	C	2	0	1000	0	Ⴥ	cut_ooi.wav
2	49	4	4	2	I	1	0	753	0	Ⴂ	cut_nk.wav
2	50	3	4	2	I	2	0	665	1	Ⴟ	cut_nk.wav
2	51	2	1	0	C	1	1	1165	1	Ⴁ	cut_ieuw.wav
2	52	1	2	0	C	1	1	1797	1	Ⴥ	cut_ooi.wav
2	53	3	3	2	I	1	0	912	0	Ⴟ	cut_eeuw.wav
2	54	4	3	2	I	1	0	676	1	Ⴂ	cut_eeuw.wav
2	55	1	1	1	C	2	1	1482	1	Ⴥ	cut_ieuw.wav
2	56	2	2	1	C	2	1	1726	1	Ⴁ	cut_ooi.wav
2	57	4	4	2	I	1	0	638	0	Ⴂ	cut_nk.wav
2	58	2	1	0	C	1	1	1111	1	Ⴁ	cut_ieuw.wav
2	59	1	1	1	C	1	0	1581	0	Ⴥ	cut_ieuw.wav
2	60	3	4	2	I	2	0	788	0	Ⴟ	cut_nk.wav
2	61	2	2	1	C	2	1	1593	1	Ⴁ	cut_ooi.wav
2	62	3	3	2	I	1	0	1553	0	Ⴟ	cut_eeuw.wav
2	63	1	2	0	C	1	1	1256	1	Ⴥ	cut_ooi.wav
2	64	4	3	2	I	1	0	938	1	Ⴂ	cut_eeuw.wav
2	65	3	4	2	I	2	0	723	1	Ⴟ	cut_nk.wav
2	66	4	3	2	I	1	0	696	0	Ⴂ	cut_eeuw.wav
2	67	2	1	0	C	1	1	1153	1	Ⴁ	cut_ieuw.wav
2	68	1	2	0	C	1	1	983	1	Ⴥ	cut_ooi.wav
2	69	3	3	2	I	1	0	874	0	Ⴟ	cut_eeuw.wav
2	70	4	4	2	I	1	0	556	1	Ⴂ	cut_nk.wav
2	71	1	1	1	C	1	0	1104	0	Ⴥ	cut_ieuw.wav
2	72	2	2	1	C	2	1	1175	1	Ⴁ	cut_ooi.wav
2	73	3	3	2	I	1	0	788	0	Ⴟ	cut_eeuw.wav
2	74	1	1	1	C	1	0	859	0	Ⴥ	cut_ieuw.wav
2	75	2	1	0	C	1	1	957	1	Ⴁ	cut_ieuw.wav
2	76	4	3	2	I	1	0	865	0	Ⴂ	cut_eeuw.wav
2	77	3	4	2	I	2	0	648	0	Ⴟ	cut_nk.wav
2	78	2	2	1	C	2	1	1126	1	Ⴁ	cut_ooi.wav
2	79	1	2	0	C	1	1	996	1	Ⴥ	cut_ooi.wav
2	80	4	4	2	I	2	0	1074	1	Ⴂ	cut_nk.wav
2	81	1	2	0	C	2	0	1163	0	Ⴥ	cut_ooi.wav
2	82	3	3	2	I	2	0	1736	1	Ⴟ	cut_eeuw.wav
2	83	4	4	2	I	1	0	876	1	Ⴂ	cut_nk.wav
2	84	2	2	1	C	2	1	831	1	Ⴁ	cut_ooi.wav
2	85	1	1	1	C	2	1	1128	1	Ⴥ	cut_ieuw.wav
2	86	4	3	2	I	2	0	972	1	Ⴂ	cut_eeuw.wav
