block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file
LR

1	140	3	4	2	I	2	0	1143	0	Ⴔ	cut_ei_stereo_44KHz.wav
1	141	4	4	2	I	1	0	859	1	Ⴉ	cut_ei_stereo_44KHz.wav
1	142	3	3	2	I	1	0	997	0	Ⴔ	cut_s_stereo_44KHz.wav
1	143	1	2	0	C	1	1	1361	1	Ⴐ	cut_f_stereo_44KHz.wav
1	144	2	2	1	C	2	1	1017	1	Ⴖ	cut_f_stereo_44KHz.wav
1	145	3	4	2	I	1	0	1261	1	Ⴔ	cut_ei_stereo_44KHz.wav
1	146	2	2	1	C	1	0	1741	0	Ⴖ	cut_f_stereo_44KHz.wav
1	147	4	3	2	I	2	0	1401	1	Ⴉ	cut_s_stereo_44KHz.wav
1	148	1	2	0	C	1	1	1039	1	Ⴐ	cut_f_stereo_44KHz.wav
1	149	2	1	0	C	1	1	1060	1	Ⴖ	cut_j_stereo_44KHz.wav
1	150	1	1	1	C	1	0	1099	0	Ⴐ	cut_j_stereo_44KHz.wav
1	151	3	3	2	I	1	0	1578	1	Ⴔ	cut_s_stereo_44KHz.wav
1	152	4	4	2	I	1	0	830	0	Ⴉ	cut_ei_stereo_44KHz.wav
1	153	2	1	0	C	1	1	1826	1	Ⴖ	cut_j_stereo_44KHz.wav
1	154	3	4	2	I	1	0	1167	0	Ⴔ	cut_ei_stereo_44KHz.wav
1	155	1	2	0	C	1	1	1008	1	Ⴐ	cut_f_stereo_44KHz.wav
1	156	4	4	2	I	1	0	1142	0	Ⴉ	cut_ei_stereo_44KHz.wav
1	157	2	2	1	C	2	1	1491	1	Ⴖ	cut_f_stereo_44KHz.wav
1	158	3	3	2	I	1	0	1358	1	Ⴔ	cut_s_stereo_44KHz.wav
1	159	1	1	1	C	2	1	992	1	Ⴐ	cut_j_stereo_44KHz.wav
1	160	4	3	2	I	2	0	1264	0	Ⴉ	cut_s_stereo_44KHz.wav
1	161	1	1	1	C	2	1	1525	1	Ⴐ	cut_j_stereo_44KHz.wav
1	162	2	1	0	C	1	1	1373	1	Ⴖ	cut_j_stereo_44KHz.wav
1	163	3	3	2	I	1	0	1291	1	Ⴔ	cut_s_stereo_44KHz.wav
1	164	4	4	2	I	1	0	861	0	Ⴉ	cut_ei_stereo_44KHz.wav
1	165	2	2	1	C	2	1	1444	1	Ⴖ	cut_f_stereo_44KHz.wav
1	166	3	4	2	I	2	0	1305	0	Ⴔ	cut_ei_stereo_44KHz.wav
1	167	4	3	2	I	1	0	1475	1	Ⴉ	cut_s_stereo_44KHz.wav
1	168	1	2	0	C	1	1	1771	1	Ⴐ	cut_f_stereo_44KHz.wav
1	169	4	3	2	I	1	0	1545	1	Ⴉ	cut_s_stereo_44KHz.wav
1	170	3	4	2	I	2	0	1660	1	Ⴔ	cut_ei_stereo_44KHz.wav
1	171	1	1	1	C	2	1	1004	1	Ⴐ	cut_j_stereo_44KHz.wav
1	172	2	1	0	C	2	0	1189	0	Ⴖ	cut_j_stereo_44KHz.wav
1	173	4	4	2	I	1	0	925	1	Ⴉ	cut_ei_stereo_44KHz.wav
1	174	1	2	0	C	1	1	1347	1	Ⴐ	cut_f_stereo_44KHz.wav
1	175	2	2	1	C	2	1	1581	1	Ⴖ	cut_f_stereo_44KHz.wav
1	176	3	3	2	I	1	0	1600	0	Ⴔ	cut_s_stereo_44KHz.wav
1	177	2	2	1	C	1	0	1405	0	Ⴖ	cut_f_stereo_44KHz.wav
1	178	4	4	2	I	1	0	1084	0	Ⴉ	cut_ei_stereo_44KHz.wav
1	179	1	1	1	C	1	0	1342	0	Ⴐ	cut_j_stereo_44KHz.wav
1	180	3	4	2	I	2	0	1247	1	Ⴔ	cut_ei_stereo_44KHz.wav
1	181	2	1	0	C	1	1	1088	1	Ⴖ	cut_j_stereo_44KHz.wav
1	182	1	2	0	C	2	0	909	0	Ⴐ	cut_f_stereo_44KHz.wav
1	183	3	3	2	I	1	0	994	1	Ⴔ	cut_s_stereo_44KHz.wav
1	184	4	3	2	I	2	0	1304	0	Ⴉ	cut_s_stereo_44KHz.wav
1	185	2	1	0	C	1	1	1559	1	Ⴖ	cut_j_stereo_44KHz.wav
1	186	3	3	2	I	1	0	967	1	Ⴔ	cut_s_stereo_44KHz.wav
1	187	4	4	2	I	1	0	992	1	Ⴉ	cut_ei_stereo_44KHz.wav
1	188	1	1	1	C	2	1	934	1	Ⴐ	cut_j_stereo_44KHz.wav
1	189	2	2	1	C	1	0	983	0	Ⴖ	cut_f_stereo_44KHz.wav
1	190	1	2	0	C	1	1	950	1	Ⴐ	cut_f_stereo_44KHz.wav
1	191	3	4	2	I	1	0	980	1	Ⴔ	cut_ei_stereo_44KHz.wav
1	192	4	3	2	I	2	0	989	1	Ⴉ	cut_s_stereo_44KHz.wav
1	193	1	1	1	C	2	1	994	1	Ⴐ	cut_j_stereo_44KHz.wav
1	194	3	3	2	I	1	0	1208	1	Ⴔ	cut_s_stereo_44KHz.wav
1	195	4	3	2	I	2	0	1086	0	Ⴉ	cut_s_stereo_44KHz.wav
1	196	2	2	1	C	1	0	1478	0	Ⴖ	cut_f_stereo_44KHz.wav
1	197	3	4	2	I	1	0	1022	1	Ⴔ	cut_ei_stereo_44KHz.wav
1	198	1	2	0	C	2	0	1007	0	Ⴐ	cut_f_stereo_44KHz.wav
1	199	2	1	0	C	1	1	935	1	Ⴖ	cut_j_stereo_44KHz.wav
1	200	4	4	2	I	1	0	794	0	Ⴉ	cut_ei_stereo_44KHz.wav
