block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file
LR

1	138	1	1	1	C	2	1	1092	1	Ⴕ	cut_h_stereo_44KHz.wav
1	139	3	3	2	I	0	0	0	0	Ⴉ	cut_g_stereo_44KHz.wav
1	140	4	4	2	I	1	0	1037	0	Ⴔ	cut_w_stereo_44KHz.wav
1	141	1	2	0	C	1	1	938	1	Ⴕ	cut_l_stereo_44KHz.wav
1	142	4	3	2	I	1	0	1195	1	Ⴔ	cut_g_stereo_44KHz.wav
1	143	2	1	0	C	1	1	693	1	Ⴖ	cut_h_stereo_44KHz.wav
1	144	3	4	2	I	1	0	1013	0	Ⴉ	cut_w_stereo_44KHz.wav
1	145	1	1	1	C	2	1	898	1	Ⴕ	cut_h_stereo_44KHz.wav
1	146	4	4	2	I	1	0	1240	0	Ⴔ	cut_w_stereo_44KHz.wav
1	147	3	3	2	I	2	0	1317	1	Ⴉ	cut_g_stereo_44KHz.wav
1	148	2	1	0	C	1	1	765	1	Ⴖ	cut_h_stereo_44KHz.wav
1	149	3	4	2	I	2	0	1065	1	Ⴉ	cut_w_stereo_44KHz.wav
1	150	2	2	1	C	2	1	1083	1	Ⴖ	cut_l_stereo_44KHz.wav
1	151	4	3	2	I	1	0	1718	1	Ⴔ	cut_g_stereo_44KHz.wav
1	152	1	2	0	C	2	0	848	0	Ⴕ	cut_l_stereo_44KHz.wav
1	153	2	1	0	C	1	1	1336	1	Ⴖ	cut_h_stereo_44KHz.wav
1	154	3	4	2	I	2	0	1338	0	Ⴉ	cut_w_stereo_44KHz.wav
1	155	4	3	2	I	1	0	951	0	Ⴔ	cut_g_stereo_44KHz.wav
1	156	1	2	0	C	1	1	977	1	Ⴕ	cut_l_stereo_44KHz.wav
1	157	3	3	2	I	1	0	1322	0	Ⴉ	cut_g_stereo_44KHz.wav
1	158	2	2	1	C	2	1	1266	1	Ⴖ	cut_l_stereo_44KHz.wav
1	159	1	1	1	C	2	1	1534	1	Ⴕ	cut_h_stereo_44KHz.wav
1	160	4	4	2	I	2	0	1630	0	Ⴔ	cut_w_stereo_44KHz.wav
1	161	2	2	1	C	2	1	886	1	Ⴖ	cut_l_stereo_44KHz.wav
1	162	4	3	2	I	2	0	1589	0	Ⴔ	cut_g_stereo_44KHz.wav
1	163	1	1	1	C	2	1	1023	1	Ⴕ	cut_h_stereo_44KHz.wav
1	164	3	3	2	I	1	0	1350	1	Ⴉ	cut_g_stereo_44KHz.wav
1	165	4	4	2	I	1	0	1483	1	Ⴔ	cut_w_stereo_44KHz.wav
1	166	1	2	0	C	1	1	1050	1	Ⴕ	cut_l_stereo_44KHz.wav
1	167	2	1	0	C	2	0	669	0	Ⴖ	cut_h_stereo_44KHz.wav
1	168	3	4	2	I	2	0	1719	0	Ⴉ	cut_w_stereo_44KHz.wav
1	169	1	2	0	C	1	1	980	1	Ⴕ	cut_l_stereo_44KHz.wav
1	170	2	1	0	C	1	1	947	1	Ⴖ	cut_h_stereo_44KHz.wav
1	171	3	3	2	I	1	0	1110	1	Ⴉ	cut_g_stereo_44KHz.wav
1	172	4	3	2	I	2	0	1270	0	Ⴔ	cut_g_stereo_44KHz.wav
1	173	3	4	2	I	1	0	916	0	Ⴉ	cut_w_stereo_44KHz.wav
1	174	1	1	1	C	2	1	1057	1	Ⴕ	cut_h_stereo_44KHz.wav
1	175	2	2	1	C	2	1	1197	1	Ⴖ	cut_l_stereo_44KHz.wav
1	176	4	4	2	I	1	0	1280	1	Ⴔ	cut_w_stereo_44KHz.wav
1	177	1	2	0	C	1	1	1094	1	Ⴕ	cut_l_stereo_44KHz.wav
1	178	3	3	2	I	2	0	1741	1	Ⴉ	cut_g_stereo_44KHz.wav
1	179	4	4	2	I	1	0	1359	0	Ⴔ	cut_w_stereo_44KHz.wav
1	180	2	1	0	C	0	0	0	0	Ⴖ	cut_h_stereo_44KHz.wav
1	181	4	3	2	I	1	0	1092	1	Ⴔ	cut_g_stereo_44KHz.wav
1	182	1	1	1	C	2	1	1063	1	Ⴕ	cut_h_stereo_44KHz.wav
1	183	3	4	2	I	2	0	1344	0	Ⴉ	cut_w_stereo_44KHz.wav
1	184	2	2	1	C	2	1	1137	1	Ⴖ	cut_l_stereo_44KHz.wav
1	185	3	4	2	I	2	0	1550	0	Ⴉ	cut_w_stereo_44KHz.wav
1	186	1	1	1	C	2	1	966	1	Ⴕ	cut_h_stereo_44KHz.wav
1	187	2	2	1	C	2	1	907	1	Ⴖ	cut_l_stereo_44KHz.wav
1	188	4	3	2	I	2	0	1298	0	Ⴔ	cut_g_stereo_44KHz.wav
1	189	3	3	2	I	2	0	1011	1	Ⴉ	cut_g_stereo_44KHz.wav
1	190	1	2	0	C	1	1	857	1	Ⴕ	cut_l_stereo_44KHz.wav
1	191	4	4	2	I	2	0	813	1	Ⴔ	cut_w_stereo_44KHz.wav
1	192	2	1	0	C	1	1	987	1	Ⴖ	cut_h_stereo_44KHz.wav
1	193	3	4	2	I	1	0	1057	0	Ⴉ	cut_w_stereo_44KHz.wav
1	194	4	3	2	I	1	0	1253	1	Ⴔ	cut_g_stereo_44KHz.wav
1	195	2	1	0	C	1	1	832	1	Ⴖ	cut_h_stereo_44KHz.wav
1	196	1	2	0	C	1	1	929	1	Ⴕ	cut_l_stereo_44KHz.wav
1	197	2	2	1	C	2	1	1342	1	Ⴖ	cut_l_stereo_44KHz.wav
1	198	3	3	2	I	1	0	1177	1	Ⴉ	cut_g_stereo_44KHz.wav
1	199	4	4	2	I	2	0	890	0	Ⴔ	cut_w_stereo_44KHz.wav
1	200	1	1	1	C	2	1	970	1	Ⴕ	cut_h_stereo_44KHz.wav
