block	trial	vStim	aStim	resp	rt	fb	iti	feedJitter	vSymbol	aFile	FBtype	stimOnset	respOnset	feedbackOnset
2	1	3	4	0	0	2	2632	1105	u_short_2_1.wav		12014	0	15651
2	2	4	3	0	0	2	1852	1718	w_2_2_loudCheck.wav		19550	0	23791
2	3	5	5	0	0	2	2334	1795	r_2_1.wav		28163	0	32484
2	4	6	6	0	0	2	1738	2403	ach_2_1.wav		36267	0	41189
2	5	1	2	0	0	2	3315	2041	z_2_2.wav		46544	0	51120
2	6	5	5	0	0	2	2466	1380	r_2_1.wav		55602	0	59511
2	7	2	1	0	0	2	3066	1146	k_2_1_loudCheck.wav		64617	0	68312
2	8	5	5	0	0	2	2269	1320	r_2_1.wav		72604	0	76449
2	9	5	6	0	0	2	2219	1574	ach_2_1.wav		80684	0	84783
2	10	1	1	0	0	2	3114	1996	k_2_1_loudCheck.wav		89927	0	94441
2	11	3	3	0	0	2	2335	2754	w_2_2_loudCheck.wav		98804	0	104084
2	12	6	5	0	0	2	2720	1289	r_2_1.wav		108828	0	112643
2	13	1	1	0	0	2	2448	2035	k_2_1_loudCheck.wav		117122	0	121687
2	14	4	4	0	0	2	2350	2173	u_short_2_1.wav		126059	0	130760
2	15	3	3	0	0	2	3740	1453	w_2_2_loudCheck.wav		136518	0	140500
2	16	1	2	0	0	2	2639	2582	z_2_2.wav		145157	0	150262
2	17	3	3	0	0	2	2670	2324	w_2_2_loudCheck.wav		154961	0	159811
2	18	6	5	0	0	2	2364	1779	r_2_1.wav		164193	0	168519
2	19	2	2	0	0	2	3581	2576	z_2_2.wav		174127	0	179223
2	20	4	3	0	0	2	2836	2123	w_2_2_loudCheck.wav		184077	0	188727
2	21	4	4	0	0	2	2586	2130	u_short_2_1.wav		193332	0	197988
2	22	6	5	0	0	2	2871	1582	r_2_1.wav		202887	0	206995
2	23	1	1	0	0	2	2954	2244	k_2_1_loudCheck.wav		211971	0	216743
2	24	6	5	0	0	2	2503	899	r_2_1.wav		221277	0	224701
2	25	4	3	0	0	2	1615	1639	w_2_2_loudCheck.wav		228335	0	232498
2	26	6	6	0	0	2	1889	2131	ach_2_1.wav		236403	0	241070
2	27	3	4	0	0	2	3387	2220	u_short_2_1.wav		246484	0	251234
2	28	6	6	0	0	2	2182	2619	ach_2_1.wav		255438	0	260585
2	29	2	2	0	0	2	2885	1592	z_2_2.wav		265495	0	269616
2	30	3	4	0	0	2	2986	1628	u_short_2_1.wav		274631	0	278788
2	31	2	1	0	0	2	2671	1796	k_2_1_loudCheck.wav		283485	0	287807
2	32	2	1	0	0	2	1760	1656	k_2_1_loudCheck.wav		291593	0	295780
2	33	5	6	0	0	2	2035	2341	ach_2_1.wav		299831	0	304696
2	34	5	5	0	0	2	1927	1670	r_2_1.wav		308641	0	312842
2	35	5	6	0	0	2	2925	1509	ach_2_1.wav		317786	0	321817
2	36	1	2	0	0	2	2678	2155	z_2_2.wav		326524	0	331197
2	37	2	1	0	0	2	2221	2602	k_2_1_loudCheck.wav		335437	0	340579
2	38	4	4	0	0	2	2881	2924	u_short_2_1.wav		345485	0	350959
2	39	1	1	0	0	2	2134	1599	k_2_1_loudCheck.wav		355114	0	359239
2	40	3	3	0	0	2	2458	1654	w_2_2_loudCheck.wav		363719	0	367893
2	41	6	6	0	0	2	1991	2189	ach_2_1.wav		371902	0	376609
2	42	3	4	0	0	2	2010	1395	u_short_2_1.wav		380638	0	384565
2	43	2	2	0	0	2	3200	1855	z_2_2.wav		389791	0	394178
2	44	5	6	0	0	2	2786	1465	ach_2_1.wav		398982	0	402974
2	45	4	4	0	0	2	2532	2422	u_short_2_1.wav		407529	0	412481
2	46	1	2	0	0	2	2841	2151	z_2_2.wav		417342	0	422016
2	47	4	3	0	0	2	2195	1066	w_2_2_loudCheck.wav		426235	0	429832
2	48	2	2	0	0	2	2911	2898	z_2_2.wav		434762	0	440180
