block	trial	vStim	aStim	resp	rt	fb	iti	feedJitter	aFile	vSymbol	LeftIsMatch	stimOnset	respOnset	feedbackOnset
2	1	3	4	2	1650	0	1927	1656	u_short_2_1.wav	I	0	6974	8624	11151
2	2	4	3	2	1957	0	3387	2123	w_2_2_loudCheck.wav	0	0	16547	18504	21185
2	3	5	5	2	1496	1	2219	2244	r_2_1.wav	:	0	25442	26938	30192
2	4	6	6	2	2055	1	2871	1599	ach_2_1.wav	1	0	35080	37135	39196
2	5	1	2	2	1755	0	2632	2582	z_2_2.wav	A	0	43844	45599	48933
2	6	5	5	2	1083	1	2639	1855	r_2_1.wav	:	0	53583	54666	57971
2	7	2	1	2	1444	0	2350	1105	k_2_1_loudCheck.wav	E	0	62330	63774	65959
2	8	5	5	2	1152	1	2678	1066	r_2_1.wav	:	0	70649	71801	74243
2	9	5	6	1	1486	1	3740	1395	ach_2_1.wav	:	0	80001	81487	83906
2	10	1	1	2	1584	1	3200	2173	k_2_1_loudCheck.wav	A	0	89127	90711	93819
2	11	3	3	1	2415	0	1889	2189	w_2_2_loudCheck.wav	I	0	97730	100145	102456
2	12	6	5	1	1170	1	2195	1453	r_2_1.wav	1	0	106674	107844	110640
2	13	1	1	2	1001	1	1991	2035	k_2_1_loudCheck.wav	A	0	114643	115644	119197
2	14	4	4	2	1739	1	2720	2924	u_short_2_1.wav	0	0	123927	125666	129387
2	15	3	3	2	1750	1	2911	1795	w_2_2_loudCheck.wav	I	0	134315	136065	138620
2	16	1	2	1	1239	1	2269	2403	z_2_2.wav	A	0	142907	144146	147816
2	17	3	3	2	1261	1	2836	2220	w_2_2_loudCheck.wav	I	0	152676	153937	157415
2	18	6	5	1	1407	1	2458	1146	r_2_1.wav	1	0	161881	163288	165542
2	19	2	2	2	1744	1	2364	2130	z_2_2.wav	E	0	169927	171671	174567
2	20	4	3	1	2089	1	3581	1779	w_2_2_loudCheck.wav	0	0	180163	182252	184462
2	21	4	4	2	1244	1	2335	1509	u_short_2_1.wav	0	0	188815	190059	192830
2	22	6	5	1	1190	1	3066	2341	r_2_1.wav	1	0	197935	199125	202797
2	23	1	1	2	990	1	2532	1639	k_2_1_loudCheck.wav	A	0	207349	208339	211496
2	24	6	5	1	1155	1	2786	2151	r_2_1.wav	1	0	216291	217446	220960
2	25	4	3	1	1535	1	2671	2602	w_2_2_loudCheck.wav	0	0	225642	227177	230779
2	26	6	6	2	1406	1	3114	2131	ach_2_1.wav	1	0	235917	237323	240570
2	27	3	4	1	1197	1	1615	1289	u_short_2_1.wav	I	0	244200	245397	248001
2	28	6	6	2	952	1	2841	2754	ach_2_1.wav	1	0	252853	253805	258121
2	29	2	2	2	932	1	2881	2898	z_2_2.wav	E	0	263023	263955	268428
2	30	3	4	1	1120	1	2670	1592	u_short_2_1.wav	I	0	273108	274228	277219
2	31	2	1	1	1051	1	2182	2324	k_2_1_loudCheck.wav	E	0	281424	282475	286257
2	32	2	1	1	1334	1	2334	1796	k_2_1_loudCheck.wav	E	0	290611	291945	294914
2	33	5	6	2	2052	0	2885	1628	ach_2_1.wav	:	0	299817	301869	303964
2	34	5	5	2	1077	1	2035	2422	r_2_1.wav	:	0	308019	309096	312948
2	35	5	6	1	1464	1	2221	2041	ach_2_1.wav	:	0	317191	318655	321752
2	36	1	2	1	1260	1	2448	1380	z_2_2.wav	A	0	326222	327482	330110
2	37	2	1	1	1168	1	2925	1670	k_2_1_loudCheck.wav	E	0	335055	336223	339237
2	38	4	4	2	1125	1	2010	1996	u_short_2_1.wav	0	0	343258	344383	347770
2	39	1	1	2	1121	1	2986	2619	k_2_1_loudCheck.wav	A	0	352773	353894	357926
2	40	3	3	2	1367	1	2134	1465	w_2_2_loudCheck.wav	I	0	362084	363451	366057
2	41	6	6	2	1141	1	2466	899	ach_2_1.wav	1	0	370540	371681	373946
2	42	3	4	1	1234	1	1760	1718	u_short_2_1.wav	I	0	377725	378959	381960
2	43	2	2	2	1363	1	1738	1582	z_2_2.wav	E	0	385711	387074	389799
2	44	5	6	2	1440	0	3315	2576	ach_2_1.wav	:	0	395130	396570	400243
2	45	4	4	2	984	1	1852	1654	u_short_2_1.wav	0	0	404112	405096	408274
2	46	1	2	1	1246	1	2586	2155	z_2_2.wav	A	0	412871	414117	417546
2	47	4	3	1	1872	1	2503	1320	w_2_2_loudCheck.wav	0	0	422072	423944	425912
2	48	2	2	2	1186	1	2954	1574	z_2_2.wav	E	0	430879	432065	434970
