block	trial	vStim	aStim	resp	rt	fb	iti	feedJitter	aFile	vSymbol	LeftIsMatch	stimOnset	respOnset	feedbackOnset
2	1	3	4	1	1672	1	2350	2619	u_short_2_1.wav	I	0	7405	9077	12535
2	2	4	3	1	1078	1	2911	2041	w_2_2_loudCheck.wav	0	0	17503	18581	22054
2	3	5	5	2	658	1	1852	1320	r_2_1.wav	:	0	25944	26602	29772
2	4	6	6	2	930	1	2466	2131	ach_2_1.wav	1	0	34267	35197	38906
2	5	1	2	2	698	0	2269	2924	z_2_2.wav	A	0	43205	43903	48635
2	6	5	5	2	1132	1	2364	1855	r_2_1.wav	:	0	53016	54148	57381
2	7	2	1	2	669	0	2334	1146	k_2_1_loudCheck.wav	E	0	61756	62425	65409
2	8	5	5	2	864	1	2836	1289	r_2_1.wav	:	0	70266	71130	74074
2	9	5	6	1	1130	1	1889	2576	ach_2_1.wav	:	0	77974	79104	83070
2	10	1	1	2	1013	1	2786	1996	k_2_1_loudCheck.wav	A	0	87873	88886	92405
2	11	3	3	2	1122	1	2532	1465	w_2_2_loudCheck.wav	I	0	96953	98075	100926
2	12	6	5	1	1478	1	1615	1574	r_2_1.wav	1	0	104558	106036	108662
2	13	1	1	2	1000	1	2010	2173	k_2_1_loudCheck.wav	A	0	112696	113696	117384
2	14	4	4	2	887	1	3387	2582	u_short_2_1.wav	0	0	122793	123680	127907
2	15	3	3	1	1213	0	3114	1453	w_2_2_loudCheck.wav	I	0	133032	134245	137007
2	16	1	2	1	1020	1	2841	1395	z_2_2.wav	A	0	141861	142881	145769
2	17	3	3	2	1164	1	2448	2422	w_2_2_loudCheck.wav	I	0	150238	151402	155169
2	18	6	5	1	1156	1	1927	2754	r_2_1.wav	1	0	159118	160274	164388
2	19	2	2	2	1264	1	2503	899	z_2_2.wav	E	0	168912	170176	172331
2	20	4	3	1	1138	1	2182	2130	w_2_2_loudCheck.wav	0	0	176532	177670	181172
2	21	4	4	2	876	1	2134	1779	u_short_2_1.wav	0	0	185321	186197	189608
2	22	6	5	1	929	1	2720	2155	r_2_1.wav	1	0	194346	195275	199036
2	23	1	1	2	829	1	2678	2123	k_2_1_loudCheck.wav	A	0	203738	204567	208372
2	24	6	5	1	876	1	2221	2324	r_2_1.wav	1	0	212615	213491	217459
2	25	4	3	1	801	1	2670	2244	w_2_2_loudCheck.wav	0	0	222149	222950	226912
2	26	6	6	2	968	1	3315	1599	ach_2_1.wav	1	0	232245	233213	236364
2	27	3	4	1	967	1	2335	1628	u_short_2_1.wav	I	0	240715	241682	244849
2	28	6	6	2	1177	1	2925	1105	ach_2_1.wav	1	0	249794	250971	253428
2	29	2	2	2	955	1	2632	2403	z_2_2.wav	E	0	258072	259027	262982
2	30	3	4	1	803	1	3581	1639	u_short_2_1.wav	I	0	268587	269390	272746
2	31	2	1	1	1250	1	2871	1796	k_2_1_loudCheck.wav	E	0	277626	278876	281955
2	32	2	1	1	1155	1	1991	2151	k_2_1_loudCheck.wav	E	0	285964	287119	290633
2	33	5	6	1	1127	1	1738	1656	ach_2_1.wav	:	0	294382	295509	298561
2	34	5	5	2	677	1	3740	1718	r_2_1.wav	:	0	304309	304986	308537
2	35	5	6	1	980	1	2954	2189	ach_2_1.wav	:	0	313504	314484	318210
2	36	1	2	1	1305	1	2671	1654	z_2_2.wav	A	0	322903	324208	327075
2	37	2	1	1	1153	1	2458	1795	k_2_1_loudCheck.wav	E	0	331544	332697	335870
2	38	4	4	2	950	1	2586	1670	u_short_2_1.wav	0	0	340475	341425	344665
2	39	1	1	2	1054	1	1760	1582	k_2_1_loudCheck.wav	A	0	348436	349490	352535
2	40	3	3	2	1222	1	3200	2341	w_2_2_loudCheck.wav	I	0	357751	358973	362628
2	41	6	6	2	928	1	2881	2035	ach_2_1.wav	1	0	367529	368457	372071
2	42	3	4	1	880	1	2219	1592	u_short_2_1.wav	I	0	376301	377181	380399
2	43	2	2	2	1293	1	3066	2898	z_2_2.wav	E	0	385487	386780	390906
2	44	5	6	1	939	1	2035	1066	ach_2_1.wav	:	0	394951	395890	398541
2	45	4	4	2	786	1	2195	1380	u_short_2_1.wav	0	0	402754	403540	406664
2	46	1	2	1	1119	1	2639	1509	z_2_2.wav	A	0	411322	412441	415364
2	47	4	3	1	875	1	2885	2220	w_2_2_loudCheck.wav	0	0	420272	421147	425012
2	48	2	2	2	856	1	2986	2602	z_2_2.wav	E	0	430006	430862	435126
