block	trial	vStim	aStim	resp	rt	fb	iti	feedJitter	aFile	vSymbol	LeftIsMatch	stimOnset	respOnset	feedbackOnset
1	1	4	3	2	1250	0	2954	2173	t_2_1_loudCheck.wav	3	0	8031	9281	12723
1	2	5	6	2	2284	0	3581	2130	in_short_2_1_loudCheck.wav	4	0	18359	20643	23025
1	3	3	4	2	1147	0	3114	2898	l_2_2_loudCheck.wav	V	0	28188	29335	33592
1	4	1	1	2	1396	1	3066	2151	a_short_2_2.wav	N	0	38668	40064	43339
1	5	6	5	2	1334	0	2986	1066	b_2_1.wav	5	0	48370	49704	51953
1	6	2	2	0	0	2	2364	1855	e_short_2_2.wav	R	0	56369	0	60750
1	7	5	5	2	1134	1	2925	2403	b_2_1.wav	4	0	65684	66818	70616
1	8	1	2	1	1765	1	3315	1380	e_short_2_2.wav	N	0	75955	77720	79855
1	9	2	1	1	1356	1	2334	2341	a_short_2_2.wav	R	0	84209	85565	89073
1	10	3	3	2	1179	1	2221	2924	t_2_1_loudCheck.wav	V	0	93314	94493	98758
1	11	5	5	2	1540	1	2010	899	b_2_1.wav	4	0	102785	104325	106200
1	12	4	4	2	1576	1	2670	2220	l_2_2_loudCheck.wav	3	0	110889	112465	115645
1	13	2	1	2	1324	0	2532	2576	a_short_2_2.wav	R	0	120185	121509	125268
1	14	4	4	2	2264	1	1760	1146	l_2_2_loudCheck.wav	3	0	129045	131309	132708
1	15	3	3	2	1154	1	1889	1639	t_2_1_loudCheck.wav	V	0	136619	137773	140778
1	16	4	4	1	1780	0	2885	2035	l_2_2_loudCheck.wav	3	0	145672	147452	150227
1	17	5	6	1	1108	1	2836	1465	in_short_2_1_loudCheck.wav	4	0	155073	156181	159074
1	18	4	3	1	1490	1	2871	1574	t_2_1_loudCheck.wav	3	0	163962	165452	168069
1	19	1	1	2	1358	1	3740	2189	a_short_2_2.wav	N	0	173833	175191	178532
1	20	5	6	1	957	1	2720	2754	in_short_2_1_loudCheck.wav	4	0	183275	184232	188547
1	21	2	1	1	2200	1	2035	1779	a_short_2_2.wav	R	0	192604	194804	196890
1	22	3	3	2	1103	1	3387	2582	t_2_1_loudCheck.wav	V	0	202295	203398	207392
1	23	6	5	1	1348	1	2678	2619	b_2_1.wav	5	0	212081	213429	217211
1	24	3	4	1	986	1	1927	1670	l_2_2_loudCheck.wav	V	0	221161	222147	225347
1	25	6	6	2	1294	1	2586	1599	in_short_2_1_loudCheck.wav	5	0	229944	231238	234063
1	26	2	1	1	1074	1	2671	1320	a_short_2_2.wav	R	0	238750	239824	242588
1	27	6	6	2	1305	1	2448	1509	in_short_2_1_loudCheck.wav	5	0	247049	248354	251083
1	28	1	1	2	723	1	2503	2155	a_short_2_2.wav	N	0	255609	256332	260284
1	29	3	4	1	1419	1	2466	2244	l_2_2_loudCheck.wav	V	0	264774	266193	269525
1	30	2	2	2	1451	1	2786	1582	e_short_2_2.wav	R	0	274328	275779	278429
1	31	5	6	1	1102	1	2881	1395	in_short_2_1_loudCheck.wav	4	0	283326	284428	287228
1	32	5	5	2	988	1	2911	2602	b_2_1.wav	4	0	292160	293148	297289
1	33	4	3	1	1777	1	2195	1996	t_2_1_loudCheck.wav	3	0	301508	303285	306017
1	34	3	4	1	1088	1	1738	1289	l_2_2_loudCheck.wav	V	0	309771	310859	313566
1	35	6	6	2	896	1	2639	2422	in_short_2_1_loudCheck.wav	5	0	318216	319112	323155
1	36	1	2	1	1578	1	2458	2123	e_short_2_2.wav	N	0	327634	329212	332273
1	37	5	5	2	827	1	2335	2041	b_2_1.wav	4	0	336630	337457	341177
1	38	3	3	2	1506	1	1615	1795	t_2_1_loudCheck.wav	V	0	344813	346319	349121
1	39	1	2	1	1426	1	1852	1718	e_short_2_2.wav	N	0	352992	354418	357234
1	40	4	3	1	1961	1	2350	2324	t_2_1_loudCheck.wav	3	0	361597	363558	366428
1	41	1	2	1	1187	1	2632	1592	e_short_2_2.wav	N	0	371080	372267	375180
1	42	6	5	1	1554	1	2841	1796	b_2_1.wav	5	0	380043	381597	384353
1	43	2	2	2	1556	1	2219	2131	e_short_2_2.wav	R	0	388590	390146	393226
1	44	1	1	2	720	1	2182	1105	a_short_2_2.wav	N	0	397423	398143	401054
1	45	6	5	1	1076	1	1991	1628	b_2_1.wav	5	0	405057	406133	409220
1	46	2	2	2	1318	1	2134	1654	e_short_2_2.wav	R	0	413374	414692	417535
1	47	4	4	2	2150	1	3200	1453	l_2_2_loudCheck.wav	3	0	422746	424896	426718
1	48	6	6	2	1084	1	2269	1656	in_short_2_1_loudCheck.wav	5	0	431000	432084	435178
