block	trial	vStim	aStim	resp	rt	fb	iti	feedJitter	aFile	vSymbol	LeftIsMatch	stimOnset	respOnset	feedbackOnset
2	1	3	4	2	1746	0	2786	1289	u_short_2_1.wav	I	0	7826	9572	11623
2	2	4	3	2	1634	0	2986	2619	w_2_2_loudCheck.wav	0	0	16620	18254	21756
2	3	5	5	2	1069	1	2010	1453	r_2_1.wav	:	0	25790	26859	29759
2	4	6	6	2	1178	1	2841	2422	ach_2_1.wav	1	0	34612	35790	39548
2	5	1	2	2	1131	0	2881	2131	z_2_2.wav	A	0	44451	45582	49089
2	6	5	5	2	1762	1	2134	2898	r_2_1.wav	:	0	53237	54999	58643
2	7	2	1	2	943	0	1760	1582	k_2_1_loudCheck.wav	E	0	62413	63356	66512
2	8	5	5	2	1018	1	2871	2576	r_2_1.wav	:	0	71399	72417	76492
2	9	5	6	1	1058	1	2532	2403	ach_2_1.wav	:	0	81040	82098	85951
2	10	1	1	2	1103	1	1615	1796	k_2_1_loudCheck.wav	A	0	89590	90693	93899
2	11	3	3	2	1577	1	3200	1465	w_2_2_loudCheck.wav	I	0	99117	100694	103101
2	12	6	5	1	1080	1	1991	1656	r_2_1.wav	1	0	107109	108189	111283
2	13	1	1	2	1515	1	1889	1628	k_2_1_loudCheck.wav	A	0	115181	116696	119330
2	14	4	4	2	1188	1	2639	1718	u_short_2_1.wav	0	0	123989	125177	128223
2	15	3	3	2	1174	1	2954	1670	w_2_2_loudCheck.wav	I	0	133190	134364	137377
2	16	1	2	1	1122	1	2269	2035	z_2_2.wav	A	0	141657	142779	146197
2	17	3	3	2	955	1	2466	2041	w_2_2_loudCheck.wav	I	0	150674	151629	155222
2	18	6	5	1	911	1	2195	1395	r_2_1.wav	1	0	159439	160350	163347
2	19	2	2	2	1506	1	2364	2754	z_2_2.wav	E	0	167732	169238	173012
2	20	4	3	1	942	1	3387	1146	w_2_2_loudCheck.wav	0	0	178421	179363	182098
2	21	4	4	2	799	1	3066	2173	u_short_2_1.wav	0	0	187185	187984	191879
2	22	6	5	1	1078	1	2720	1509	r_2_1.wav	1	0	196621	197699	200665
2	23	1	1	2	1323	1	2678	1996	k_2_1_loudCheck.wav	A	0	205366	206689	209889
2	24	6	5	1	920	1	3740	2189	r_2_1.wav	1	0	215646	216566	220345
2	25	4	3	1	885	1	3114	1105	w_2_2_loudCheck.wav	0	0	225482	226367	229092
2	26	6	6	2	1054	1	2335	1639	ach_2_1.wav	1	0	233440	234494	237585
2	27	3	4	1	1298	1	2221	2602	u_short_2_1.wav	I	0	241814	243112	246937
2	28	6	6	2	894	1	2334	2582	ach_2_1.wav	1	0	251295	252189	256384
2	29	2	2	2	1458	1	2671	1795	z_2_2.wav	E	0	261065	262523	265378
2	30	3	4	1	1075	1	2350	2220	u_short_2_1.wav	I	0	269747	270822	274491
2	31	2	1	1	1367	1	2035	1654	k_2_1_loudCheck.wav	E	0	278534	279901	282695
2	32	2	1	1	1797	1	2586	1599	k_2_1_loudCheck.wav	E	0	287292	289089	291411
2	33	5	6	1	1035	1	2911	1320	ach_2_1.wav	:	0	296338	297373	300168
2	34	5	5	2	1142	1	2885	2924	r_2_1.wav	:	0	305066	306208	310509
2	35	5	6	1	832	1	1738	1380	ach_2_1.wav	:	0	314264	315096	318150
2	36	1	2	1	1502	1	2182	1592	z_2_2.wav	A	0	322351	323853	326453
2	37	2	1	1	1273	1	2458	1066	k_2_1_loudCheck.wav	E	0	330933	332206	334515
2	38	4	4	2	858	1	2503	2151	u_short_2_1.wav	0	0	339036	339894	343707
2	39	1	1	2	1383	1	3581	1855	k_2_1_loudCheck.wav	A	0	349299	350682	353674
2	40	3	3	2	1064	1	1927	899	w_2_2_loudCheck.wav	I	0	357609	358673	361024
2	41	6	6	2	850	1	1852	2155	ach_2_1.wav	1	0	364895	365745	369575
2	42	3	4	1	914	1	2632	2341	u_short_2_1.wav	I	0	374230	375144	379095
2	43	2	2	2	1453	1	2670	2130	z_2_2.wav	E	0	383785	385238	388434
2	44	5	6	1	1433	1	2925	2324	ach_2_1.wav	:	0	393374	394807	398211
2	45	4	4	2	694	1	2836	1779	u_short_2_1.wav	0	0	403067	403761	407381
2	46	1	2	1	1546	1	2448	2244	z_2_2.wav	A	0	411847	413393	416617
2	47	4	3	1	1375	1	3315	1574	w_2_2_loudCheck.wav	0	0	421949	423324	426043
2	48	2	2	2	1147	1	2219	2123	z_2_2.wav	E	0	430287	431434	434915
