trial	block	stimIndex	Condition	VstimCaption	ISIjitter
186	3	16	FFnew	f	190	
187	3	17	FFnew	b	163	
188	3	18	FFnew	b	321	
189	3	1	letter	m	163	
190	3	2	letter	t	321	
191	3	3	letter	s	151	
192	3	4	letter	z	190	
193	3	5	letter	letterTarget	333	
194	3	6	letter	t	215	
195	3	7	letter	b	199	
196	3	8	letter	e	127	
197	3	9	letter	s	164	
198	3	10	letter	n	472	
199	3	11	letter	m	283	
200	3	12	letter	z	255	
201	3	13	letter	b	202	
202	3	14	letter	u	118	
203	3	15	letter	u	423	
204	3	17	letter	e	207	
205	3	18	letter	n	257	
206	4	1	letter	t	215	
207	4	2	letter	z	199	
208	4	3	letter	t	255	
209	4	4	letter	n	472	
210	4	5	letter	u	127	
211	4	6	letter	u	333	
212	4	7	letter	m	408	
213	4	8	letter	e	163	
214	4	9	letter	s	321	
215	4	10	letter	letterTarget	151	
216	4	11	letter	n	423	
217	4	12	letter	e	164	
218	4	13	letter	b	207	
219	4	15	letter	s	190	
220	4	16	letter	m	257	
221	4	17	letter	z	118	
222	4	18	letter	b	202	
223	4	1	FFnew	e	423	
224	4	2	FFnew	c	118	
225	4	3	FFnew	a	255	
226	4	4	FFnew	b	257	
227	4	5	FFnew	d	127	
228	4	6	FFnew	FFnewTarget	333	
229	4	7	FFnew	h	151	
230	4	8	FFnew	a	199	
231	4	9	FFnew	f	164	
232	4	10	FFnew	g	163	
233	4	11	FFnew	b	321	
234	4	12	FFnew	d	472	
235	4	13	FFnew	f	283	
236	4	14	FFnew	e	408	
237	4	15	FFnew	c	215	
238	4	16	FFnew	g	190	
239	4	17	FFnew	h	207	
240	4	1	FFfamiliar	a	199	
241	4	2	FFfamiliar	d	283	
242	4	3	FFfamiliar	h	423	
243	4	4	FFfamiliar	f	215	
244	4	5	FFfamiliar	c	118	
245	4	6	FFfamiliar	e	255	
246	4	7	FFfamiliar	b	202	
247	4	8	FFfamiliar	h	163	
248	4	9	FFfamiliar	b	472	
249	4	10	FFfamiliar	g	257	
250	4	12	FFfamiliar	a	408	
251	4	13	FFfamiliar	e	127	
252	4	15	FFfamiliar	g	333	
253	4	16	FFfamiliar	d	207	
254	4	17	FFfamiliar	f	164	
255	4	18	FFfamiliar	c	190	
256	4	1	FFtrained	FFtrainedTarget	472	
257	4	3	FFtrained	d	199	
258	4	4	FFtrained	f	164	
259	4	5	FFtrained	c	151	
260	4	6	FFtrained	b	255	
261	4	7	FFtrained	h	283	
262	4	8	FFtrained	b	207	
263	4	9	FFtrained	h	257	
264	4	10	FFtrained	a	190	
265	4	11	FFtrained	c	423	
266	4	12	FFtrained	f	408	
267	4	13	FFtrained	g	321	
268	4	14	FFtrained	g	163	
269	4	15	FFtrained	e	333	
270	4	16	FFtrained	e	127	
271	4	17	FFtrained	d	202	
272	4	18	FFtrained	a	215	
273	5	1	letter	n	255	
274	5	2	letter	t	190	
275	5	3	letter	e	333	
276	5	4	letter	letterTarget	408	
277	5	6	letter	s	283	
278	5	7	letter	b	207	
279	5	8	letter	m	164	
280	5	9	letter	u	151	
281	5	10	letter	s	423	
282	5	11	letter	b	202	
283	5	12	letter	z	257	
284	5	13	letter	e	472	
285	5	14	letter	z	118	
286	5	15	letter	n	321	
287	5	16	letter	m	199	
288	5	17	letter	t	163	
289	5	18	letter	u	215	
290	5	1	FFfamiliar	e	202	
291	5	2	FFfamiliar	c	207	
292	5	3	FFfamiliar	f	163	
293	5	4	FFfamiliar	d	255	
294	5	5	FFfamiliar	g	472	
295	5	6	FFfamiliar	FFfamiliarTarget	257	
296	5	7	FFfamiliar	h	151	
297	5	8	FFfamiliar	f	199	
298	5	9	FFfamiliar	a	164	
299	5	10	FFfamiliar	d	423	
300	5	11	FFfamiliar	h	283	
301	5	12	FFfamiliar	e	321	
302	5	13	FFfamiliar	c	127	
303	5	14	FFfamiliar	a	190	
304	5	15	FFfamiliar	b	333	
305	5	16	FFfamiliar	g	408	
306	5	17	FFfamiliar	FFfamiliarTarget	118	
307	5	18	FFfamiliar	b	215	
