trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
158	4	8	FFtrained	®	214	256042	
159	4	9	FFtrained	FFtrainedTarget	366	257003	
160	4	10	FFtrained	I	331	258131	
161	5	1	letter	r	366	266244	
162	5	2	letter	m	331	267366	
163	5	3	letter	z_target	178	268460	
164	5	4	letter	g	199	269388	
165	5	5	letter	e	269	270350	
166	5	6	letter	a	286	271378	
167	5	7	letter	t	435	272422	
168	5	8	letter	u	214	273616	
169	5	9	letter	b	213	274578	
170	5	10	letter	p	249	275539	
171	5	1	FFnew	b	213	285569	
172	5	2	FFnew	j	435	286531	
173	5	3	FFnew	f	286	287725	
174	5	4	FFnew	e	199	288769	
175	5	5	FFnew	FFnewTarget	366	289731	
176	5	6	FFnew	c	214	290858	
177	5	7	FFnew	FFnewTarget	249	291820	
178	5	8	FFnew	m	331	292831	
179	5	9	FFnew	a	269	293926	
180	5	10	FFnew	g	178	294954	
181	5	1	FFfamiliar	b	331	298900	
182	5	2	FFfamiliar	d	269	299994	
183	5	3	FFfamiliar	g	435	301022	
184	5	4	FFfamiliar	j	366	302215	
185	5	5	FFfamiliar	h	214	303343	
186	5	6	FFfamiliar	c	199	304304	
187	5	7	FFfamiliar	i	249	305266	
188	5	8	FFfamiliar	e	178	306277	
189	5	9	FFfamiliar	f	286	307206	
190	5	10	FFfamiliar	a	213	308250	
191	5	1	FFtrained	N	286	314230	
192	5	2	FFtrained	A	269	315263	
193	5	3	FFtrained	I	249	316291	
194	5	4	FFtrained	0	199	317303	
195	5	5	FFtrained	3	435	318264	
196	5	6	FFtrained	:	331	319458	
197	5	7	FFtrained	FFtrainedTarget	366	320552	
198	5	8	FFtrained	V	213	321680	
199	5	9	FFtrained	R	214	322641	
200	5	10	FFtrained	E	178	323603	
201	6	1	letter	t	199	331550	
202	6	2	letter	b	178	332506	
203	6	3	letter	z_target	269	333434	
204	6	4	letter	a	213	334462	
205	6	5	letter	r	366	335424	
206	6	6	letter	g	214	336551	
207	6	7	letter	e	249	337513	
208	6	8	letter	m	435	338524	
209	6	9	letter	u_target	331	339718	
210	6	10	letter	p	286	340812	
211	6	1	FFnew	e	199	348875	
212	6	2	FFnew	i	366	349831	
213	6	3	FFnew	a	269	350959	
214	6	4	FFnew	c	178	351987	
215	6	5	FFnew	j	331	352915	
216	6	6	FFnew	b	435	354009	
217	6	7	FFnew	g	249	355203	
218	6	8	FFnew	m	286	356214	
219	6	9	FFnew	h	213	357259	
220	6	10	FFnew	f	214	358220	
221	6	1	FFfamiliar	g	366	364201	
222	6	2	FFfamiliar	j	331	365316	
223	6	3	FFfamiliar	h	178	366411	
224	6	4	FFfamiliar	e	199	367339	
225	6	5	FFfamiliar	d	214	368301	
226	6	6	FFfamiliar	b	269	369262	
227	6	7	FFfamiliar	c	435	370290	
228	6	8	FFfamiliar	f	286	371484	
229	6	9	FFfamiliar	FFfamiliarTarget	249	372528	
230	6	10	FFfamiliar	i	213	373540	
231	6	1	FFtrained	A	178	383520	
232	6	2	FFtrained	3	199	384449	
233	6	3	FFtrained	I	366	385411	
234	6	4	FFtrained	0	331	386538	
235	6	5	FFtrained	:	269	387632	
236	6	6	FFtrained	®	249	388660	
237	6	7	FFtrained	E	435	389671	
238	6	8	FFtrained	FFtrainedTarget	214	390865	
239	6	9	FFtrained	N	213	391827	
240	6	10	FFtrained	V	286	392788	
241	7	1	letter	t	286	396851	
242	7	2	letter	m	249	397895	
243	7	3	letter	u	435	398906	
244	7	4	letter	a	214	400100	
245	7	5	letter	e	178	401061	
246	7	6	letter	g	269	401990	
247	7	7	letter	b	199	403018	
248	7	8	letter	r	213	403979	
249	7	9	letter	z	331	404941	
250	7	10	letter	p	366	406035	
251	7	1	FFnew	i	214	412181	
252	7	2	FFnew	c	199	413131	
253	7	3	FFnew	e	366	414093	
254	7	4	FFnew	m	249	415220	
255	7	5	FFnew	f	331	416232	
256	7	6	FFnew	j	178	417326	
257	7	7	FFnew	h	286	418254	
258	7	8	FFnew	b	435	419299	
259	7	9	FFnew	g	269	420493	
260	7	10	FFnew	FFnewTarget	213	421520	
261	7	1	FFfamiliar	e	214	429501	
262	7	2	FFfamiliar	b	269	430457	
263	7	3	FFfamiliar	d	178	431485	
264	7	4	FFfamiliar	FFfamiliarTarget	199	432413	
265	7	5	FFfamiliar	a	331	433375	
266	7	6	FFfamiliar	i	366	434469	
267	7	7	FFfamiliar	c	249	435596	
268	7	8	FFfamiliar	g	213	436608	
269	7	9	FFfamiliar	h	286	437569	
270	7	10	FFfamiliar	j	435	438614	
271	7	1	FFtrained	V	269	442826	
272	7	2	FFtrained	E	286	443853	
273	7	3	FFtrained	I	331	444897	
274	7	4	FFtrained	R	214	445992	
275	7	5	FFtrained	N	435	446953	
276	7	6	FFtrained	®	213	448147	
277	7	7	FFtrained	FFtrainedTarget	366	449108	
278	7	8	FFtrained	:	199	450236	
279	7	9	FFtrained	FFtrainedTarget	178	451197	
280	7	10	FFtrained	A	249	452126	
281	8	1	letter	r	331	462156	
282	8	2	letter	u	366	463251	
283	8	3	letter	t	269	464378	
284	8	4	letter	a_target	286	465406	
285	8	5	letter	z	178	466450	
286	8	6	letter	p	435	467379	
287	8	7	letter	g	249	468573	
288	8	8	letter	e	213	469584	
289	8	9	letter	b	199	470546	
290	8	10	letter	m	214	471507	
291	8	1	FFnew	m	435	475487	
292	8	2	FFnew	c	249	476680	
293	8	3	FFnew	i	214	477691	
294	8	4	FFnew	e	199	478653	
295	8	5	FFnew	FFnewTarget	331	479614	
296	8	6	FFnew	f	178	480709	
297	8	7	FFnew	a	269	481637	
298	8	8	FFnew	h	213	482665	
299	8	9	FFnew	g	286	483627	
300	8	10	FFnew	j	366	484671	
301	8	1	FFfamiliar	a	249	494817	
302	8	2	FFfamiliar	i	178	495829	
303	8	3	FFfamiliar	FFfamiliarTarget	199	496758	
304	8	4	FFfamiliar	e	331	497719	
305	8	5	FFfamiliar	FFfamiliarTarget	269	498813	
306	8	6	FFfamiliar	j	286	499841	
307	8	7	FFfamiliar	h	435	500886	
308	8	8	FFfamiliar	c	366	502080	
309	8	9	FFfamiliar	b	214	503207	
310	8	10	FFfamiliar	f	213	504169	
311	8	1	FFtrained	I	331	512149	
312	8	2	FFtrained	3	214	513237	
313	8	3	FFtrained	E	249	514199	
314	8	4	FFtrained	®	213	515210	
315	8	5	FFtrained	R	269	516172	
316	8	6	FFtrained	A	366	517200	
317	8	7	FFtrained	0	178	518327	
318	8	8	FFtrained	V	199	519256	
319	8	9	FFtrained	N	435	520217	
320	8	10	FFtrained	:	286	521411	
