trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
158	4	8	FFtrained	FFtrainedTarget	178	257948	
159	4	9	FFtrained	3	249	258871	
160	4	10	FFtrained	V	214	259860	
161	5	1	FFnew	q	331	267832	
162	5	2	FFnew	k	249	268895	
163	5	3	FFnew	r	199	269901	
164	5	4	FFnew	o	286	270840	
165	5	5	FFnew	l	269	271879	
166	5	6	FFnew	m	366	272902	
167	5	7	FFnew	FFnewTarget	213	274007	
168	5	8	FFnew	n	178	274963	
169	5	9	FFnew	s	214	275885	
170	5	10	FFnew	p	435	276841	
171	5	1	FFfamiliar	h	435	287048	
172	5	2	FFfamiliar	b	178	288240	
173	5	3	FFfamiliar	f	214	289162	
174	5	4	FFfamiliar	i	249	290117	
175	5	5	FFfamiliar	FFfamiliarTarget	286	291105	
176	5	6	FFfamiliar	a	213	292145	
177	5	7	FFfamiliar	FFfamiliarTarget	366	293100	
178	5	8	FFfamiliar	e	199	294207	
179	5	9	FFfamiliar	g	331	295146	
180	5	10	FFfamiliar	c	269	296219	
181	5	1	letter	a	249	300257	
182	5	2	letter	g	199	301247	
183	5	3	letter	t	213	302202	
184	5	4	letter	m	435	303158	
185	5	5	letter	z	214	304348	
186	5	6	letter	b	286	305304	
187	5	7	letter	e	331	306343	
188	5	8	letter	u	269	307416	
189	5	9	letter	r	178	308438	
190	5	10	letter	p	366	309360	
191	5	1	FFtrained	R	178	315484	
192	5	2	FFtrained	A	199	316402	
193	5	3	FFtrained	FFtrainedTarget	435	317356	
194	5	4	FFtrained	:	331	318547	
195	5	5	FFtrained	3	214	319620	
196	5	6	FFtrained	®	249	320575	
197	5	7	FFtrained	0	366	321564	
198	5	8	FFtrained	N	286	322671	
199	5	9	FFtrained	I	213	323710	
200	5	10	FFtrained	V	269	324666	
201	6	1	FFnew	t	366	332705	
202	6	2	FFnew	r	269	333802	
203	6	3	FFnew	FFnewTarget	286	334823	
204	6	4	FFnew	q	214	335863	
205	6	5	FFnew	s	435	336819	
