trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
158	4	8	FFnew	FFnewTarget	286	256137	
159	4	9	FFnew	l	214	257182	
160	4	10	FFnew	c	178	258144	
161	5	1	letter	z	178	266074	
162	5	2	letter	p	286	266997	
163	5	3	letter	b	214	268041	
164	5	4	letter	t	435	269003	
165	5	5	letter	a	199	270180	
166	5	6	letter	m_target	213	271142	
167	5	7	letter	e	269	272103	
168	5	8	letter	g	249	273131	
169	5	9	letter	r	331	274143	
170	5	10	letter	u	366	275237	
171	5	1	FFtrained	A	214	285383	
172	5	2	FFtrained	:	269	286345	
173	5	3	FFtrained	I	286	287356	
174	5	4	FFtrained	0	178	288401	
175	5	5	FFtrained	FFtrainedTarget	213	289329	
176	5	6	FFtrained	®	435	290291	
177	5	7	FFtrained	FFtrainedTarget	249	291485	
178	5	8	FFtrained	R	331	292496	
179	5	9	FFtrained	N	199	293590	
180	5	10	FFtrained	3	366	294552	
181	5	1	FFfamiliar	d	331	298698	
182	5	2	FFfamiliar	j	213	299791	
183	5	3	FFfamiliar	h	286	300753	
184	5	4	FFfamiliar	e	199	301797	
185	5	5	FFfamiliar	c	366	302759	
186	5	6	FFfamiliar	i	178	303886	
187	5	7	FFfamiliar	b	249	304815	
188	5	8	FFfamiliar	f	435	305826	
189	5	9	FFfamiliar	g	269	307020	
190	5	10	FFfamiliar	a	214	308048	
191	5	1	FFnew	p	199	314012	
192	5	2	FFnew	f	435	314961	
193	5	3	FFnew	t	366	316155	
194	5	4	FFnew	t	178	317282	
195	5	5	FFnew	u	249	318211	
196	5	6	FFnew	h	286	319222	
197	5	7	FFnew	FFnewTarget	269	320267	
198	5	8	FFnew	l	213	321294	
199	5	9	FFnew	c	331	322256	
200	5	10	FFnew	j	214	323350	
201	6	1	letter	g	331	331315	
202	6	2	letter	t	214	332403	
203	6	3	letter	u_target	366	333364	
204	6	4	letter	b	199	334475	
205	6	5	letter	e	213	335437	
206	6	6	letter	m	269	336398	
207	6	7	letter	z	178	337426	
208	6	8	letter	p	435	338355	
209	6	9	letter	r_target	249	339548	
210	6	10	letter	a	286	340560	
211	6	1	FFtrained	N	331	348623	
212	6	2	FFtrained	3	178	349712	
213	6	3	FFtrained	R	269	350640	
214	6	4	FFtrained	®	213	351668	
215	6	5	FFtrained	:	435	352629	
216	6	6	FFtrained	0	249	353823	
217	6	7	FFtrained	A	286	354835	
218	6	8	FFtrained	I	366	355879	
219	6	9	FFtrained	E	199	357006	
220	6	10	FFtrained	V	214	357968	
221	6	1	FFfamiliar	h	178	363933	
222	6	2	FFfamiliar	i	366	364849	
223	6	3	FFfamiliar	FFfamiliarTarget	286	365976	
224	6	4	FFfamiliar	b	199	367020	
225	6	5	FFfamiliar	e	214	367982	
226	6	6	FFfamiliar	f	331	368944	
227	6	7	FFfamiliar	g	213	370021	
228	6	8	FFfamiliar	c	435	370983	
229	6	9	FFfamiliar	j	269	372177	
230	6	10	FFfamiliar	d	249	373204	
231	6	1	FFnew	u	269	383234	
232	6	2	FFnew	c	249	384263	
233	6	3	FFnew	j	178	385274	
234	6	4	FFnew	l	286	386203	
235	6	5	FFnew	FFnewTarget	214	387247	
236	6	6	FFnew	f	435	388209	
237	6	7	FFnew	h	366	389403	
238	6	8	FFnew	p	199	390530	
239	6	9	FFnew	t	213	391492	
240	6	10	FFnew	t	331	392453	
241	7	1	letter	b	269	396566	
242	7	2	letter	a	213	397593	
243	7	3	letter	p	366	398554	
244	7	4	letter	g	286	399682	
245	7	5	letter	t	199	400726	
246	7	6	letter	z	435	401688	
247	7	7	letter	u	331	402882	
248	7	8	letter	m	249	403976	
249	7	9	letter	e	214	404987	
250	7	10	letter	r	178	405949	
251	7	1	FFtrained	0	199	411879	
252	7	2	FFtrained	V	435	412829	
253	7	3	FFtrained	A	249	414023	
254	7	4	FFtrained	:	178	415034	
255	7	5	FFtrained	FFtrainedTarget	366	415963	
256	7	6	FFtrained	3	214	417090	
257	7	7	FFtrained	I	331	418052	
258	7	8	FFtrained	®	269	419129	
259	7	9	FFtrained	R	213	420157	
260	7	10	FFtrained	E	286	421119	
261	7	1	FFfamiliar	b	199	429182	
262	7	2	FFfamiliar	i	213	430138	
263	7	3	FFfamiliar	e	269	431100	
264	7	4	FFfamiliar	FFfamiliarTarget	214	432128	
265	7	5	FFfamiliar	d	366	433089	
266	7	6	FFfamiliar	f	286	434200	
267	7	7	FFfamiliar	h	331	435245	
268	7	8	FFfamiliar	c	435	436339	
269	7	9	FFfamiliar	g	178	437533	
270	7	10	FFfamiliar	a	249	438461	
271	7	1	FFnew	p	435	442491	
272	7	2	FFnew	t	199	443683	
273	7	3	FFnew	t	214	444645	
274	7	4	FFnew	f	249	445607	
275	7	5	FFnew	l	286	446601	
276	7	6	FFnew	j	366	447646	
277	7	7	FFnew	FFnewTarget	331	448773	
278	7	8	FFnew	q	269	449868	
279	7	9	FFnew	FFnewTarget	178	450895	
280	7	10	FFnew	h	213	451824	
281	8	1	letter	r	214	461804	
282	8	2	letter	a	213	462766	
283	8	3	letter	z	199	463711	
284	8	4	letter	b	366	464673	
285	8	5	letter	e	435	465800	
286	8	6	letter	m	331	466994	
287	8	7	letter	u	286	468088	
288	8	8	letter	g	249	469133	
289	8	9	letter	t	269	470144	
290	8	10	letter	p_target	178	471172	
291	8	1	FFtrained	E	331	475119	
292	8	2	FFtrained	A	366	476212	
293	8	3	FFtrained	3	199	477340	
294	8	4	FFtrained	FFtrainedTarget	435	478301	
295	8	5	FFtrained	I	286	479495	
296	8	6	FFtrained	®	214	480539	
297	8	7	FFtrained	V	249	481501	
298	8	8	FFtrained	:	269	482512	
299	8	9	FFtrained	N	178	483540	
300	8	10	FFtrained	0	213	484469	
301	8	1	FFfamiliar	b	366	494449	
302	8	2	FFfamiliar	g	269	495577	
303	8	3	FFfamiliar	FFfamiliarTarget	249	496605	
304	8	4	FFfamiliar	f	331	497616	
305	8	5	FFfamiliar	FFfamiliarTarget	435	498710	
306	8	6	FFfamiliar	i	178	499904	
307	8	7	FFfamiliar	e	213	500833	
308	8	8	FFfamiliar	h	214	501794	
309	8	9	FFfamiliar	c	286	502756	
310	8	10	FFfamiliar	d	199	503784	
311	8	1	FFnew	h	214	511764	
312	8	2	FFnew	t	178	512720	
313	8	3	FFnew	j	286	513632	
314	8	4	FFnew	p	199	514676	
315	8	5	FFnew	q	249	515638	
316	8	6	FFnew	c	331	516649	
317	8	7	FFnew	f	269	517744	
318	8	8	FFnew	t	213	518771	
319	8	9	FFnew	u	435	519733	
320	8	10	FFnew	l	366	520927	
