trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
157	4	7	letter	b_target	214	259577	
158	4	8	letter	z	366	260539	
159	4	9	letter	t	249	261650	
160	4	10	letter	g	435	262661	
161	5	1	FFtrained	0	213	270873	
162	5	2	FFtrained	A	286	271829	
163	5	3	FFtrained	N	249	272874	
164	5	4	FFtrained	E	435	273885	
165	5	5	FFtrained	®	331	275079	
166	5	6	FFtrained	:	199	276173	
167	5	7	FFtrained	R	366	277135	
168	5	8	FFtrained	3	178	278262	
169	5	9	FFtrained	I	214	279191	
170	5	10	FFtrained	FFtrainedTarget	269	280152	
171	5	1	FFfamiliar	g	199	290182	
172	5	2	FFfamiliar	i	331	291145	
173	5	3	FFfamiliar	j	269	292239	
174	5	4	FFfamiliar	c	249	293267	
175	5	5	FFfamiliar	FFfamiliarTarget	213	294278	
176	5	6	FFfamiliar	f	286	295240	
177	5	7	FFfamiliar	FFfamiliarTarget	366	296284	
178	5	8	FFfamiliar	d	435	297411	
179	5	9	FFfamiliar	h	214	298605	
180	5	10	FFfamiliar	e	178	299567	
181	5	1	FFnew	k	331	303514	
182	5	2	FFnew	s	435	304607	
183	5	3	FFnew	p	214	305801	
184	5	4	FFnew	l	199	306762	
185	5	5	FFnew	t	249	307707	
186	5	6	FFnew	n	286	308718	
187	5	7	FFnew	r	269	309763	
188	5	8	FFnew	q	366	310791	
189	5	9	FFnew	o	178	311918	
190	5	10	FFnew	m	213	312847	
191	5	1	letter	a	331	318827	
192	5	2	letter	b	435	319910	
193	5	3	letter	u	269	321103	
194	5	4	letter	m	249	322131	
195	5	5	letter	r	178	323143	
196	5	6	letter	p	213	324071	
197	5	7	letter	z	366	325033	
198	5	8	letter	e_target	214	326160	
199	5	9	letter	g	286	327122	
200	5	10	letter	t	199	328166	
201	6	1	FFtrained	N	249	336146	
202	6	2	FFtrained	I	199	337152	
203	6	3	FFtrained	FFtrainedTarget	286	338114	
204	6	4	FFtrained	R	435	339158	
205	6	5	FFtrained	0	213	340352	
206	6	6	FFtrained	E	366	341314	
207	6	7	FFtrained	A	214	342441	
208	6	8	FFtrained	3	269	343403	
209	6	9	FFtrained	FFtrainedTarget	178	344414	
210	6	10	FFtrained	V	331	345342	
