Scenario - 
Logfile written - 03/27/2021 11:29:47

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
GPL002	388	Picture	90	3683273	0	1	7129	1	0	7000	other	0
GPL002	389	Picture	40	3690568	0	1	2155	1	0	2140	other	0
GPL002	390	Picture	90	3692889	0	1	7129	1	0	7000	other	0
GPL002	391	Picture	40	3700184	0	1	3482	1	0	3310	other	0
GPL002	392	Picture	90	3703831	0	1	7129	1	0	7000	other	0
GPL002	393	Picture	40	3711126	0	1	2155	1	0	1990	other	0
GPL002	394	Picture	90	3713447	0	1	7129	1	0	7000	other	0
GPL002	395	Picture	40	3720742	0	1	1824	1	0	1780	other	0
GPL002	396	Picture	90	3722732	0	1	7129	1	0	7000	other	0
GPL002	397	Picture	40	3730027	0	1	2653	1	0	2490	other	0
GPL002	398	Picture	90	3732845	0	1	7129	1	0	7000	other	0
GPL002	399	Picture	40	3740140	0	1	4476	1	0	4350	other	0
GPL002	400	Picture	90	3744782	0	1	7129	1	0	7000	other	0
GPL002	401	Picture	40	3752077	0	1	3813	1	0	3660	other	0
GPL002	402	Picture	50	3756056	0	1	50070	1	0	next	other	0
GPL002	403	Picture	80	3806126	0	1	7129	1	0	7000	other	0
GPL002	404	Picture	40	3813421	0	1	2984	1	0	2860	other	0
GPL002	405	Picture	80	3816571	0	1	7129	1	0	7000	other	0
GPL002	406	Picture	40	3823866	0	1	4476	1	0	4350	other	0
GPL002	407	Picture	80	3828508	0	1	7129	1	0	7000	other	0
GPL002	408	Picture	40	3835803	0	1	3482	1	0	3310	other	0
GPL002	409	Picture	85	3839451	0	1	7129	1	0	7000	miss	0
GPL002	410	Picture	40	3846745	0	1	2155	1	0	1990	other	0
GPL002	411	Picture	80	3849067	0	1	7129	1	0	7000	other	0
GPL002	412	Picture	40	3856362	0	1	2653	1	0	2490	other	0
GPL002	413	Picture	80	3859180	0	1	7129	1	0	7000	other	0
GPL002	414	Picture	40	3866475	0	1	3813	1	0	3660	other	0
GPL002	415	Picture	80	3870454	0	1	7129	1	0	7000	other	0
GPL002	416	Picture	40	3877749	0	1	2818	1	0	2690	other	0
GPL002	417	Picture	80	3880733	0	1	7129	1	0	7000	other	0
GPL002	418	Picture	40	3888028	0	1	2155	1	0	2130	other	0
GPL002	419	Picture	80	3890349	0	1	7129	1	0	7000	other	0
GPL002	420	Picture	40	3897644	0	1	2155	1	0	2140	other	0
GPL002	421	Picture	80	3899965	0	1	7129	1	0	7000	other	0
GPL002	422	Picture	40	3907260	0	1	1824	1	0	1780	other	0
GPL002	423	Picture	50	3909250	0	1	70131	1	0	next	other	0
GPL002	424	Picture	70	3979380	0	1	7129	1	0	7000	other	0
GPL002	425	Picture	40	3986675	0	1	2155	1	0	2130	other	0
GPL002	426	Picture	70	3988997	0	1	7129	1	0	7000	other	0
GPL002	427	Picture	40	3996291	0	1	2155	1	0	1990	other	0
GPL002	428	Picture	75	3998613	0	1	7129	1	0	7000	miss	0
GPL002	429	Picture	40	4005907	0	1	3813	1	0	3660	other	0
GPL002	430	Picture	70	4009886	0	1	7129	1	0	7000	other	0
GPL002	431	Picture	40	4017181	0	1	4476	1	0	4350	other	0
GPL002	432	Picture	70	4021824	0	1	7129	1	0	7000	other	0
GPL002	433	Picture	40	4029119	0	1	2984	1	0	2860	other	0
GPL002	434	Picture	70	4032269	0	1	7129	1	0	7000	other	0
GPL002	435	Picture	40	4039564	0	1	2653	1	0	2490	other	0
GPL002	436	Picture	70	4042382	0	1	7129	1	0	7000	other	0
GPL002	437	Picture	40	4049677	0	1	2818	1	0	2690	other	0
GPL002	438	Picture	70	4052661	0	1	7129	1	0	7000	other	0
GPL002	439	Picture	40	4059956	0	1	3482	1	0	3310	other	0
GPL002	440	Picture	75	4063604	0	1	7129	1	0	7000	miss	0
GPL002	441	Picture	40	4070899	0	1	2155	1	0	2140	other	0
GPL002	442	Picture	70	4073064	0	156	7119	157	0	7000	other	0
GPL002	443	Picture	40	4080349	0	1	1824	1	0	1780	other	0
GPL002	444	Picture	50	4082338	0	1	70131	1	0	next	other	0
GPL002	445	Picture	60	4152469	0	1	7129	1	0	7000	other	0
GPL002	446	Picture	40	4159764	0	1	4476	1	0	4350	other	0
GPL002	447	Picture	60	4164406	0	1	7129	1	0	7000	other	0
GPL002	448	Picture	40	4171701	0	1	2819	1	0	2690	other	0
GPL002	449	Picture	60	4174685	0	1	7129	1	0	7000	other	0
GPL002	450	Picture	40	4181980	0	1	2653	1	0	2490	other	0
GPL002	451	Picture	60	4184799	0	1	7129	1	0	7000	other	0
GPL002	452	Picture	40	4192094	0	1	3813	1	0	3660	other	0
GPL002	453	Picture	60	4196073	0	1	7129	1	0	7000	other	0
GPL002	454	Picture	40	4203368	0	1	3482	1	0	3310	other	0
GPL002	455	Picture	60	4207015	0	1	7129	1	0	7000	other	0
GPL002	456	Picture	40	4214310	0	1	2155	1	0	2140	other	0
GPL002	457	Picture	60	4216631	0	1	7129	1	0	7000	other	0
GPL002	458	Picture	40	4223926	0	1	2155	1	0	1990	other	0
GPL002	459	Picture	60	4226247	0	1	7129	1	0	7000	other	0
GPL002	460	Picture	40	4233542	0	1	1824	1	0	1780	other	0
GPL002	461	Picture	60	4235532	0	1	7129	1	0	7000	other	0
GPL002	462	Picture	40	4242827	0	1	2984	1	0	2860	other	0
GPL002	463	Picture	60	4245977	0	1	7129	1	0	7000	other	0
GPL002	464	Picture	40	4253272	0	1	2155	1	0	2130	other	0
GPL002	465	Picture	50	4255593	0	1	50070	1	0	next	other	0
GPL002	466	Picture	90	4305662	0	1	7129	1	0	7000	other	0
GPL002	467	Picture	40	4312957	0	1	4476	1	0	4350	other	0
GPL002	468	Picture	90	4317600	0	1	7129	1	0	7000	other	0
GPL002	469	Picture	40	4324895	0	1	2818	1	0	2690	other	0
GPL002	470	Picture	90	4327879	0	1	7129	1	0	7000	other	0
GPL002	471	Picture	40	4335174	0	1	2155	1	0	1990	other	0
GPL002	472	Picture	90	4337495	0	1	7129	1	0	7000	other	0
GPL002	473	Picture	40	4344790	0	1	2155	1	0	2130	other	0
GPL002	474	Picture	90	4347111	0	1	7129	1	0	7000	other	0
GPL002	475	Picture	40	4354406	0	1	2155	1	0	2140	other	0
GPL002	476	Picture	95	4356571	0	322	7119	322	0	7000	miss	0
GPL002	477	Picture	40	4363856	0	1	2653	1	0	2490	other	0
GPL002	478	Picture	90	4366675	0	1	7129	1	0	7000	other	0
GPL002	479	Picture	40	4373969	0	1	3482	1	0	3310	other	0
GPL002	480	Picture	90	4377617	0	1	7129	1	0	7000	other	0
GPL002	481	Picture	40	4384912	0	1	2984	1	0	2860	other	0
GPL002	482	Picture	90	4388062	0	1	7129	1	0	7000	other	0
GPL002	483	Picture	40	4395357	0	1	3813	1	0	3660	other	0
GPL002	484	Picture	90	4399336	0	1	7129	1	0	7000	other	0
GPL002	485	Picture	40	4406631	0	1	1824	1	0	1780	other	0
GPL002	486	Picture	50	4408620	0	1	90192	1	0	next	other	0
GPL002	487	Picture	80	4498812	0	1	7129	1	0	7000	other	0
GPL002	488	Picture	40	4506107	0	1	2653	1	0	2490	other	0
GPL002	489	Picture	80	4508926	0	1	7129	1	0	7000	other	0
GPL002	490	Picture	40	4516220	0	1	2155	1	0	2130	other	0
GPL002	491	Picture	85	4518542	0	1	7129	1	0	7000	miss	0
GPL002	492	Picture	40	4525837	0	1	3813	1	0	3660	other	0
GPL002	493	Picture	80	4529816	0	1	7129	1	0	7000	other	0
GPL002	494	Picture	40	4537110	0	1	3482	1	0	3310	other	0
GPL002	495	Picture	80	4540758	0	1	7129	1	0	7000	other	0
GPL002	496	Picture	40	4548053	0	1	2984	1	0	2860	other	0
GPL002	497	Picture	80	4551203	0	1	7129	1	0	7000	other	0
GPL002	498	Picture	40	4558498	0	1	2155	1	0	2140	other	0
GPL002	499	Picture	80	4560819	0	1	7129	1	0	7000	other	0
GPL002	500	Picture	40	4568114	0	1	4476	1	0	4350	other	0
GPL002	501	Picture	80	4572756	0	1	7129	1	0	7000	other	0
GPL002	502	Picture	40	4580051	0	1	1824	1	0	1780	other	0
GPL002	503	Picture	80	4582041	0	1	7129	1	0	7000	other	0
GPL002	504	Picture	40	4589335	0	1	2155	1	0	1990	other	0
GPL002	505	Picture	80	4591657	0	1	7129	1	0	7000	other	0
GPL002	506	Picture	40	4598952	0	1	2818	1	0	2690	other	0
GPL002	507	Picture	50	4601936	0	1	30174	1	0	next	other	0
GPL002	508	Picture	70	4632110	0	1	7129	1	0	7000	other	0
GPL002	509	Picture	40	4639405	0	1	3482	1	0	3310	other	0
GPL002	510	Picture	70	4643053	0	1	7129	1	0	7000	other	0
GPL002	511	Picture	40	4650348	0	1	3813	1	0	3660	other	0
GPL002	512	Picture	70	4654327	0	1	7129	1	0	7000	other	0
GPL002	513	Picture	40	4661622	0	1	2155	1	0	2130	other	0
GPL002	514	Picture	70	4663943	0	1	7129	1	0	7000	other	0
GPL002	515	Picture	40	4671237	0	1	2819	1	0	2690	other	0
GPL002	516	Picture	70	4674222	0	1	7129	1	0	7000	other	0
GPL002	517	Picture	40	4681517	0	1	4476	1	0	4350	other	0
GPL002	518	Picture	70	4686159	0	1	7129	1	0	7000	other	0
GPL002	519	Picture	40	4693454	0	1	2155	1	0	1990	other	0
GPL002	520	Picture	70	4695775	0	1	7129	1	0	7000	other	0
GPL002	521	Picture	40	4703070	0	1	1824	1	0	1780	other	0
GPL002	522	Picture	70	4705059	0	1	7129	1	0	7000	other	0
GPL002	523	Picture	40	4712354	0	1	2984	1	0	2860	other	0
GPL002	524	Picture	70	4715504	0	1	7129	1	0	7000	other	0
GPL002	525	Picture	40	4722799	0	1	2155	1	0	2140	other	0
GPL002	526	Picture	70	4725121	0	1	7129	1	0	7000	other	0
GPL002	527	Picture	40	4732415	0	1	2653	1	0	2490	other	0
GPL002	528	Picture	50	4735234	0	1	50070	1	0	next	other	0
GPL002	529	Picture	60	4785304	0	1	7129	1	0	7000	other	0
GPL002	530	Picture	40	4792599	0	1	3482	1	0	3310	other	0
GPL002	531	Picture	60	4796246	0	1	7129	1	0	7000	other	0
GPL002	532	Picture	40	4803541	0	1	3813	1	0	3660	other	0
GPL002	533	Picture	60	4807520	0	1	7129	1	0	7000	other	0
GPL002	534	Picture	40	4814815	0	1	2818	1	0	2690	other	0
GPL002	535	Picture	60	4817799	0	1	7129	1	0	7000	other	0
GPL002	536	Picture	40	4825094	0	1	2155	1	0	2130	other	0
GPL002	537	Picture	65	4827415	0	1	7129	1	0	7000	miss	0
GPL002	538	Picture	40	4834710	0	1	2155	1	0	2140	other	0
GPL002	539	Picture	60	4836876	0	322	7119	322	0	7000	other	0
GPL002	540	Picture	40	4844160	0	1	2155	1	0	1990	other	0
GPL002	541	Picture	60	4846482	0	1	7129	1	0	7000	other	0
GPL002	542	Picture	40	4853776	0	1	1824	1	0	1780	other	0
GPL002	543	Picture	60	4855766	0	1	7129	1	0	7000	other	0
GPL002	544	Picture	40	4863061	0	1	2984	1	0	2860	other	0
GPL002	545	Picture	60	4866211	0	1	7129	1	0	7000	other	0
GPL002	546	Picture	40	4873506	0	1	2653	1	0	2490	other	0
GPL002	547	Picture	60	4876324	0	1	7129	1	0	7000	other	0
GPL002	548	Picture	40	4883619	0	1	4476	1	0	4350	other	0
GPL002	549	Picture	50	4888261	0	1	70131	1	0	next	other	0
GPL002	550	Picture	90	4958392	0	1	7129	1	0	7000	other	0
GPL002	551	Picture	40	4965687	0	1	2653	1	0	2490	other	0
GPL002	552	Picture	90	4968506	0	1	7129	1	0	7000	other	0
GPL002	553	Picture	40	4975801	0	1	1824	1	0	1780	other	0
GPL002	554	Picture	90	4977790	0	1	7129	1	0	7000	other	0
GPL002	555	Picture	40	4985085	0	1	2818	1	0	2690	other	0
GPL002	556	Picture	90	4988069	0	1	7129	1	0	7000	other	0
GPL002	557	Picture	40	4995364	0	1	2155	1	0	2130	other	0
GPL002	558	Picture	90	4997685	0	1	7129	1	0	7000	other	0
GPL002	559	Picture	40	5004980	0	1	2984	1	0	2860	other	0
GPL002	560	Picture	90	5008130	0	1	7129	1	0	7000	other	0
GPL002	561	Picture	40	5015425	0	1	2155	1	0	1990	other	0
GPL002	562	Picture	90	5017746	0	1	7129	1	0	7000	other	0
GPL002	563	Picture	40	5025041	0	1	3482	1	0	3310	other	0
GPL002	564	Picture	90	5028689	0	1	7129	1	0	7000	other	0
GPL002	565	Picture	40	5035984	0	1	2155	1	0	2140	other	0
GPL002	566	Picture	90	5038305	0	1	7129	1	0	7000	other	0
GPL002	567	Picture	40	5045600	0	1	3813	1	0	3660	other	0
GPL002	568	Picture	95	5049579	0	1	7129	1	0	7000	miss	0
GPL002	569	Picture	40	5056874	0	1	4476	1	0	4350	other	0
GPL002	570	Picture	50	5061516	0	1	30174	1	0	next	other	0
GPL002	571	Picture	80	5091690	0	1	7129	1	0	7000	other	0
GPL002	572	Picture	40	5098985	0	1	2155	1	0	2140	other	0
GPL002	573	Picture	80	5101306	0	1	7129	1	0	7000	other	0
GPL002	574	Picture	40	5108601	0	1	1824	1	0	1780	other	0
GPL002	575	Picture	80	5110591	0	1	7129	1	0	7000	other	0
GPL002	576	Picture	40	5117886	0	1	3813	1	0	3660	other	0
GPL002	577	Picture	80	5121865	0	1	7129	1	0	7000	other	0
GPL002	578	Picture	40	5129160	0	1	2155	1	0	2130	other	0
GPL002	579	Picture	80	5131481	0	1	7129	1	0	7000	other	0
GPL002	580	Picture	40	5138776	0	1	2984	1	0	2860	other	0
GPL002	581	Picture	80	5141926	0	1	7129	1	0	7000	other	0
GPL002	582	Picture	40	5149221	0	1	4476	1	0	4350	other	0
GPL002	583	Picture	85	5153863	0	1	7129	1	0	7000	miss	0
GPL002	584	Picture	40	5161158	0	1	2819	1	0	2690	other	0
GPL002	585	Picture	80	5164142	0	1	7129	1	0	7000	other	0
GPL002	586	Picture	40	5171437	0	1	3482	1	0	3310	other	0
GPL002	587	Picture	85	5175085	0	1	7129	1	0	7000	miss	0
GPL002	588	Picture	40	5182379	0	1	2653	1	0	2490	other	0
GPL002	589	Picture	80	5185198	0	1	7129	1	0	7000	other	0
GPL002	590	Picture	40	5192493	0	1	2155	1	0	1990	other	0
GPL002	591	Picture	50	5194814	0	1	90192	1	0	next	other	0
GPL002	592	Picture	70	5285006	0	1	7129	1	0	7000	other	0
GPL002	593	Picture	40	5292301	0	1	2653	1	0	2490	other	0
GPL002	594	Picture	70	5295119	0	1	7129	1	0	7000	other	0
GPL002	595	Picture	40	5302414	0	1	1824	1	0	1780	other	0
GPL002	596	Picture	70	5304404	0	1	7129	1	0	7000	other	0
GPL002	597	Picture	40	5311699	0	1	3482	1	0	3310	other	0
GPL002	598	Picture	70	5315346	0	1	7129	1	0	7000	other	0
GPL002	599	Picture	40	5322641	0	1	3813	1	0	3660	other	0
GPL002	600	Picture	70	5326620	0	1	7129	1	0	7000	other	0
GPL002	601	Picture	40	5333915	0	1	2155	1	0	2140	other	0
GPL002	602	Picture	70	5336236	0	1	7129	1	0	7000	other	0
GPL002	603	Picture	40	5343531	0	1	2984	1	0	2860	other	0
GPL002	604	Picture	70	5346681	0	1	7129	1	0	7000	other	0
GPL002	605	Picture	40	5353976	0	1	2155	1	0	2130	other	0
GPL002	606	Picture	70	5356297	0	1	7129	1	0	7000	other	0
GPL002	607	Picture	40	5363592	0	1	2818	1	0	2690	other	0
GPL002	608	Picture	75	5366576	0	1	7129	1	0	7000	miss	0
GPL002	609	Picture	40	5373871	0	1	2155	1	0	1990	other	0
GPL002	610	Picture	70	5376192	0	1	7129	1	0	7000	other	0
GPL002	611	Picture	40	5383487	0	1	4476	1	0	4350	other	0
GPL002	612	Picture	50	5388130	0	1	30174	1	0	next	other	0
GPL002	613	Picture	60	5418304	0	1	7129	1	0	7000	other	0
GPL002	614	Picture	40	5425599	0	1	4476	1	0	4350	other	0
GPL002	615	Picture	60	5430241	0	1	7129	1	0	7000	other	0
GPL002	616	Picture	40	5437536	0	1	2155	1	0	2140	other	0
GPL002	617	Picture	60	5439857	0	1	7129	1	0	7000	other	0
GPL002	618	Picture	40	5447152	0	1	3482	1	0	3310	other	0
GPL002	619	Picture	65	5450800	0	1	7129	1	0	7000	miss	0
GPL002	620	Picture	40	5458094	0	1	2984	1	0	2860	other	0
GPL002	621	Picture	60	5461244	0	1	7129	1	0	7000	other	0
GPL002	622	Picture	40	5468539	0	1	2818	1	0	2690	other	0
GPL002	623	Picture	60	5471524	0	1	7129	1	0	7000	other	0
GPL002	624	Picture	40	5478819	0	1	2155	1	0	2130	other	0
GPL002	625	Picture	60	5481140	0	1	7129	1	0	7000	other	0
GPL002	626	Picture	40	5488435	0	1	2653	1	0	2490	other	0
GPL002	627	Picture	60	5491253	0	1	7129	1	0	7000	other	0
GPL002	628	Picture	40	5498548	0	1	1824	1	0	1780	other	0
GPL002	629	Picture	60	5500538	0	1	7129	1	0	7000	other	0
GPL002	630	Picture	40	5507833	0	1	2155	1	0	1990	other	0
GPL002	631	Picture	60	5510154	0	1	7129	1	0	7000	other	0
GPL002	632	Picture	40	5517449	0	1	3813	1	0	3660	other	0
GPL002	633	Picture	50	5521428	0	1	90192	1	0	next	other	0
GPL002	634	Picture	90	5611619	0	1	7129	1	0	7000	other	0
GPL002	635	Picture	40	5618914	0	1	3813	1	0	3660	other	0
GPL002	636	Picture	90	5622893	0	1	7129	1	0	7000	other	0
GPL002	637	Picture	40	5630188	0	1	4477	1	0	4350	other	0
GPL002	638	Picture	95	5634831	0	1	7129	1	0	7000	miss	0
GPL002	639	Picture	40	5642125	0	1	3482	1	0	3310	other	0
GPL002	640	Picture	90	5645773	0	1	7129	1	0	7000	other	0
GPL002	641	Picture	40	5653068	0	1	2155	1	0	2130	other	0
GPL002	642	Picture	95	5655389	0	1	7129	1	0	7000	miss	0
GPL002	643	Picture	40	5662684	0	1	2653	1	0	2490	other	0
GPL002	644	Picture	90	5665502	0	1	7129	1	0	7000	other	0
GPL002	645	Picture	40	5672797	0	1	1824	1	0	1780	other	0
GPL002	646	Picture	90	5674787	0	1	7129	1	0	7000	other	0
GPL002	647	Picture	40	5682082	0	1	2155	1	0	1990	other	0
GPL002	648	Picture	90	5684403	0	1	7129	1	0	7000	other	0
GPL002	649	Picture	40	5691698	0	1	2984	1	0	2860	other	0
GPL002	650	Picture	90	5694848	0	1	7129	1	0	7000	other	0
GPL002	651	Picture	40	5702143	0	1	2155	1	0	2140	other	0
GPL002	652	Picture	90	5704464	0	1	7129	1	0	7000	other	0
GPL002	653	Picture	40	5711759	0	1	2818	1	0	2690	other	0
GPL002	654	Picture	50	5714743	0	1	70131	1	0	next	other	0
GPL002	655	Picture	80	5784874	0	1	7129	1	0	7000	other	0
GPL002	656	Picture	40	5792169	0	1	2653	1	0	2490	other	0
GPL002	657	Picture	80	5794987	0	1	7129	1	0	7000	other	0
GPL002	658	Picture	40	5802282	0	1	3482	1	0	3310	other	0
GPL002	659	Picture	80	5805930	0	1	7129	1	0	7000	other	0
GPL002	660	Picture	40	5813224	0	1	2984	1	0	2860	other	0
GPL002	661	Picture	80	5816375	0	1	7129	1	0	7000	other	0
GPL002	662	Picture	40	5823669	0	1	2155	1	0	1990	other	0
GPL002	663	Picture	80	5825991	0	1	7129	1	0	7000	other	0
GPL002	664	Picture	40	5833286	0	1	2819	1	0	2690	other	0
GPL002	665	Picture	80	5836270	0	1	7129	1	0	7000	other	0
GPL002	666	Picture	40	5843565	0	1	1824	1	0	1780	other	0
GPL002	667	Picture	80	5845554	0	1	7129	1	0	7000	other	0
GPL002	668	Picture	40	5852849	0	1	2155	1	0	2140	other	0
GPL002	669	Picture	80	5855015	0	322	7119	322	0	7000	other	0
GPL002	670	Picture	40	5862299	0	1	2155	1	0	2130	other	0
GPL002	671	Picture	80	5864620	0	1	7129	1	0	7000	other	0
GPL002	672	Picture	40	5871915	0	1	4476	1	0	4350	other	0
GPL002	673	Picture	80	5876558	0	1	7129	1	0	7000	other	0
GPL002	674	Picture	40	5883853	0	1	3813	1	0	3660	other	0
GPL002	675	Picture	50	5887832	0	1	50070	1	0	next	other	0
GPL002	676	Picture	200	5937901	69	1	80078	1	0	80000	other	0
