trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
234	6	4	FFfamiliar	FFfamiliarTarget	213	386389	
235	6	5	FFfamiliar	j	214	387351	
236	6	6	FFfamiliar	i	249	388312	
237	6	7	FFfamiliar	d	366	389307	
238	6	8	FFfamiliar	b	435	390434	
239	6	9	FFfamiliar	h	269	391628	
240	6	10	FFfamiliar	g	199	392656	
241	7	1	FFnew	t	249	396636	
242	7	2	FFnew	j	435	397646	
243	7	3	FFnew	f	178	398840	
244	7	4	FFnew	p	286	399768	
245	7	5	FFnew	c	199	400813	
246	7	6	FFnew	l	331	401775	
247	7	7	FFnew	h	366	402869	
248	7	8	FFnew	u	213	403996	
249	7	9	FFnew	q	269	404958	
250	7	10	FFnew	t	214	405986	
251	7	1	letter	g	214	411950	
252	7	2	letter	r	249	412899	
253	7	3	letter	m	366	413911	
254	7	4	letter	p	331	415038	
255	7	5	letter	t	269	416132	
256	7	6	letter	z	213	417160	
257	7	7	letter	e	178	418122	
258	7	8	letter	u	435	419050	
259	7	9	letter	a	286	420244	
260	7	10	letter	LetterTarget	199	421288	
261	7	1	FFtrained	0	269	429269	
262	7	2	FFtrained	V	214	430291	
263	7	3	FFtrained	:	249	431253	
264	7	4	FFtrained	R	286	432264	
265	7	5	FFtrained	N	366	433308	
266	7	6	FFtrained	FFtrainedTarget	435	434436	
267	7	7	FFtrained	3	213	435630	
268	7	8	FFtrained	I	178	436591	
269	7	9	FFtrained	A	331	437520	
270	7	10	FFtrained	E	199	438614	
271	7	1	FFfamiliar	f	249	442594	
272	7	2	FFfamiliar	c	366	443604	
273	7	3	FFfamiliar	b	213	444732	
274	7	4	FFfamiliar	i	269	445693	
275	7	5	FFfamiliar	d	178	446721	
276	7	6	FFfamiliar	a	214	447650	
277	7	7	FFfamiliar	FFfamiliarTarget	435	448611	
278	7	8	FFfamiliar	e	331	449805	
279	7	9	FFfamiliar	FFfamiliarTarget	286	450899	
280	7	10	FFfamiliar	g	199	451944	
281	8	1	FFnew	l	213	461924	
282	8	2	FFnew	p	286	462886	
283	8	3	FFnew	h	249	463931	
284	8	4	FFnew	u	199	464942	
285	8	5	FFnew	f	269	465903	
286	8	6	FFnew	q	331	466931	
287	8	7	FFnew	t	214	468026	
288	8	8	FFnew	FFnewTarget	366	468987	
289	8	9	FFnew	j	178	470115	
290	8	10	FFnew	c	435	471043	
291	8	1	letter	e	286	475255	
292	8	2	letter	u	214	476299	
293	8	3	letter	b	178	477260	
294	8	4	letter	m	269	478189	
295	8	5	letter	p	249	479217	
296	8	6	letter	r	435	480228	
297	8	7	letter	LetterTarget	199	481422	
298	8	8	letter	t	213	482383	
299	8	9	letter	g	366	483345	
300	8	10	letter	z	331	484472	
301	8	1	FFtrained	R	366	494585	
302	8	2	FFtrained	I	214	495713	
303	8	3	FFtrained	FFtrainedTarget	213	496675	
304	8	4	FFtrained	V	269	497636	
305	8	5	FFtrained	FFtrainedTarget	249	498664	
306	8	6	FFtrained	0	435	499676	
307	8	7	FFtrained	N	286	500869	
308	8	8	FFtrained	4	331	501914	
309	8	9	FFtrained	3	199	503008	
310	8	10	FFtrained	A	178	503970	
311	8	1	FFfamiliar	c	213	511917	
312	8	2	FFfamiliar	h	331	512873	
313	8	3	FFfamiliar	j	249	513967	
314	8	4	FFfamiliar	f	269	514978	
315	8	5	FFfamiliar	e	366	516006	
316	8	6	FFfamiliar	a	199	517134	
317	8	7	FFfamiliar	d	214	518095	
318	8	8	FFfamiliar	b	178	519057	
319	8	9	FFfamiliar	i	286	519985	
320	8	10	FFfamiliar	g	435	521030	
