block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	8_3	3	1	511	0	2608	2549	hc	a_low.wav	11296	11807	15908
2	2	1_2	2	1	995	0	3052	1733	ab	a_uml.wav	21065	22060	24916
2	3	7_1	1	1	1277	0	2863	1850	ga	o.wav	29867	31144	33774
2	4	4_5	5	1	1057	0	2990	2675	de	i.wav	38850	39907	43572
2	5	3_2	2	1	1302	0	3440	2304	cb	a_uml.wav	49358	50660	53743
2	6	1_6	1	2	1248	0	3569	2140	af	o.wav	59362	60610	63553
2	7	4_3	4	2	1301	0	3221	1124	dc	u.wav	68888	70189	72061
2	8	7_2	2	2	905	1	3332	1823	gb	a_uml.wav	77472	78377	81333
