block	trial	vStim	aStim	resp	rt	fb	iti	feedJitter	vSymbol	aFile	FBtype	stimOnset	respOnset	feedbackOnset
3	1	4	3	0	0	2	2010	1779	p_2_1_loudCheck.wav		7075	0	11390
3	2	2	1	1	1492	0	2334	2244	o_short_2_2.wav	Cong	15742	17234	20509
3	3	5	5	1	1779	1	2632	1656	s_2_1.wav	Cong	25175	26954	29338
3	4	4	3	1	1605	0	2335	2602	p_2_1_loudCheck.wav	Cong	33682	35287	38790
3	5	2	1	2	1780	1	2448	1066	o_short_2_2.wav	Cong	43262	45042	46853
3	6	5	6	2	1103	1	2350	1796	af_2_1.wav	Cong	51221	52324	55525
3	7	3	4	1	1401	0	2134	2403	ch_2_3.wav	Cong	59676	61077	64587
3	8	6	5	2	1193	1	2954	2220	s_2_1.wav	Cong	69565	70758	74318
3	9	2	2	1	1847	1	2678	2131	i_short_2_2.wav	Cong	79005	80852	83647
3	10	3	3	2	1788	0	2532	2341	p_2_1_loudCheck.wav	Cong	88193	89981	93041
3	11	5	5	1	1072	1	3200	1574	s_2_1.wav	Cong	98261	99333	102355
3	12	1	1	2	1921	0	1738	1670	o_short_2_2.wav	Cong	106117	108038	110293
3	13	2	2	1	1476	1	2182	2422	i_short_2_2.wav	Cong	114486	115962	119417
3	14	3	3	1	855	1	2881	1146	p_2_1_loudCheck.wav	Cong	124320	125175	127973
3	15	4	4	1	1197	1	2219	1795	ch_2_3.wav	Cong	132213	133410	136514
3	16	5	6	2	1184	1	2364	1654	af_2_1.wav	Cong	140896	142080	145077
3	17	4	3	2	1488	1	3114	2041	p_2_1_loudCheck.wav	Cong	150201	151689	154748
3	18	6	5	2	1490	1	2503	2035	s_2_1.wav	Cong	159273	160763	163844
3	19	3	4	1	1452	0	2786	1509	ch_2_3.wav	Cong	168641	170093	172669
3	20	5	6	2	1454	1	3315	1395	af_2_1.wav	Cong	178007	179461	181922
3	21	1	1	1	1355	1	1852	2898	o_short_2_2.wav	Cong	185795	187150	191201
3	22	6	6	1	1795	1	3581	2123	af_2_1.wav	Cong	196792	198587	201451
3	23	4	3	1	1230	0	2269	1289	p_2_1_loudCheck.wav	Cong	205743	206973	209537
3	24	3	4	2	1846	1	2911	2619	ch_2_3.wav	Cong	214459	216305	219604
3	25	6	5	2	1643	1	2671	1453	s_2_1.wav	Cong	224299	225942	228270
3	26	3	3	2	2116	0	3066	1718	p_2_1_loudCheck.wav	Cong	233349	235465	237587
3	27	5	5	1	1459	1	2871	2173	s_2_1.wav	Cong	242471	243930	247161
3	28	6	6	1	1702	1	3387	1628	af_2_1.wav	Cong	252570	254272	256713
3	29	2	1	2	1412	1	1889	2155	o_short_2_2.wav	Cong	260622	262034	265297
3	30	1	2	2	1563	1	3740	1996	i_short_2_2.wav	Cong	271061	272624	275583
3	31	6	6	1	2070	1	1615	1599	af_2_1.wav	Cong	279215	281285	283327
3	32	1	1	1	1334	1	1991	1465	o_short_2_2.wav	Cong	287334	288668	291317
3	33	3	3	1	2261	1	1927	1639	p_2_1_loudCheck.wav	Cong	295261	297522	299416
3	34	1	2	2	1121	1	2586	1105	i_short_2_2.wav	Cong	304011	305132	307635
3	35	3	4	2	2247	1	2221	2189	ch_2_3.wav	Cong	311869	314116	316578
3	36	2	2	1	987	1	2670	2151	i_short_2_2.wav	Cong	321271	322258	325941
3	37	1	1	2	723	0	2925	899	o_short_2_2.wav	Cong	330876	331599	334288
3	38	4	4	1	2031	1	2466	1592	ch_2_3.wav	Cong	338774	340805	342873
3	39	5	5	1	1291	1	2035	2576	s_2_1.wav	Cong	346931	348222	352014
3	40	4	4	1	1743	1	1760	1855	ch_2_3.wav	Cong	355791	357534	360163
3	41	6	6	1	1118	1	2639	2130	af_2_1.wav	Cong	364810	365928	369457
3	42	2	2	1	961	1	2458	2754	i_short_2_2.wav	Cong	373930	374891	379200
3	43	4	4	1	1198	1	2195	2582	ch_2_3.wav	Cong	383416	384614	388511
3	44	1	2	2	1027	1	2841	1320	i_short_2_2.wav	Cong	393363	394390	397197
3	45	2	1	2	1101	1	2986	1380	o_short_2_2.wav	Cong	402196	403297	406093
3	46	1	2	2	1692	1	2885	2324	i_short_2_2.wav	Cong	410998	412690	415841
3	47	6	5	2	1160	1	2720	1582	s_2_1.wav	Cong	420581	421741	424682
3	48	5	6	2	1516	1	2836	2924	af_2_1.wav	Cong	429534	431050	434977
